r,l,t,m,y,RateOfActivity
RE1,SummerNight,MINGAS,1,2025,114.175
RE1,S21,MINGAS,1,2025,378.432
RE1,S22,MINGAS,1,2025,185.8595
RE1,SummerDay,MINGAS,1,2026,179.929
RE1,SummerNight,MINGAS,1,2026,150.0211
RE1,S21,MINGAS,1,2026,348.1128
RE1,S22,MINGAS,1,2026,348.1128
RE1,SummerDay,MINGAS,1,2027,211.1984
RE1,SummerNight,MINGAS,1,2027,185.8791
RE1,S21,MINGAS,1,2027,401.4144
RE1,S22,MINGAS,1,2027,401.4144
RE1,SummerDay,MINGAS,1,2028,244.1312
RE1,SummerNight,MINGAS,1,2028,223.6412
RE1,S21,MINGAS,1,2028,457.5399
RE1,S22,MINGAS,1,2028,457.5399
RE1,SummerDay,MINGAS,1,2029,280.3085
RE1,SummerNight,MINGAS,1,2029,265.1479
RE1,S21,MINGAS,1,2029,519.2012
RE1,S22,MINGAS,1,2029,519.2012
RE1,SummerDay,MINGAS,1,2030,410.3623
RE1,SummerNight,MINGAS,1,2030,547.275
RE1,S21,MINGAS,1,2030,709.7948
RE1,S22,MINGAS,1,2030,549.4952
RE1,SummerDay,MINGAS,1,2031,512.0131
RE1,SummerNight,MINGAS,1,2031,479.9618
RE1,S21,MINGAS,1,2031,776.9473
RE1,S22,MINGAS,1,2031,604.9293
RE1,SummerDay,MINGAS,1,2032,504.7738
RE1,SummerNight,MINGAS,1,2032,641.6184
RE1,S21,MINGAS,1,2032,849.5889
RE1,S22,MINGAS,1,2032,664.9804
RE1,SummerDay,MINGAS,1,2033,555.7302
RE1,SummerNight,MINGAS,1,2033,692.5487
RE1,S21,MINGAS,1,2033,925.0378
RE1,S22,MINGAS,1,2033,727.3378
RE1,SummerDay,MINGAS,1,2034,610.4161
RE1,SummerNight,MINGAS,1,2034,747.2292
RE1,S21,MINGAS,1,2034,1006.1118
RE1,S22,MINGAS,1,2034,794.2703
RE1,SummerDay,MINGAS,1,2035,667.004
RE1,SummerNight,MINGAS,1,2035,803.7994
RE1,S21,MINGAS,1,2035,1089.9403
RE1,S22,MINGAS,1,2035,863.5353
RE1,S21,PWRGAS,1,2020,58.0601
RE1,S22,PWRGAS,1,2020,3.4711
RE1,S21,PWRGAS,1,2021,92.8125
RE1,S22,PWRGAS,1,2021,17.4951
RE1,SummerNight,PWRGAS,1,2022,9.364
RE1,S21,PWRGAS,1,2022,131.3025
RE1,S22,PWRGAS,1,2022,35.0196
RE1,SummerDay,PWRGAS,1,2023,12.3189
RE1,SummerNight,PWRGAS,1,2023,24.6992
RE1,S21,PWRGAS,1,2023,157.0707
RE1,S22,PWRGAS,1,2023,53.6935
RE1,SummerDay,PWRGAS,1,2024,27.9398
RE1,SummerNight,PWRGAS,1,2024,40.2774
RE1,S21,PWRGAS,1,2024,179.9833
RE1,S22,PWRGAS,1,2024,72.5958
RE1,SummerDay,PWRGAS,1,2025,59.9223
RE1,SummerNight,PWRGAS,1,2025,57.0875
RE1,S21,PWRGAS,1,2025,189.216
RE1,S22,PWRGAS,1,2025,92.9297
RE1,SummerDay,PWRGAS,1,2026,89.9645
RE1,SummerNight,PWRGAS,1,2026,75.0106
RE1,S21,PWRGAS,1,2026,174.0564
RE1,S22,PWRGAS,1,2026,174.0564
RE1,SummerDay,PWRGAS,1,2027,105.5992
RE1,SummerNight,PWRGAS,1,2027,92.9396
RE1,S21,PWRGAS,1,2027,200.7072
RE1,S22,PWRGAS,1,2027,200.7072
RE1,SummerDay,PWRGAS,1,2028,122.0656
RE1,SummerNight,PWRGAS,1,2028,111.8206
RE1,S21,PWRGAS,1,2028,228.77
RE1,S22,PWRGAS,1,2028,228.77
RE1,SummerDay,PWRGAS,1,2029,140.1543
RE1,SummerNight,PWRGAS,1,2029,132.574
RE1,S21,PWRGAS,1,2029,259.6006
RE1,S22,PWRGAS,1,2029,259.6006
RE1,SummerDay,PWRGAS,1,2030,205.1812
RE1,SummerNight,PWRGAS,1,2030,273.6375
RE1,S21,PWRGAS,1,2030,354.8974
RE1,S22,PWRGAS,1,2030,274.7476
RE1,SummerDay,PWRGAS,1,2031,256.0066
RE1,SummerNight,PWRGAS,1,2031,239.9809
RE1,S21,PWRGAS,1,2031,388.4737
RE1,S22,PWRGAS,1,2031,302.4647
RE1,SummerDay,PWRGAS,1,2032,252.3869
RE1,SummerNight,PWRGAS,1,2032,320.8092
RE1,S21,PWRGAS,1,2032,424.7944
RE1,S22,PWRGAS,1,2032,332.4902
RE1,SummerDay,PWRGAS,1,2033,277.8651
RE1,SummerNight,PWRGAS,1,2033,346.2744
RE1,S21,PWRGAS,1,2033,462.5189
RE1,S22,PWRGAS,1,2033,363.6689
RE1,SummerDay,PWRGAS,1,2034,305.2081
RE1,SummerNight,PWRGAS,1,2034,373.6146
RE1,S21,PWRGAS,1,2034,503.0559
RE1,S22,PWRGAS,1,2034,397.1352
RE1,SummerDay,PWRGAS,1,2035,333.502
RE1,SummerNight,PWRGAS,1,2035,401.8997
RE1,S21,PWRGAS,1,2035,544.9701
RE1,S22,PWRGAS,1,2035,431.7676
RE1,SummerDay,PWRCOA,1,2020,97.0332
RE1,SummerNight,PWRCOA,1,2020,109.576
RE1,S21,PWRCOA,1,2020,106.9387
RE1,S22,PWRCOA,1,2020,126.144
RE1,SummerDay,PWRCOA,1,2021,108.6572
RE1,SummerNight,PWRCOA,1,2021,121.1124
RE1,S21,PWRCOA,1,2021,89.2838
RE1,S22,PWRCOA,1,2021,126.144
RE1,SummerDay,PWRCOA,1,2022,123.0941
RE1,SummerNight,PWRCOA,1,2022,126.144
RE1,S21,PWRCOA,1,2022,72.075
RE1,S22,PWRCOA,1,2022,126.144
RE1,SummerDay,PWRCOA,1,2023,126.144
RE1,SummerNight,PWRCOA,1,2023,126.144
RE1,S21,PWRCOA,1,2023,68.979
RE1,S22,PWRCOA,1,2023,126.144
RE1,SummerDay,PWRCOA,1,2024,126.144
RE1,SummerNight,PWRCOA,1,2024,126.144
RE1,S21,PWRCOA,1,2024,68.979
RE1,S22,PWRCOA,1,2024,126.144
RE1,SummerDay,PWRCOA,1,2025,111.0116
RE1,SummerNight,PWRCOA,1,2025,126.144
RE1,S21,PWRCOA,1,2025,84.34
RE1,S22,PWRCOA,1,2025,126.144
RE1,SummerDay,PWRCOA,1,2026,98.9161
RE1,SummerNight,PWRCOA,1,2026,126.144
RE1,S21,PWRCOA,1,2026,126.144
RE1,S22,PWRCOA,1,2026,66.9135
RE1,SummerDay,PWRCOA,1,2027,101.246
RE1,SummerNight,PWRCOA,1,2027,126.144
RE1,S21,PWRCOA,1,2027,126.144
RE1,S22,PWRCOA,1,2027,62.169
RE1,SummerDay,PWRCOA,1,2028,103.6991
RE1,SummerNight,PWRCOA,1,2028,126.144
RE1,S21,PWRCOA,1,2028,126.144
RE1,S22,PWRCOA,1,2028,57.1735
RE1,SummerDay,PWRCOA,1,2029,106.3855
RE1,SummerNight,PWRCOA,1,2029,126.144
RE1,S21,PWRCOA,1,2029,126.144
RE1,S22,PWRCOA,1,2029,51.703
RE1,SummerDay,PWRCOA,1,2030,63.072
RE1,SummerNight,PWRCOA,1,2030,6.7577
RE1,S21,PWRCOA,1,2030,63.072
RE1,S22,PWRCOA,1,2030,63.072
RE1,SummerDay,PWRCOA,1,2031,34.9149
RE1,SummerNight,PWRCOA,1,2031,63.072
RE1,S21,PWRCOA,1,2031,63.072
RE1,S22,PWRCOA,1,2031,63.072
RE1,SummerDay,PWRCOA,1,2032,63.072
RE1,SummerNight,PWRCOA,1,2032,6.7577
RE1,S21,PWRCOA,1,2032,63.072
RE1,S22,PWRCOA,1,2032,63.072
RE1,SummerDay,PWRCOA,1,2033,63.072
RE1,SummerNight,PWRCOA,1,2033,6.7577
RE1,S21,PWRCOA,1,2033,63.072
RE1,S22,PWRCOA,1,2033,63.072
RE1,SummerDay,PWRCOA,1,2034,63.072
RE1,SummerNight,PWRCOA,1,2034,6.7577
RE1,S21,PWRCOA,1,2034,63.072
RE1,S22,PWRCOA,1,2034,63.072
RE1,SummerDay,PWRCOA,1,2035,63.072
RE1,SummerNight,PWRCOA,1,2035,6.7577
RE1,S21,PWRCOA,1,2035,63.072
RE1,S22,PWRCOA,1,2035,63.072
RE1,SummerDay,PWRTRN,1,2020,141.972
RE1,SummerNight,PWRTRN,1,2020,152.6227
RE1,S21,PWRTRN,1,2020,220.9253
RE1,S22,PWRTRN,1,2020,187.4274
RE1,SummerDay,PWRTRN,1,2021,153.596
RE1,SummerNight,PWRTRN,1,2021,164.159
RE1,S21,PWRTRN,1,2021,238.0548
RE1,S22,PWRTRN,1,2021,201.4898
RE1,SummerDay,PWRTRN,1,2022,168.0329
RE1,SummerNight,PWRTRN,1,2022,178.5546
RE1,S21,PWRTRN,1,2022,259.3704
RE1,S22,PWRTRN,1,2022,219.0486
RE1,SummerDay,PWRTRN,1,2023,183.4016
RE1,SummerNight,PWRTRN,1,2023,193.8898
RE1,S21,PWRTRN,1,2023,282.0797
RE1,S22,PWRTRN,1,2023,237.7596
RE1,SummerDay,PWRTRN,1,2024,199.0226
RE1,SummerNight,PWRTRN,1,2024,209.468
RE1,S21,PWRTRN,1,2024,305.0431
RE1,S22,PWRTRN,1,2024,256.7127
RE1,SummerDay,PWRTRN,1,2025,215.8727
RE1,SummerNight,PWRTRN,1,2025,226.2781
RE1,S21,PWRTRN,1,2025,329.6991
RE1,S22,PWRTRN,1,2025,277.1089
RE1,SummerDay,PWRTRN,1,2026,233.8194
RE1,SummerNight,PWRTRN,1,2026,244.2012
RE1,S21,PWRTRN,1,2026,356.371
RE1,S22,PWRTRN,1,2026,299.0328
RE1,SummerDay,PWRTRN,1,2027,251.784
RE1,SummerNight,PWRTRN,1,2027,262.1302
RE1,S21,PWRTRN,1,2027,383.053
RE1,S22,PWRTRN,1,2027,320.9702
RE1,SummerDay,PWRTRN,1,2028,270.7035
RE1,SummerNight,PWRTRN,1,2028,281.0112
RE1,S21,PWRTRN,1,2028,411.1488
RE1,S22,PWRTRN,1,2028,344.0705
RE1,SummerDay,PWRTRN,1,2029,291.4786
RE1,SummerNight,PWRTRN,1,2029,301.7646
RE1,S21,PWRTRN,1,2029,442.0158
RE1,S22,PWRTRN,1,2029,369.467
RE1,SummerDay,PWRTRN,1,2030,313.192
RE1,SummerNight,PWRTRN,1,2030,323.4419
RE1,S21,PWRTRN,1,2030,474.2773
RE1,S22,PWRTRN,1,2030,396.0197
RE1,SummerDay,PWRTRN,1,2031,335.8602
RE1,SummerNight,PWRTRN,1,2031,346.0996
RE1,S21,PWRTRN,1,2031,507.9598
RE1,S22,PWRTRN,1,2031,423.7347
RE1,SummerDay,PWRTRN,1,2032,360.3977
RE1,SummerNight,PWRTRN,1,2032,370.6136
RE1,S21,PWRTRN,1,2032,544.4187
RE1,S22,PWRTRN,1,2032,453.7474
RE1,SummerDay,PWRTRN,1,2033,385.8759
RE1,SummerNight,PWRTRN,1,2033,396.0787
RE1,S21,PWRTRN,1,2033,582.2816
RE1,S22,PWRTRN,1,2033,484.9133
RE1,SummerDay,PWRTRN,1,2034,413.2189
RE1,SummerNight,PWRTRN,1,2034,423.4189
RE1,S21,PWRTRN,1,2034,622.9256
RE1,S22,PWRTRN,1,2034,518.3776
RE1,SummerDay,PWRTRN,1,2035,441.5128
RE1,SummerNight,PWRTRN,1,2035,451.7041
RE1,S21,PWRTRN,1,2035,664.9799
RE1,S22,PWRTRN,1,2035,552.9974
RE1,SummerDay,RSCLND,1,2020,300.0
RE1,SummerNight,RSCLND,1,2020,300.0
RE1,S21,RSCLND,1,2020,300.0
RE1,S22,RSCLND,1,2020,300.0
RE1,SummerDay,RSCLND,1,2021,300.0
RE1,SummerNight,RSCLND,1,2021,300.0
RE1,S21,RSCLND,1,2021,300.0
RE1,S22,RSCLND,1,2021,300.0
RE1,SummerDay,RSCLND,1,2022,300.0
RE1,SummerNight,RSCLND,1,2022,300.0
RE1,S21,RSCLND,1,2022,300.0
RE1,S22,RSCLND,1,2022,300.0
RE1,SummerDay,RSCLND,1,2023,300.0
RE1,SummerNight,RSCLND,1,2023,300.0
RE1,S21,RSCLND,1,2023,300.0
RE1,S22,RSCLND,1,2023,300.0
RE1,SummerDay,RSCLND,1,2024,300.0
RE1,SummerNight,RSCLND,1,2024,300.0
RE1,S21,RSCLND,1,2024,300.0
RE1,S22,RSCLND,1,2024,300.0
RE1,SummerDay,RSCLND,1,2025,300.0
RE1,SummerNight,RSCLND,1,2025,300.0
RE1,S21,RSCLND,1,2025,300.0
RE1,S22,RSCLND,1,2025,300.0
RE1,SummerDay,RSCLND,1,2026,300.0
RE1,SummerNight,RSCLND,1,2026,300.0
RE1,S21,RSCLND,1,2026,300.0
RE1,S22,RSCLND,1,2026,300.0
RE1,SummerDay,RSCLND,1,2027,300.0
RE1,SummerNight,RSCLND,1,2027,300.0
RE1,S21,RSCLND,1,2027,300.0
RE1,S22,RSCLND,1,2027,300.0
RE1,SummerDay,RSCLND,1,2028,300.0
RE1,SummerNight,RSCLND,1,2028,300.0
RE1,S21,RSCLND,1,2028,300.0
RE1,S22,RSCLND,1,2028,300.0
RE1,SummerDay,RSCLND,1,2029,300.0
RE1,SummerNight,RSCLND,1,2029,300.0
RE1,S21,RSCLND,1,2029,300.0
RE1,S22,RSCLND,1,2029,300.0
RE1,SummerDay,RSCLND,1,2030,300.0
RE1,SummerNight,RSCLND,1,2030,300.0
RE1,S21,RSCLND,1,2030,300.0
RE1,S22,RSCLND,1,2030,300.0
RE1,SummerDay,RSCLND,1,2031,300.0
RE1,SummerNight,RSCLND,1,2031,300.0
RE1,S21,RSCLND,1,2031,300.0
RE1,S22,RSCLND,1,2031,300.0
RE1,SummerDay,RSCLND,1,2032,300.0
RE1,SummerNight,RSCLND,1,2032,300.0
RE1,S21,RSCLND,1,2032,300.0
RE1,S22,RSCLND,1,2032,300.0
RE1,SummerDay,RSCLND,1,2033,300.0
RE1,SummerNight,RSCLND,1,2033,300.0
RE1,S21,RSCLND,1,2033,300.0
RE1,S22,RSCLND,1,2033,300.0
RE1,SummerDay,RSCLND,1,2034,300.0
RE1,SummerNight,RSCLND,1,2034,300.0
RE1,S21,RSCLND,1,2034,300.0
RE1,S22,RSCLND,1,2034,300.0
RE1,SummerDay,RSCLND,1,2035,300.0
RE1,SummerNight,RSCLND,1,2035,300.0
RE1,S21,RSCLND,1,2035,300.0
RE1,S22,RSCLND,1,2035,300.0
RE1,SummerDay,LNDMAIRNF,1,2020,4.1
RE1,SummerNight,LNDMAIRNF,1,2020,4.1
RE1,S21,LNDMAIRNF,1,2020,4.1
RE1,S22,LNDMAIRNF,1,2020,4.1
RE1,SummerDay,LNDMAIRNF,1,2021,3.69
RE1,SummerNight,LNDMAIRNF,1,2021,3.69
RE1,S21,LNDMAIRNF,1,2021,3.69
RE1,S22,LNDMAIRNF,1,2021,3.69
RE1,SummerDay,LNDMAIRNF,1,2022,3.28
RE1,SummerNight,LNDMAIRNF,1,2022,3.28
RE1,S21,LNDMAIRNF,1,2022,3.28
RE1,S22,LNDMAIRNF,1,2022,3.28
RE1,SummerDay,LNDMAIRNF,1,2023,2.87
RE1,SummerNight,LNDMAIRNF,1,2023,2.87
RE1,S21,LNDMAIRNF,1,2023,2.87
RE1,S22,LNDMAIRNF,1,2023,2.87
RE1,SummerDay,LNDMAIRNF,1,2024,2.46
RE1,SummerNight,LNDMAIRNF,1,2024,2.46
RE1,S21,LNDMAIRNF,1,2024,2.46
RE1,S22,LNDMAIRNF,1,2024,2.46
RE1,SummerDay,LNDRICRNF,1,2020,1.423
RE1,SummerNight,LNDRICRNF,1,2020,1.423
RE1,S21,LNDRICRNF,1,2020,1.3211
RE1,S22,LNDRICRNF,1,2020,1.423
RE1,SummerDay,LNDRICRNF,1,2021,1.281
RE1,SummerNight,LNDRICRNF,1,2021,1.281
RE1,S21,LNDRICRNF,1,2021,1.281
RE1,S22,LNDRICRNF,1,2021,1.281
RE1,SummerDay,LNDRICRNF,1,2022,1.138
RE1,SummerNight,LNDRICRNF,1,2022,1.138
RE1,S21,LNDRICRNF,1,2022,1.138
RE1,S22,LNDRICRNF,1,2022,1.138
RE1,SummerDay,LNDRICRNF,1,2023,0.996
RE1,SummerNight,LNDRICRNF,1,2023,0.996
RE1,S21,LNDRICRNF,1,2023,0.996
RE1,S22,LNDRICRNF,1,2023,0.996
RE1,SummerDay,LNDMAIIRR,1,2020,0.3398
RE1,SummerNight,LNDMAIIRR,1,2020,0.3398
RE1,S21,LNDMAIIRR,1,2020,0.3398
RE1,S22,LNDMAIIRR,1,2020,0.3398
RE1,SummerDay,LNDMAIIRR,1,2021,0.7379
RE1,SummerNight,LNDMAIIRR,1,2021,0.7379
RE1,S21,LNDMAIIRR,1,2021,0.7379
RE1,S22,LNDMAIIRR,1,2021,0.7379
RE1,SummerDay,LNDMAIIRR,1,2022,1.1382
RE1,SummerNight,LNDMAIIRR,1,2022,1.1382
RE1,S21,LNDMAIIRR,1,2022,1.1382
RE1,S22,LNDMAIIRR,1,2022,1.1382
RE1,SummerDay,LNDMAIIRR,1,2023,1.5363
RE1,SummerNight,LNDMAIIRR,1,2023,1.5363
RE1,S21,LNDMAIIRR,1,2023,1.5363
RE1,S22,LNDMAIIRR,1,2023,1.5363
RE1,SummerDay,LNDMAIIRR,1,2024,1.9366
RE1,SummerNight,LNDMAIIRR,1,2024,1.9366
RE1,S21,LNDMAIIRR,1,2024,1.9366
RE1,S22,LNDMAIIRR,1,2024,1.9366
RE1,SummerDay,LNDMAIIRR,1,2025,3.8847
RE1,SummerNight,LNDMAIIRR,1,2025,3.8847
RE1,S21,LNDMAIIRR,1,2025,3.8847
RE1,S22,LNDMAIIRR,1,2025,3.8847
RE1,SummerDay,LNDMAIIRR,1,2026,3.9802
RE1,SummerNight,LNDMAIIRR,1,2026,3.9802
RE1,S21,LNDMAIIRR,1,2026,3.9802
RE1,S22,LNDMAIIRR,1,2026,3.9802
RE1,SummerDay,LNDMAIIRR,1,2027,4.0778
RE1,SummerNight,LNDMAIIRR,1,2027,4.0778
RE1,S21,LNDMAIIRR,1,2027,4.0778
RE1,S22,LNDMAIIRR,1,2027,4.0778
RE1,SummerDay,LNDMAIIRR,1,2028,4.1993
RE1,SummerNight,LNDMAIIRR,1,2028,4.1993
RE1,S21,LNDMAIIRR,1,2028,4.1993
RE1,S22,LNDMAIIRR,1,2028,4.1993
RE1,SummerDay,LNDMAIIRR,1,2029,4.3208
RE1,SummerNight,LNDMAIIRR,1,2029,4.3208
RE1,S21,LNDMAIIRR,1,2029,4.3208
RE1,S22,LNDMAIIRR,1,2029,4.3208
RE1,SummerDay,LNDMAIIRR,1,2030,4.4445
RE1,SummerNight,LNDMAIIRR,1,2030,4.4445
RE1,S21,LNDMAIIRR,1,2030,4.4445
RE1,S22,LNDMAIIRR,1,2030,4.4445
RE1,SummerDay,LNDMAIIRR,1,2031,4.5681
RE1,SummerNight,LNDMAIIRR,1,2031,4.5681
RE1,S21,LNDMAIIRR,1,2031,4.5681
RE1,S22,LNDMAIIRR,1,2031,4.5681
RE1,SummerDay,LNDMAIIRR,1,2032,4.6918
RE1,SummerNight,LNDMAIIRR,1,2032,4.6918
RE1,S21,LNDMAIIRR,1,2032,4.6918
RE1,S22,LNDMAIIRR,1,2032,4.6918
RE1,SummerDay,LNDMAIIRR,1,2033,4.8155
RE1,SummerNight,LNDMAIIRR,1,2033,4.8155
RE1,S21,LNDMAIIRR,1,2033,4.8155
RE1,S22,LNDMAIIRR,1,2033,4.8155
RE1,SummerDay,LNDMAIIRR,1,2034,4.9391
RE1,SummerNight,LNDMAIIRR,1,2034,4.9391
RE1,S21,LNDMAIIRR,1,2034,4.9391
RE1,S22,LNDMAIIRR,1,2034,4.9391
RE1,SummerDay,LNDMAIIRR,1,2035,5.065
RE1,SummerNight,LNDMAIIRR,1,2035,5.065
RE1,S21,LNDMAIIRR,1,2035,5.065
RE1,S22,LNDMAIIRR,1,2035,5.065
RE1,SummerDay,LNDRICIRR,1,2020,0.55
RE1,SummerNight,LNDRICIRR,1,2020,0.55
RE1,S21,LNDRICIRR,1,2020,0.55
RE1,S22,LNDRICIRR,1,2020,0.55
RE1,SummerDay,LNDRICIRR,1,2021,0.6373
RE1,SummerNight,LNDRICIRR,1,2021,0.6373
RE1,S21,LNDRICIRR,1,2021,0.6373
RE1,S22,LNDRICIRR,1,2021,0.6373
RE1,SummerDay,LNDRICIRR,1,2022,0.744
RE1,SummerNight,LNDRICIRR,1,2022,0.744
RE1,S21,LNDRICIRR,1,2022,0.744
RE1,S22,LNDRICIRR,1,2022,0.744
RE1,SummerDay,LNDRICIRR,1,2023,0.8511
RE1,SummerNight,LNDRICIRR,1,2023,0.8511
RE1,S21,LNDRICIRR,1,2023,0.8511
RE1,S22,LNDRICIRR,1,2023,0.8511
RE1,SummerDay,LNDRICIRR,1,2024,1.4369
RE1,SummerNight,LNDRICIRR,1,2024,1.4369
RE1,S21,LNDRICIRR,1,2024,1.4369
RE1,S22,LNDRICIRR,1,2024,1.4369
RE1,SummerDay,LNDRICIRR,1,2025,1.4654
RE1,SummerNight,LNDRICIRR,1,2025,1.4654
RE1,S21,LNDRICIRR,1,2025,1.4654
RE1,S22,LNDRICIRR,1,2025,1.4654
RE1,SummerDay,LNDRICIRR,1,2026,1.4949
RE1,SummerNight,LNDRICIRR,1,2026,1.4949
RE1,S21,LNDRICIRR,1,2026,1.4949
RE1,S22,LNDRICIRR,1,2026,1.4949
RE1,SummerDay,LNDRICIRR,1,2027,1.5244
RE1,SummerNight,LNDRICIRR,1,2027,1.5244
RE1,S21,LNDRICIRR,1,2027,1.5244
RE1,S22,LNDRICIRR,1,2027,1.5244
RE1,SummerDay,LNDRICIRR,1,2028,1.5548
RE1,SummerNight,LNDRICIRR,1,2028,1.5548
RE1,S21,LNDRICIRR,1,2028,1.5548
RE1,S22,LNDRICIRR,1,2028,1.5548
RE1,SummerDay,LNDRICIRR,1,2029,1.5862
RE1,SummerNight,LNDRICIRR,1,2029,1.5862
RE1,S21,LNDRICIRR,1,2029,1.5862
RE1,S22,LNDRICIRR,1,2029,1.5862
RE1,SummerDay,LNDRICIRR,1,2030,1.6175
RE1,SummerNight,LNDRICIRR,1,2030,1.6175
RE1,S21,LNDRICIRR,1,2030,1.6175
RE1,S22,LNDRICIRR,1,2030,1.6175
RE1,SummerDay,LNDRICIRR,1,2031,1.6498
RE1,SummerNight,LNDRICIRR,1,2031,1.6498
RE1,S21,LNDRICIRR,1,2031,1.6498
RE1,S22,LNDRICIRR,1,2031,1.6498
RE1,SummerDay,LNDRICIRR,1,2032,1.6829
RE1,SummerNight,LNDRICIRR,1,2032,1.6829
RE1,S21,LNDRICIRR,1,2032,1.6829
RE1,S22,LNDRICIRR,1,2032,1.6829
RE1,SummerDay,LNDRICIRR,1,2033,1.7171
RE1,SummerNight,LNDRICIRR,1,2033,1.7171
RE1,S21,LNDRICIRR,1,2033,1.7171
RE1,S22,LNDRICIRR,1,2033,1.7171
RE1,SummerDay,LNDRICIRR,1,2034,1.7512
RE1,SummerNight,LNDRICIRR,1,2034,1.7512
RE1,S21,LNDRICIRR,1,2034,1.7512
RE1,S22,LNDRICIRR,1,2034,1.7512
RE1,SummerDay,LNDRICIRR,1,2035,1.7862
RE1,SummerNight,LNDRICIRR,1,2035,1.7862
RE1,S21,LNDRICIRR,1,2035,1.7862
RE1,S22,LNDRICIRR,1,2035,1.7862
RE1,SummerDay,LNDFOR,1,2020,253.6
RE1,SummerNight,LNDFOR,1,2020,253.6
RE1,S21,LNDFOR,1,2020,253.6
RE1,S22,LNDFOR,1,2020,253.6
RE1,SummerDay,LNDFOR,1,2021,253.4329
RE1,SummerNight,LNDFOR,1,2021,253.4329
RE1,S21,LNDFOR,1,2021,253.4329
RE1,S22,LNDFOR,1,2021,253.4329
RE1,SummerDay,LNDFOR,1,2022,253.3788
RE1,SummerNight,LNDFOR,1,2022,253.3788
