r,l,t,f,y,ProductionByTechnology
RE1,S21,MINWND,WND,2036,0.0
RE1,S21,MINWND,WND,2037,0.0
RE1,S21,MINWND,WND,2038,0.0
RE1,S21,MINWND,WND,2039,0.0
RE1,S21,MINWND,WND,2040,0.0
RE1,S21,PWRCOA,ELC001,2020,0.0
RE1,S21,PWRCOA,ELC001,2021,0.0
RE1,S21,PWRCOA,ELC001,2022,0.0
RE1,S21,PWRCOA,ELC001,2023,0.0
RE1,S21,PWRCOA,ELC001,2024,0.0
RE1,S21,PWRCOA,ELC001,2025,0.0
RE1,S21,PWRCOA,ELC001,2026,0.0
RE1,S21,PWRCOA,ELC001,2027,0.0
RE1,S21,PWRCOA,ELC001,2028,0.0
RE1,S21,PWRCOA,ELC001,2029,0.0
RE1,S21,PWRCOA,ELC001,2030,0.0
RE1,S21,PWRCOA,ELC001,2031,0.0
RE1,S21,PWRCOA,ELC001,2032,0.0
RE1,S21,PWRCOA,ELC001,2033,0.0
RE1,S21,PWRCOA,ELC001,2034,0.0
RE1,S21,PWRCOA,ELC001,2035,0.0
RE1,S21,PWRCOA,ELC001,2036,0.0
RE1,S21,PWRCOA,ELC001,2037,0.0
RE1,S21,PWRCOA,ELC001,2038,0.0
RE1,S21,PWRCOA,ELC001,2039,0.0
RE1,S21,PWRCOA,ELC001,2040,0.0
RE1,S21,PWRGAS,ELC001,2020,0.0
RE1,S21,PWRGAS,ELC001,2021,0.0
RE1,S21,PWRGAS,ELC001,2022,0.0
RE1,S21,PWRGAS,ELC001,2023,0.0
RE1,S21,PWRGAS,ELC001,2024,0.0
RE1,S21,PWRGAS,ELC001,2025,0.0
RE1,S21,PWRGAS,ELC001,2026,0.0
RE1,S21,PWRGAS,ELC001,2027,0.0
RE1,S21,PWRGAS,ELC001,2028,0.0
RE1,S21,PWRGAS,ELC001,2029,0.0
RE1,S21,PWRGAS,ELC001,2030,0.0
RE1,S21,PWRGAS,ELC001,2031,0.0
RE1,S21,PWRGAS,ELC001,2032,0.0
RE1,S21,PWRGAS,ELC001,2033,0.0
RE1,S21,PWRGAS,ELC001,2034,0.0
RE1,S21,PWRGAS,ELC001,2035,0.0
RE1,S21,PWRGAS,ELC001,2036,0.0
RE1,S21,PWRGAS,ELC001,2037,0.0
RE1,S21,PWRGAS,ELC001,2038,0.0
RE1,S21,PWRGAS,ELC001,2039,0.0
RE1,S21,PWRGAS,ELC001,2040,0.0
RE1,S21,PWRHYD,ELC001,2020,17.2917
RE1,S21,PWRHYD,ELC001,2021,17.8104
RE1,S21,PWRHYD,ELC001,2022,18.3447
RE1,S21,PWRHYD,ELC001,2023,18.8951
RE1,S21,PWRHYD,ELC001,2024,19.4619
RE1,S21,PWRHYD,ELC001,2025,20.0458
RE1,S21,PWRHYD,ELC001,2026,20.6472
RE1,S21,PWRHYD,ELC001,2027,21.2666
RE1,S21,PWRHYD,ELC001,2028,21.9046
RE1,S21,PWRHYD,ELC001,2029,22.5617
RE1,S21,PWRHYD,ELC001,2030,23.2386
RE1,S21,PWRHYD,ELC001,2031,23.9357
RE1,S21,PWRHYD,ELC001,2032,24.6538
RE1,S21,PWRHYD,ELC001,2033,25.3934
RE1,S21,PWRHYD,ELC001,2034,26.1552
RE1,S21,PWRHYD,ELC001,2035,26.9399
RE1,S21,PWRHYD,ELC001,2036,27.748
RE1,S21,PWRHYD,ELC001,2037,28.5805
RE1,S21,PWRHYD,ELC001,2038,29.4379
RE1,S21,PWRHYD,ELC001,2039,30.321
RE1,S21,PWRHYD,ELC001,2040,31.2307
RE1,S21,PWRSOL,ELC002,2020,2.2803
RE1,S21,PWRSOL,ELC002,2021,2.3487
RE1,S21,PWRSOL,ELC002,2022,2.4192
RE1,S21,PWRSOL,ELC002,2023,2.4917
RE1,S21,PWRSOL,ELC002,2024,2.5665
RE1,S21,PWRSOL,ELC002,2025,2.6435
RE1,S21,PWRSOL,ELC002,2026,2.7228
RE1,S21,PWRSOL,ELC002,2027,2.8045
RE1,S21,PWRSOL,ELC002,2028,2.8886
RE1,S21,PWRSOL,ELC002,2029,2.9753
RE1,S21,PWRSOL,ELC002,2030,3.0645
RE1,S21,PWRSOL,ELC002,2031,3.1565
RE1,S21,PWRSOL,ELC002,2032,3.2512
RE1,S21,PWRSOL,ELC002,2033,3.3487
RE1,S21,PWRSOL,ELC002,2034,3.4492
RE1,S21,PWRSOL,ELC002,2035,3.5526
RE1,S21,PWRSOL,ELC002,2036,3.6592
RE1,S21,PWRSOL,ELC002,2037,3.769
RE1,S21,PWRSOL,ELC002,2038,3.8821
RE1,S21,PWRSOL,ELC002,2039,3.9985
RE1,S21,PWRSOL,ELC002,2040,4.1185
RE1,S21,PWRTRN,ELC002,2020,15.7197
RE1,S21,PWRTRN,ELC002,2021,16.1913
RE1,S21,PWRTRN,ELC002,2022,16.677
RE1,S21,PWRTRN,ELC002,2023,17.1773
RE1,S21,PWRTRN,ELC002,2024,17.6927
RE1,S21,PWRTRN,ELC002,2025,18.2234
RE1,S21,PWRTRN,ELC002,2026,18.7701
RE1,S21,PWRTRN,ELC002,2027,19.3332
RE1,S21,PWRTRN,ELC002,2028,19.9132
RE1,S21,PWRTRN,ELC002,2029,20.5106
RE1,S21,PWRTRN,ELC002,2030,21.126
RE1,S21,PWRTRN,ELC002,2031,21.7597
RE1,S21,PWRTRN,ELC002,2032,22.4125
RE1,S21,PWRTRN,ELC002,2033,23.0849
RE1,S21,PWRTRN,ELC002,2034,23.7775
RE1,S21,PWRTRN,ELC002,2035,24.4908
RE1,S21,PWRTRN,ELC002,2036,25.2255
RE1,S21,PWRTRN,ELC002,2037,25.9823
RE1,S21,PWRTRN,ELC002,2038,26.7617
RE1,S21,PWRTRN,ELC002,2039,27.5646
RE1,S21,PWRTRN,ELC002,2040,28.3915
RE1,S21,PWRWND,ELC001,2020,0.0
RE1,S21,PWRWND,ELC001,2021,0.0
RE1,S21,PWRWND,ELC001,2022,0.0
RE1,S21,PWRWND,ELC001,2023,0.0
RE1,S21,PWRWND,ELC001,2024,0.0
RE1,S21,PWRWND,ELC001,2025,0.0
RE1,S21,PWRWND,ELC001,2026,0.0
RE1,S21,PWRWND,ELC001,2027,0.0
RE1,S21,PWRWND,ELC001,2028,0.0
RE1,S21,PWRWND,ELC001,2029,0.0
RE1,S21,PWRWND,ELC001,2030,0.0
RE1,S21,PWRWND,ELC001,2031,0.0
RE1,S21,PWRWND,ELC001,2032,0.0
RE1,S21,PWRWND,ELC001,2033,0.0
RE1,S21,PWRWND,ELC001,2034,0.0
RE1,S21,PWRWND,ELC001,2035,0.0
RE1,S21,PWRWND,ELC001,2036,0.0
RE1,S21,PWRWND,ELC001,2037,0.0
RE1,S21,PWRWND,ELC001,2038,0.0
RE1,S21,PWRWND,ELC001,2039,0.0
RE1,S21,PWRWND,ELC001,2040,0.0
RE1,S22,MINCOA,COA,2020,0.0
RE1,S22,MINCOA,COA,2021,0.0
RE1,S22,MINCOA,COA,2022,0.0
RE1,S22,MINCOA,COA,2023,0.0
RE1,S22,MINCOA,COA,2024,0.0
RE1,S22,MINCOA,COA,2025,0.0
RE1,S22,MINCOA,COA,2026,0.0
RE1,S22,MINCOA,COA,2027,0.0
RE1,S22,MINCOA,COA,2028,0.0
RE1,S22,MINCOA,COA,2029,0.0
RE1,S22,MINCOA,COA,2030,0.0
RE1,S22,MINCOA,COA,2031,0.0
RE1,S22,MINCOA,COA,2032,0.0
RE1,S22,MINCOA,COA,2033,0.0
RE1,S22,MINCOA,COA,2034,0.0
RE1,S22,MINCOA,COA,2035,0.0
RE1,S22,MINCOA,COA,2036,0.0
RE1,S22,MINCOA,COA,2037,0.0
RE1,S22,MINCOA,COA,2038,0.0
RE1,S22,MINCOA,COA,2039,0.0
RE1,S22,MINCOA,COA,2040,0.0
RE1,S22,MINGAS,GAS,2020,57.8167
RE1,S22,MINGAS,GAS,2021,59.5512
RE1,S22,MINGAS,GAS,2022,61.3377
RE1,S22,MINGAS,GAS,2023,63.1778
RE1,S22,MINGAS,GAS,2024,65.0732
RE1,S22,MINGAS,GAS,2025,67.0254
RE1,S22,MINGAS,GAS,2026,69.0361
RE1,S22,MINGAS,GAS,2027,71.1072
RE1,S22,MINGAS,GAS,2028,73.2404
RE1,S22,MINGAS,GAS,2029,75.4376
RE1,S22,MINGAS,GAS,2030,77.7008
RE1,S22,MINGAS,GAS,2031,80.0318
RE1,S22,MINGAS,GAS,2032,82.4327
RE1,S22,MINGAS,GAS,2033,84.9057
RE1,S22,MINGAS,GAS,2034,87.4529
RE1,S22,MINGAS,GAS,2035,90.0765
RE1,S22,MINGAS,GAS,2036,92.7788
RE1,S22,MINGAS,GAS,2037,95.5621
RE1,S22,MINGAS,GAS,2038,98.429
RE1,S22,MINGAS,GAS,2039,101.3819
RE1,S22,MINGAS,GAS,2040,104.4233
RE1,S22,MINHYD,HYD,2020,17.2917
RE1,S22,MINHYD,HYD,2021,17.8104
RE1,S22,MINHYD,HYD,2022,18.3447
RE1,S22,MINHYD,HYD,2023,18.8951
RE1,S22,MINHYD,HYD,2024,19.4619
RE1,S22,MINHYD,HYD,2025,20.0458
RE1,S22,MINHYD,HYD,2026,20.6472
RE1,S22,MINHYD,HYD,2027,21.2666
RE1,S22,MINHYD,HYD,2028,21.9046
RE1,S22,MINHYD,HYD,2029,22.5617
RE1,S22,MINHYD,HYD,2030,23.2386
RE1,S22,MINHYD,HYD,2031,23.9357
RE1,S22,MINHYD,HYD,2032,24.6538
RE1,S22,MINHYD,HYD,2033,25.3934
RE1,S22,MINHYD,HYD,2034,26.1552
RE1,S22,MINHYD,HYD,2035,26.9399
RE1,S22,MINHYD,HYD,2036,27.748
RE1,S22,MINHYD,HYD,2037,28.5805
RE1,S22,MINHYD,HYD,2038,29.4379
RE1,S22,MINHYD,HYD,2039,30.321
RE1,S22,MINHYD,HYD,2040,31.2307
RE1,S22,MINSOL,SOL,2020,0.0
RE1,S22,MINSOL,SOL,2021,0.0
RE1,S22,MINSOL,SOL,2022,0.0
RE1,S22,MINSOL,SOL,2023,0.0
RE1,S22,MINSOL,SOL,2024,0.0
RE1,S22,MINSOL,SOL,2025,0.0
RE1,S22,MINSOL,SOL,2026,0.0
RE1,S22,MINSOL,SOL,2027,0.0
RE1,S22,MINSOL,SOL,2028,0.0
RE1,S22,MINSOL,SOL,2029,0.0
RE1,S22,MINSOL,SOL,2030,0.0
RE1,S22,MINSOL,SOL,2031,0.0
RE1,S22,MINSOL,SOL,2032,0.0
RE1,S22,MINSOL,SOL,2033,0.0
RE1,S22,MINSOL,SOL,2034,0.0
RE1,S22,MINSOL,SOL,2035,0.0
RE1,S22,MINSOL,SOL,2036,0.0
RE1,S22,MINSOL,SOL,2037,0.0
RE1,S22,MINSOL,SOL,2038,0.0
RE1,S22,MINSOL,SOL,2039,0.0
RE1,S22,MINSOL,SOL,2040,0.0
RE1,S22,MINWND,WND,2020,0.0
RE1,S22,MINWND,WND,2021,0.0
RE1,S22,MINWND,WND,2022,0.0
RE1,S22,MINWND,WND,2023,0.0
RE1,S22,MINWND,WND,2024,0.0
RE1,S22,MINWND,WND,2025,0.0
RE1,S22,MINWND,WND,2026,0.0
RE1,S22,MINWND,WND,2027,0.0
RE1,S22,MINWND,WND,2028,0.0
RE1,S22,MINWND,WND,2029,0.0
RE1,S22,MINWND,WND,2030,0.0
RE1,S22,MINWND,WND,2031,0.0
RE1,S22,MINWND,WND,2032,0.0
RE1,S22,MINWND,WND,2033,0.0
RE1,S22,MINWND,WND,2034,0.0
RE1,S22,MINWND,WND,2035,0.0
RE1,S22,MINWND,WND,2036,0.0
RE1,S22,MINWND,WND,2037,0.0
RE1,S22,MINWND,WND,2038,0.0
RE1,S22,MINWND,WND,2039,0.0
RE1,S22,MINWND,WND,2040,0.0
RE1,S22,PWRCOA,ELC001,2020,0.0
RE1,S22,PWRCOA,ELC001,2021,0.0
RE1,S22,PWRCOA,ELC001,2022,0.0
RE1,S22,PWRCOA,ELC001,2023,0.0
RE1,S22,PWRCOA,ELC001,2024,0.0
RE1,S22,PWRCOA,ELC001,2025,0.0
RE1,S22,PWRCOA,ELC001,2026,0.0
RE1,S22,PWRCOA,ELC001,2027,0.0
RE1,S22,PWRCOA,ELC001,2028,0.0
RE1,S22,PWRCOA,ELC001,2029,0.0
RE1,S22,PWRCOA,ELC001,2030,0.0
RE1,S22,PWRCOA,ELC001,2031,0.0
RE1,S22,PWRCOA,ELC001,2032,0.0
RE1,S22,PWRCOA,ELC001,2033,0.0
RE1,S22,PWRCOA,ELC001,2034,0.0
RE1,S22,PWRCOA,ELC001,2035,0.0
RE1,S22,PWRCOA,ELC001,2036,0.0
RE1,S22,PWRCOA,ELC001,2037,0.0
RE1,S22,PWRCOA,ELC001,2038,0.0
RE1,S22,PWRCOA,ELC001,2039,0.0
RE1,S22,PWRCOA,ELC001,2040,0.0
RE1,S22,PWRGAS,ELC001,2020,28.9083
RE1,S22,PWRGAS,ELC001,2021,29.7756
RE1,S22,PWRGAS,ELC001,2022,30.6689
RE1,S22,PWRGAS,ELC001,2023,31.5889
RE1,S22,PWRGAS,ELC001,2024,32.5366
RE1,S22,PWRGAS,ELC001,2025,33.5127
RE1,S22,PWRGAS,ELC001,2026,34.5181
RE1,S22,PWRGAS,ELC001,2027,35.5536
RE1,S22,PWRGAS,ELC001,2028,36.6202
RE1,S22,PWRGAS,ELC001,2029,37.7188
RE1,S22,PWRGAS,ELC001,2030,38.8504
RE1,S22,PWRGAS,ELC001,2031,40.0159
RE1,S22,PWRGAS,ELC001,2032,41.2164
RE1,S22,PWRGAS,ELC001,2033,42.4529
RE1,S22,PWRGAS,ELC001,2034,43.7264
RE1,S22,PWRGAS,ELC001,2035,45.0382
RE1,S22,PWRGAS,ELC001,2036,46.3894
RE1,S22,PWRGAS,ELC001,2037,47.7811
RE1,S22,PWRGAS,ELC001,2038,49.2145
RE1,S22,PWRGAS,ELC001,2039,50.6909
RE1,S22,PWRGAS,ELC001,2040,52.2117
RE1,S22,PWRHYD,ELC001,2020,17.2917
RE1,S22,PWRHYD,ELC001,2021,17.8104
RE1,S22,PWRHYD,ELC001,2022,18.3447
RE1,S22,PWRHYD,ELC001,2023,18.8951
RE1,S22,PWRHYD,ELC001,2024,19.4619
RE1,S22,PWRHYD,ELC001,2025,20.0458
RE1,S22,PWRHYD,ELC001,2026,20.6472
RE1,S22,PWRHYD,ELC001,2027,21.2666
RE1,S22,PWRHYD,ELC001,2028,21.9046
RE1,S22,PWRHYD,ELC001,2029,22.5617
RE1,S22,PWRHYD,ELC001,2030,23.2386
RE1,S22,PWRHYD,ELC001,2031,23.9357
RE1,S22,PWRHYD,ELC001,2032,24.6538
RE1,S22,PWRHYD,ELC001,2033,25.3934
RE1,S22,PWRHYD,ELC001,2034,26.1552
RE1,S22,PWRHYD,ELC001,2035,26.9399
RE1,S22,PWRHYD,ELC001,2036,27.748
RE1,S22,PWRHYD,ELC001,2037,28.5805
RE1,S22,PWRHYD,ELC001,2038,29.4379
RE1,S22,PWRHYD,ELC001,2039,30.321
RE1,S22,PWRHYD,ELC001,2040,31.2307
RE1,S22,PWRSOL,ELC002,2020,0.0
RE1,S22,PWRSOL,ELC002,2021,0.0
RE1,S22,PWRSOL,ELC002,2022,0.0
RE1,S22,PWRSOL,ELC002,2023,0.0
RE1,S22,PWRSOL,ELC002,2024,0.0
RE1,S22,PWRSOL,ELC002,2025,0.0
RE1,S22,PWRSOL,ELC002,2026,0.0
RE1,S22,PWRSOL,ELC002,2027,0.0
RE1,S22,PWRSOL,ELC002,2028,0.0
RE1,S22,PWRSOL,ELC002,2029,0.0
RE1,S22,PWRSOL,ELC002,2030,0.0
RE1,S22,PWRSOL,ELC002,2031,0.0
RE1,S22,PWRSOL,ELC002,2032,0.0
RE1,S22,PWRSOL,ELC002,2033,0.0
RE1,S22,PWRSOL,ELC002,2034,0.0
RE1,S22,PWRSOL,ELC002,2035,0.0
RE1,S22,PWRSOL,ELC002,2036,0.0
RE1,S22,PWRSOL,ELC002,2037,0.0
RE1,S22,PWRSOL,ELC002,2038,0.0
RE1,S22,PWRSOL,ELC002,2039,0.0
RE1,S22,PWRSOL,ELC002,2040,0.0
RE1,S22,PWRTRN,ELC002,2020,42.0
RE1,S22,PWRTRN,ELC002,2021,43.26
RE1,S22,PWRTRN,ELC002,2022,44.5578
RE1,S22,PWRTRN,ELC002,2023,45.8945
RE1,S22,PWRTRN,ELC002,2024,47.2714
RE1,S22,PWRTRN,ELC002,2025,48.6895
RE1,S22,PWRTRN,ELC002,2026,50.1502
RE1,S22,PWRTRN,ELC002,2027,51.6547
RE1,S22,PWRTRN,ELC002,2028,53.2043
RE1,S22,PWRTRN,ELC002,2029,54.8005
RE1,S22,PWRTRN,ELC002,2030,56.4445
RE1,S22,PWRTRN,ELC002,2031,58.1378
RE1,S22,PWRTRN,ELC002,2032,59.882
RE1,S22,PWRTRN,ELC002,2033,61.6784
RE1,S22,PWRTRN,ELC002,2034,63.5288
RE1,S22,PWRTRN,ELC002,2035,65.4346
RE1,S22,PWRTRN,ELC002,2036,67.3977
RE1,S22,PWRTRN,ELC002,2037,69.4196
RE1,S22,PWRTRN,ELC002,2038,71.5022
RE1,S22,PWRTRN,ELC002,2039,73.6473
RE1,S22,PWRTRN,ELC002,2040,75.8567
RE1,S22,PWRWND,ELC001,2020,0.0
RE1,S22,PWRWND,ELC001,2021,0.0
RE1,S22,PWRWND,ELC001,2022,0.0
RE1,S22,PWRWND,ELC001,2023,0.0
RE1,S22,PWRWND,ELC001,2024,0.0
RE1,S22,PWRWND,ELC001,2025,0.0
RE1,S22,PWRWND,ELC001,2026,0.0
RE1,S22,PWRWND,ELC001,2027,0.0
RE1,S22,PWRWND,ELC001,2028,0.0
RE1,S22,PWRWND,ELC001,2029,0.0
RE1,S22,PWRWND,ELC001,2030,0.0
RE1,S22,PWRWND,ELC001,2031,0.0
RE1,S22,PWRWND,ELC001,2032,0.0
RE1,S22,PWRWND,ELC001,2033,0.0
RE1,S22,PWRWND,ELC001,2034,0.0
RE1,S22,PWRWND,ELC001,2035,0.0
RE1,S22,PWRWND,ELC001,2036,0.0
RE1,S22,PWRWND,ELC001,2037,0.0
RE1,S22,PWRWND,ELC001,2038,0.0
RE1,S22,PWRWND,ELC001,2039,0.0
RE1,S22,PWRWND,ELC001,2040,0.0
