r,l,t,m,y,RateOfActivity
RE1,S12,PWRCOA,1,2033,0.0
RE1,S12,PWRCOA,1,2034,0.0
RE1,S12,PWRCOA,1,2035,0.0
RE1,S12,PWRGAS,1,2020,0.0
RE1,S12,PWRGAS,1,2021,0.0
RE1,S12,PWRGAS,1,2022,0.0
RE1,S12,PWRGAS,1,2023,0.0
RE1,S12,PWRGAS,1,2024,0.0
RE1,S12,PWRGAS,1,2025,0.0
RE1,S12,PWRGAS,1,2026,0.0
RE1,S12,PWRGAS,1,2027,0.0
RE1,S12,PWRGAS,1,2028,0.0
RE1,S12,PWRGAS,1,2029,0.0
RE1,S12,PWRGAS,1,2030,0.0
RE1,S12,PWRGAS,1,2031,0.0
RE1,S12,PWRGAS,1,2032,0.0
RE1,S12,PWRGAS,1,2033,0.0
RE1,S12,PWRGAS,1,2034,0.0
RE1,S12,PWRGAS,1,2035,0.0
RE1,S12,PWRHYD,1,2020,9.4608
RE1,S12,PWRHYD,1,2021,9.4608
RE1,S12,PWRHYD,1,2022,9.4608
RE1,S12,PWRHYD,1,2023,9.4608
RE1,S12,PWRHYD,1,2024,9.4608
RE1,S12,PWRHYD,1,2025,14.1912
RE1,S12,PWRHYD,1,2026,14.1912
RE1,S12,PWRHYD,1,2027,14.1912
RE1,S12,PWRHYD,1,2028,14.1912
RE1,S12,PWRHYD,1,2029,14.1912
RE1,S12,PWRHYD,1,2030,0.0
RE1,S12,PWRHYD,1,2031,0.0
RE1,S12,PWRHYD,1,2032,14.1912
RE1,S12,PWRHYD,1,2033,14.1912
RE1,S12,PWRHYD,1,2034,14.1912
RE1,S12,PWRHYD,1,2035,14.1912
RE1,S12,PWRSOL,1,2020,0.0
RE1,S12,PWRSOL,1,2021,0.0
RE1,S12,PWRSOL,1,2022,0.0
RE1,S12,PWRSOL,1,2023,0.0
RE1,S12,PWRSOL,1,2024,0.0
RE1,S12,PWRSOL,1,2025,0.0
RE1,S12,PWRSOL,1,2026,0.0
RE1,S12,PWRSOL,1,2027,0.0
RE1,S12,PWRSOL,1,2028,0.0
RE1,S12,PWRSOL,1,2029,0.0
RE1,S12,PWRSOL,1,2030,0.0
RE1,S12,PWRSOL,1,2031,0.0
RE1,S12,PWRSOL,1,2032,0.0
RE1,S12,PWRSOL,1,2033,0.0
RE1,S12,PWRSOL,1,2034,0.0
RE1,S12,PWRSOL,1,2035,0.0
RE1,S12,PWRTRN,1,2020,36.3636
RE1,S12,PWRTRN,1,2021,37.4545
RE1,S12,PWRTRN,1,2022,38.1818
RE1,S12,PWRTRN,1,2023,39.2727
RE1,S12,PWRTRN,1,2024,40.0
RE1,S12,PWRTRN,1,2025,41.0909
RE1,S12,PWRTRN,1,2026,42.1818
RE1,S12,PWRTRN,1,2027,43.2727
RE1,S12,PWRTRN,1,2028,44.3636
RE1,S12,PWRTRN,1,2029,45.4545
RE1,S12,PWRTRN,1,2030,46.5455
RE1,S12,PWRTRN,1,2031,47.6364
RE1,S12,PWRTRN,1,2032,48.7273
RE1,S12,PWRTRN,1,2033,50.1818
RE1,S12,PWRTRN,1,2034,51.2727
RE1,S12,PWRTRN,1,2035,52.7273
RE1,S12,PWRWND,1,2020,6.3072
RE1,S12,PWRWND,1,2021,6.3072
RE1,S12,PWRWND,1,2022,6.3072
RE1,S12,PWRWND,1,2023,6.3072
RE1,S12,PWRWND,1,2024,6.3072
RE1,S12,PWRWND,1,2025,6.3072
RE1,S12,PWRWND,1,2026,6.3072
RE1,S12,PWRWND,1,2027,6.3072
RE1,S12,PWRWND,1,2028,6.3072
RE1,S12,PWRWND,1,2029,6.3072
RE1,S12,PWRWND,1,2030,51.2
RE1,S12,PWRWND,1,2031,52.4
RE1,S12,PWRWND,1,2032,39.4088
RE1,S12,PWRWND,1,2033,41.0088
RE1,S12,PWRWND,1,2034,42.2088
RE1,S12,PWRWND,1,2035,43.8088
RE1,S21,DEMPWRSURWAT,1,2020,0.0
RE1,S21,DEMPWRSURWAT,1,2021,0.0
RE1,S21,DEMPWRSURWAT,1,2022,0.0
RE1,S21,DEMPWRSURWAT,1,2023,0.0
RE1,S21,DEMPWRSURWAT,1,2024,0.0
RE1,S21,DEMPWRSURWAT,1,2025,0.0
RE1,S21,DEMPWRSURWAT,1,2026,0.0
RE1,S21,DEMPWRSURWAT,1,2027,0.0
RE1,S21,DEMPWRSURWAT,1,2028,0.0
RE1,S21,DEMPWRSURWAT,1,2029,0.0
RE1,S21,DEMPWRSURWAT,1,2030,0.0
RE1,S21,DEMPWRSURWAT,1,2031,0.0
RE1,S21,DEMPWRSURWAT,1,2032,0.0
RE1,S21,DEMPWRSURWAT,1,2033,0.0
RE1,S21,DEMPWRSURWAT,1,2034,0.0
RE1,S21,DEMPWRSURWAT,1,2035,0.0
RE1,S21,LNDBLT,1,2020,3.9062
RE1,S21,LNDBLT,1,2021,4.0234
RE1,S21,LNDBLT,1,2022,4.1406
RE1,S21,LNDBLT,1,2023,4.2578
RE1,S21,LNDBLT,1,2024,11.1881
RE1,S21,LNDBLT,1,2025,11.4851
RE1,S21,LNDBLT,1,2026,11.7822
RE1,S21,LNDBLT,1,2027,12.1782
RE1,S21,LNDBLT,1,2028,12.5743
RE1,S21,LNDBLT,1,2029,12.8713
RE1,S21,LNDBLT,1,2030,13.2673
RE1,S21,LNDBLT,1,2031,13.6634
RE1,S21,LNDBLT,1,2032,14.1584
RE1,S21,LNDBLT,1,2033,14.5545
RE1,S21,LNDBLT,1,2034,14.9505
RE1,S21,LNDBLT,1,2035,15.4455
RE1,S21,LNDFOR,1,2020,68.3594
RE1,S21,LNDFOR,1,2021,67.4414
RE1,S21,LNDFOR,1,2022,66.5625
RE1,S21,LNDFOR,1,2023,65.5957
RE1,S21,LNDFOR,1,2024,163.7129
RE1,S21,LNDFOR,1,2025,156.3119
RE1,S21,LNDFOR,1,2026,153.7624
RE1,S21,LNDFOR,1,2027,151.1139
RE1,S21,LNDFOR,1,2028,148.3416
RE1,S21,LNDFOR,1,2029,145.5445
RE1,S21,LNDFOR,1,2030,142.7723
RE1,S21,LNDFOR,1,2031,139.7772
RE1,S21,LNDFOR,1,2032,136.7822
RE1,S21,LNDFOR,1,2033,133.6881
RE1,S21,LNDFOR,1,2034,130.5693
RE1,S21,LNDFOR,1,2035,127.3515
RE1,S21,LNDMAIHI,1,2020,0.0
RE1,S21,LNDMAIHI,1,2021,0.0
RE1,S21,LNDMAIHI,1,2022,0.0
RE1,S21,LNDMAIHI,1,2023,0.0
RE1,S21,LNDMAIHI,1,2024,0.0
RE1,S21,LNDMAIHI,1,2025,0.0
RE1,S21,LNDMAIHI,1,2026,0.0
RE1,S21,LNDMAIHI,1,2027,0.0
RE1,S21,LNDMAIHI,1,2028,0.0
RE1,S21,LNDMAIHI,1,2029,0.0
RE1,S21,LNDMAIHI,1,2030,0.0
RE1,S21,LNDMAIHI,1,2031,0.0
RE1,S21,LNDMAIHI,1,2032,0.0
RE1,S21,LNDMAIHI,1,2033,0.0
RE1,S21,LNDMAIHI,1,2034,0.0
RE1,S21,LNDMAIHI,1,2035,0.0
RE1,S21,LNDMAIHR,1,2020,19.5312
RE1,S21,LNDMAIHR,1,2021,20.0195
RE1,S21,LNDMAIHR,1,2022,20.5078
RE1,S21,LNDMAIHR,1,2023,21.0449
RE1,S21,LNDMAIHR,1,2024,54.703
RE1,S21,LNDMAIHR,1,2025,56.0644
RE1,S21,LNDMAIHR,1,2026,57.4257
RE1,S21,LNDMAIHR,1,2027,58.7871
RE1,S21,LNDMAIHR,1,2028,60.2723
RE1,S21,LNDMAIHR,1,2029,61.8812
RE1,S21,LNDMAIHR,1,2030,63.3663
RE1,S21,LNDMAIHR,1,2031,64.9752
RE1,S21,LNDMAIHR,1,2032,66.5842
RE1,S21,LNDMAIHR,1,2033,68.1931
RE1,S21,LNDMAIHR,1,2034,69.9257
RE1,S21,LNDMAIHR,1,2035,71.6584
RE1,S21,LNDRICHI,1,2020,0.0
RE1,S21,LNDRICHI,1,2021,0.0
RE1,S21,LNDRICHI,1,2022,0.0
RE1,S21,LNDRICHI,1,2023,0.0
RE1,S21,LNDRICHI,1,2024,0.0
RE1,S21,LNDRICHI,1,2025,0.0
RE1,S21,LNDRICHI,1,2026,0.0
RE1,S21,LNDRICHI,1,2027,0.0
RE1,S21,LNDRICHI,1,2028,0.0
RE1,S21,LNDRICHI,1,2029,0.0
RE1,S21,LNDRICHI,1,2030,0.0
RE1,S21,LNDRICHI,1,2031,0.0
RE1,S21,LNDRICHI,1,2032,0.0
RE1,S21,LNDRICHI,1,2033,0.0
RE1,S21,LNDRICHI,1,2034,0.0
RE1,S21,LNDRICHI,1,2035,0.0
RE1,S21,LNDRICHR,1,2020,11.7188
RE1,S21,LNDRICHR,1,2021,12.0312
RE1,S21,LNDRICHR,1,2022,12.3047
RE1,S21,LNDRICHR,1,2023,12.6172
RE1,S21,LNDRICHR,1,2024,32.7723
RE1,S21,LNDRICHR,1,2025,33.5644
RE1,S21,LNDRICHR,1,2026,34.4554
RE1,S21,LNDRICHR,1,2027,35.3465
RE1,S21,LNDRICHR,1,2028,36.2376
RE1,S21,LNDRICHR,1,2029,37.1287
RE1,S21,LNDRICHR,1,2030,38.0198
RE1,S21,LNDRICHR,1,2031,39.0099
RE1,S21,LNDRICHR,1,2032,39.901
RE1,S21,LNDRICHR,1,2033,40.9901
RE1,S21,LNDRICHR,1,2034,41.9802
RE1,S21,LNDRICHR,1,2035,42.9703
RE1,S21,LNDWAT,1,2020,13.6719
RE1,S21,LNDWAT,1,2021,13.6719
RE1,S21,LNDWAT,1,2022,13.6719
RE1,S21,LNDWAT,1,2023,13.6719
RE1,S21,LNDWAT,1,2024,34.6535
RE1,S21,LNDWAT,1,2025,39.604
RE1,S21,LNDWAT,1,2026,39.604
RE1,S21,LNDWAT,1,2027,39.604
RE1,S21,LNDWAT,1,2028,39.604
RE1,S21,LNDWAT,1,2029,39.604
RE1,S21,LNDWAT,1,2030,39.604
RE1,S21,LNDWAT,1,2031,39.604
RE1,S21,LNDWAT,1,2032,39.604
RE1,S21,LNDWAT,1,2033,39.604
RE1,S21,LNDWAT,1,2034,39.604
RE1,S21,LNDWAT,1,2035,39.604
RE1,S21,MINCOA,1,2020,100.9152
RE1,S21,MINCOA,1,2021,272.3817
RE1,S21,MINCOA,1,2022,279.37
RE1,S21,MINCOA,1,2023,289.8523
RE1,S21,MINCOA,1,2024,296.8405
RE1,S21,MINCOA,1,2025,283.6709
RE1,S21,MINCOA,1,2026,294.1532
RE1,S21,MINCOA,1,2027,304.6356
RE1,S21,MINCOA,1,2028,315.118
RE1,S21,MINCOA,1,2029,325.6003
RE1,S21,MINCOA,1,2030,162.6406
RE1,S21,MINCOA,1,2031,167.2562
RE1,S21,MINCOA,1,2032,171.8719
RE1,S21,MINCOA,1,2033,178.0262
RE1,S21,MINCOA,1,2034,182.6418
RE1,S21,MINCOA,1,2035,188.7961
RE1,S21,MINGAS,1,2020,107.3228
RE1,S21,MINGAS,1,2021,0.0
RE1,S21,MINGAS,1,2022,0.0
RE1,S21,MINGAS,1,2023,0.0
RE1,S21,MINGAS,1,2024,0.0
RE1,S21,MINGAS,1,2025,0.0
RE1,S21,MINGAS,1,2026,0.0
RE1,S21,MINGAS,1,2027,0.0
RE1,S21,MINGAS,1,2028,0.0
RE1,S21,MINGAS,1,2029,0.0
RE1,S21,MINGAS,1,2030,0.0
RE1,S21,MINGAS,1,2031,0.0
RE1,S21,MINGAS,1,2032,0.0
RE1,S21,MINGAS,1,2033,0.0
RE1,S21,MINGAS,1,2034,0.0
RE1,S21,MINGAS,1,2035,0.0
RE1,S21,MINHYD,1,2020,15.768
RE1,S21,MINHYD,1,2021,15.768
RE1,S21,MINHYD,1,2022,15.768
RE1,S21,MINHYD,1,2023,15.768
RE1,S21,MINHYD,1,2024,15.768
RE1,S21,MINHYD,1,2025,23.652
RE1,S21,MINHYD,1,2026,23.652
RE1,S21,MINHYD,1,2027,23.652
RE1,S21,MINHYD,1,2028,23.652
RE1,S21,MINHYD,1,2029,23.652
RE1,S21,MINHYD,1,2030,23.652
RE1,S21,MINHYD,1,2031,23.652
RE1,S21,MINHYD,1,2032,23.652
RE1,S21,MINHYD,1,2033,23.652
RE1,S21,MINHYD,1,2034,23.652
RE1,S21,MINHYD,1,2035,23.652
RE1,S21,MINLND,1,2020,117.1875
RE1,S21,MINLND,1,2021,117.1875
RE1,S21,MINLND,1,2022,117.1875
RE1,S21,MINLND,1,2023,117.1875
RE1,S21,MINLND,1,2024,297.0297
RE1,S21,MINLND,1,2025,297.0297
RE1,S21,MINLND,1,2026,297.0297
RE1,S21,MINLND,1,2027,297.0297
RE1,S21,MINLND,1,2028,297.0297
RE1,S21,MINLND,1,2029,297.0297
RE1,S21,MINLND,1,2030,297.0297
RE1,S21,MINLND,1,2031,297.0297
RE1,S21,MINLND,1,2032,297.0297
RE1,S21,MINLND,1,2033,297.0297
RE1,S21,MINLND,1,2034,297.0297
RE1,S21,MINLND,1,2035,297.0297
RE1,S21,MINPRC,1,2020,140.625
RE1,S21,MINPRC,1,2021,140.625
RE1,S21,MINPRC,1,2022,140.625
RE1,S21,MINPRC,1,2023,140.625
RE1,S21,MINPRC,1,2024,356.4356
RE1,S21,MINPRC,1,2025,356.4356
RE1,S21,MINPRC,1,2026,356.4356
RE1,S21,MINPRC,1,2027,356.4356
RE1,S21,MINPRC,1,2028,356.4356
RE1,S21,MINPRC,1,2029,356.4356
RE1,S21,MINPRC,1,2030,356.4356
RE1,S21,MINPRC,1,2031,356.4356
RE1,S21,MINPRC,1,2032,356.4356
RE1,S21,MINPRC,1,2033,356.4356
RE1,S21,MINPRC,1,2034,356.4356
RE1,S21,MINPRC,1,2035,356.4356
RE1,S21,MINSOL,1,2020,5.5188
RE1,S21,MINSOL,1,2021,5.5188
RE1,S21,MINSOL,1,2022,5.5188
RE1,S21,MINSOL,1,2023,5.5188
RE1,S21,MINSOL,1,2024,5.5188
RE1,S21,MINSOL,1,2025,5.5188
RE1,S21,MINSOL,1,2026,5.5188
RE1,S21,MINSOL,1,2027,5.5188
RE1,S21,MINSOL,1,2028,5.5188
RE1,S21,MINSOL,1,2029,5.5188
RE1,S21,MINSOL,1,2030,5.5188
RE1,S21,MINSOL,1,2031,5.5188
RE1,S21,MINSOL,1,2032,5.5188
RE1,S21,MINSOL,1,2033,5.5188
RE1,S21,MINSOL,1,2034,5.5188
RE1,S21,MINSOL,1,2035,5.5188
RE1,S21,MINWND,1,2020,7.884
RE1,S21,MINWND,1,2021,7.884
RE1,S21,MINWND,1,2022,7.884
RE1,S21,MINWND,1,2023,7.884
RE1,S21,MINWND,1,2024,7.884
RE1,S21,MINWND,1,2025,7.884
RE1,S21,MINWND,1,2026,7.884
RE1,S21,MINWND,1,2027,7.884
RE1,S21,MINWND,1,2028,7.884
RE1,S21,MINWND,1,2029,7.884
RE1,S21,MINWND,1,2030,65.698
RE1,S21,MINWND,1,2031,67.6536
RE1,S21,MINWND,1,2032,69.6091
RE1,S21,MINWND,1,2033,72.2166
RE1,S21,MINWND,1,2034,74.1721
RE1,S21,MINWND,1,2035,76.7795
RE1,S21,PWRCOA,1,2020,33.6384
RE1,S21,PWRCOA,1,2021,90.7939
RE1,S21,PWRCOA,1,2022,93.1233
RE1,S21,PWRCOA,1,2023,96.6174
RE1,S21,PWRCOA,1,2024,98.9468
RE1,S21,PWRCOA,1,2025,94.557
RE1,S21,PWRCOA,1,2026,98.0511
RE1,S21,PWRCOA,1,2027,101.5452
RE1,S21,PWRCOA,1,2028,105.0393
RE1,S21,PWRCOA,1,2029,108.5334
RE1,S21,PWRCOA,1,2030,54.2135
RE1,S21,PWRCOA,1,2031,55.7521
RE1,S21,PWRCOA,1,2032,57.2906
RE1,S21,PWRCOA,1,2033,59.3421
RE1,S21,PWRCOA,1,2034,60.8806
RE1,S21,PWRCOA,1,2035,62.932
RE1,S21,PWRGAS,1,2020,53.6614
RE1,S21,PWRGAS,1,2021,0.0
RE1,S21,PWRGAS,1,2022,0.0
RE1,S21,PWRGAS,1,2023,0.0
RE1,S21,PWRGAS,1,2024,0.0
RE1,S21,PWRGAS,1,2025,0.0
RE1,S21,PWRGAS,1,2026,0.0
RE1,S21,PWRGAS,1,2027,0.0
RE1,S21,PWRGAS,1,2028,0.0
RE1,S21,PWRGAS,1,2029,0.0
RE1,S21,PWRGAS,1,2030,0.0
RE1,S21,PWRGAS,1,2031,0.0
RE1,S21,PWRGAS,1,2032,0.0
RE1,S21,PWRGAS,1,2033,0.0
RE1,S21,PWRGAS,1,2034,0.0
RE1,S21,PWRGAS,1,2035,0.0
RE1,S21,PWRHYD,1,2020,15.768
RE1,S21,PWRHYD,1,2021,15.768
RE1,S21,PWRHYD,1,2022,15.768
RE1,S21,PWRHYD,1,2023,15.768
RE1,S21,PWRHYD,1,2024,15.768
RE1,S21,PWRHYD,1,2025,23.652
RE1,S21,PWRHYD,1,2026,23.652
RE1,S21,PWRHYD,1,2027,23.652
RE1,S21,PWRHYD,1,2028,23.652
RE1,S21,PWRHYD,1,2029,23.652
RE1,S21,PWRHYD,1,2030,23.652
RE1,S21,PWRHYD,1,2031,23.652
RE1,S21,PWRHYD,1,2032,23.652
RE1,S21,PWRHYD,1,2033,23.652
RE1,S21,PWRHYD,1,2034,23.652
RE1,S21,PWRHYD,1,2035,23.652
RE1,S21,PWRSOL,1,2020,5.5188
RE1,S21,PWRSOL,1,2021,5.5188
RE1,S21,PWRSOL,1,2022,5.5188
RE1,S21,PWRSOL,1,2023,5.5188
RE1,S21,PWRSOL,1,2024,5.5188
RE1,S21,PWRSOL,1,2025,5.5188
RE1,S21,PWRSOL,1,2026,5.5188
RE1,S21,PWRSOL,1,2027,5.5188
RE1,S21,PWRSOL,1,2028,5.5188
RE1,S21,PWRSOL,1,2029,5.5188
RE1,S21,PWRSOL,1,2030,5.5188
RE1,S21,PWRSOL,1,2031,5.5188
RE1,S21,PWRSOL,1,2032,5.5188
RE1,S21,PWRSOL,1,2033,5.5188
RE1,S21,PWRSOL,1,2034,5.5188
RE1,S21,PWRSOL,1,2035,5.5188
RE1,S21,PWRTRN,1,2020,105.8824
RE1,S21,PWRTRN,1,2021,109.0588
RE1,S21,PWRTRN,1,2022,111.1765
RE1,S21,PWRTRN,1,2023,114.3529
RE1,S21,PWRTRN,1,2024,116.4706
RE1,S21,PWRTRN,1,2025,119.6471
RE1,S21,PWRTRN,1,2026,122.8235
RE1,S21,PWRTRN,1,2027,126.0
RE1,S21,PWRTRN,1,2028,129.1765
RE1,S21,PWRTRN,1,2029,132.3529
RE1,S21,PWRTRN,1,2030,135.5294
RE1,S21,PWRTRN,1,2031,138.7059
RE1,S21,PWRTRN,1,2032,141.8824
RE1,S21,PWRTRN,1,2033,146.1176
RE1,S21,PWRTRN,1,2034,149.2941
RE1,S21,PWRTRN,1,2035,153.5294
RE1,S21,PWRWND,1,2020,7.884
RE1,S21,PWRWND,1,2021,7.884
RE1,S21,PWRWND,1,2022,7.884
RE1,S21,PWRWND,1,2023,7.884
RE1,S21,PWRWND,1,2024,7.884
RE1,S21,PWRWND,1,2025,7.884
RE1,S21,PWRWND,1,2026,7.884
RE1,S21,PWRWND,1,2027,7.884
RE1,S21,PWRWND,1,2028,7.884
RE1,S21,PWRWND,1,2029,7.884
RE1,S21,PWRWND,1,2030,65.698
RE1,S21,PWRWND,1,2031,67.6536
RE1,S21,PWRWND,1,2032,69.6091
RE1,S21,PWRWND,1,2033,72.2166
RE1,S21,PWRWND,1,2034,74.1721
RE1,S21,PWRWND,1,2035,76.7795
RE1,S22,DEMPWRSURWAT,1,2020,0.0
RE1,S22,DEMPWRSURWAT,1,2021,0.0
RE1,S22,DEMPWRSURWAT,1,2022,0.0
RE1,S22,DEMPWRSURWAT,1,2023,0.0
RE1,S22,DEMPWRSURWAT,1,2024,0.0
RE1,S22,DEMPWRSURWAT,1,2025,0.0
RE1,S22,DEMPWRSURWAT,1,2026,0.0
RE1,S22,DEMPWRSURWAT,1,2027,0.0
RE1,S22,DEMPWRSURWAT,1,2028,0.0
RE1,S22,DEMPWRSURWAT,1,2029,0.0
RE1,S22,DEMPWRSURWAT,1,2030,0.0
RE1,S22,DEMPWRSURWAT,1,2031,0.0
RE1,S22,DEMPWRSURWAT,1,2032,0.0
RE1,S22,DEMPWRSURWAT,1,2033,0.0
RE1,S22,DEMPWRSURWAT,1,2034,0.0
RE1,S22,DEMPWRSURWAT,1,2035,0.0
RE1,S22,LNDBLT,1,2020,3.9062
RE1,S22,LNDBLT,1,2021,4.0234
RE1,S22,LNDBLT,1,2022,4.1406
RE1,S22,LNDBLT,1,2023,4.2578
RE1,S22,LNDBLT,1,2024,11.1881
RE1,S22,LNDBLT,1,2025,11.4851
RE1,S22,LNDBLT,1,2026,11.7822
RE1,S22,LNDBLT,1,2027,12.1782
RE1,S22,LNDBLT,1,2028,12.5743
RE1,S22,LNDBLT,1,2029,12.8713
RE1,S22,LNDBLT,1,2030,13.2673
RE1,S22,LNDBLT,1,2031,13.6634
RE1,S22,LNDBLT,1,2032,14.1584
RE1,S22,LNDBLT,1,2033,14.5545
RE1,S22,LNDBLT,1,2034,14.9505
RE1,S22,LNDBLT,1,2035,15.4455
RE1,S22,LNDFOR,1,2020,68.3594
RE1,S22,LNDFOR,1,2021,67.4414
RE1,S22,LNDFOR,1,2022,66.5625
RE1,S22,LNDFOR,1,2023,65.5957
RE1,S22,LNDFOR,1,2024,163.7129
RE1,S22,LNDFOR,1,2025,156.3119
RE1,S22,LNDFOR,1,2026,153.7624
RE1,S22,LNDFOR,1,2027,151.1139
RE1,S22,LNDFOR,1,2028,148.3416
RE1,S22,LNDFOR,1,2029,145.5445
RE1,S22,LNDFOR,1,2030,142.7723
RE1,S22,LNDFOR,1,2031,139.7772
RE1,S22,LNDFOR,1,2032,136.7822
RE1,S22,LNDFOR,1,2033,133.6881
RE1,S22,LNDFOR,1,2034,130.5693
RE1,S22,LNDFOR,1,2035,127.3515
RE1,S22,LNDMAIHI,1,2020,0.0
RE1,S22,LNDMAIHI,1,2021,0.0
RE1,S22,LNDMAIHI,1,2022,0.0
RE1,S22,LNDMAIHI,1,2023,0.0
RE1,S22,LNDMAIHI,1,2024,0.0
RE1,S22,LNDMAIHI,1,2025,0.0
RE1,S22,LNDMAIHI,1,2026,0.0
RE1,S22,LNDMAIHI,1,2027,0.0
RE1,S22,LNDMAIHI,1,2028,0.0
RE1,S22,LNDMAIHI,1,2029,0.0
RE1,S22,LNDMAIHI,1,2030,0.0
RE1,S22,LNDMAIHI,1,2031,0.0
RE1,S22,LNDMAIHI,1,2032,0.0
RE1,S22,LNDMAIHI,1,2033,0.0
RE1,S22,LNDMAIHI,1,2034,0.0
RE1,S22,LNDMAIHI,1,2035,0.0
RE1,S22,LNDMAIHR,1,2020,19.5312
RE1,S22,LNDMAIHR,1,2021,20.0195
RE1,S22,LNDMAIHR,1,2022,20.5078
RE1,S22,LNDMAIHR,1,2023,21.0449
RE1,S22,LNDMAIHR,1,2024,54.703
RE1,S22,LNDMAIHR,1,2025,56.0644
RE1,S22,LNDMAIHR,1,2026,57.4257
RE1,S22,LNDMAIHR,1,2027,58.7871
RE1,S22,LNDMAIHR,1,2028,60.2723
RE1,S22,LNDMAIHR,1,2029,61.8812
RE1,S22,LNDMAIHR,1,2030,63.3663
RE1,S22,LNDMAIHR,1,2031,64.9752
RE1,S22,LNDMAIHR,1,2032,66.5842
RE1,S22,LNDMAIHR,1,2033,68.1931
RE1,S22,LNDMAIHR,1,2034,69.9257
RE1,S22,LNDMAIHR,1,2035,71.6584
RE1,S22,LNDRICHI,1,2020,0.0
RE1,S22,LNDRICHI,1,2021,0.0
RE1,S22,LNDRICHI,1,2022,0.0
RE1,S22,LNDRICHI,1,2023,0.0
RE1,S22,LNDRICHI,1,2024,0.0
RE1,S22,LNDRICHI,1,2025,0.0
RE1,S22,LNDRICHI,1,2026,0.0
RE1,S22,LNDRICHI,1,2027,0.0
RE1,S22,LNDRICHI,1,2028,0.0
RE1,S22,LNDRICHI,1,2029,0.0
RE1,S22,LNDRICHI,1,2030,0.0
RE1,S22,LNDRICHI,1,2031,0.0
RE1,S22,LNDRICHI,1,2032,0.0
RE1,S22,LNDRICHI,1,2033,0.0
RE1,S22,LNDRICHI,1,2034,0.0
RE1,S22,LNDRICHI,1,2035,0.0
RE1,S22,LNDRICHR,1,2020,11.7188
RE1,S22,LNDRICHR,1,2021,12.0312
RE1,S22,LNDRICHR,1,2022,12.3047
RE1,S22,LNDRICHR,1,2023,12.6172
RE1,S22,LNDRICHR,1,2024,32.7723
RE1,S22,LNDRICHR,1,2025,33.5644
RE1,S22,LNDRICHR,1,2026,34.4554
RE1,S22,LNDRICHR,1,2027,35.3465
RE1,S22,LNDRICHR,1,2028,36.2376
RE1,S22,LNDRICHR,1,2029,37.1287
RE1,S22,LNDRICHR,1,2030,38.0198
RE1,S22,LNDRICHR,1,2031,39.0099
RE1,S22,LNDRICHR,1,2032,39.901
RE1,S22,LNDRICHR,1,2033,40.9901
RE1,S22,LNDRICHR,1,2034,41.9802
RE1,S22,LNDRICHR,1,2035,42.9703
RE1,S22,LNDWAT,1,2020,13.6719
RE1,S22,LNDWAT,1,2021,13.6719
RE1,S22,LNDWAT,1,2022,13.6719
RE1,S22,LNDWAT,1,2023,13.6719
RE1,S22,LNDWAT,1,2024,34.6535
RE1,S22,LNDWAT,1,2025,39.604
RE1,S22,LNDWAT,1,2026,39.604
RE1,S22,LNDWAT,1,2027,39.604
RE1,S22,LNDWAT,1,2028,39.604
RE1,S22,LNDWAT,1,2029,39.604
RE1,S22,LNDWAT,1,2030,39.604
RE1,S22,LNDWAT,1,2031,39.604
RE1,S22,LNDWAT,1,2032,39.604
RE1,S22,LNDWAT,1,2033,39.604
RE1,S22,LNDWAT,1,2034,39.604
RE1,S22,LNDWAT,1,2035,39.604
RE1,S22,MINCOA,1,2020,100.9152
RE1,S22,MINCOA,1,2021,378.432
RE1,S22,MINCOA,1,2022,378.432
RE1,S22,MINCOA,1,2023,378.432
RE1,S22,MINCOA,1,2024,378.432
RE1,S22,MINCOA,1,2025,378.432
RE1,S22,MINCOA,1,2026,378.432
RE1,S22,MINCOA,1,2027,378.432
RE1,S22,MINCOA,1,2028,378.432
RE1,S22,MINCOA,1,2029,378.432
RE1,S22,MINCOA,1,2030,189.216
RE1,S22,MINCOA,1,2031,189.216
RE1,S22,MINCOA,1,2032,189.216
RE1,S22,MINCOA,1,2033,189.216
RE1,S22,MINCOA,1,2034,189.216
RE1,S22,MINCOA,1,2035,189.216
RE1,S22,MINGAS,1,2020,425.795
RE1,S22,MINGAS,1,2021,257.0897
RE1,S22,MINGAS,1,2022,267.9603
RE1,S22,MINGAS,1,2023,284.2662
RE1,S22,MINGAS,1,2024,295.1368
RE1,S22,MINGAS,1,2025,295.6746
RE1,S22,MINGAS,1,2026,311.9805
RE1,S22,MINGAS,1,2027,328.2864
RE1,S22,MINGAS,1,2028,344.5923
RE1,S22,MINGAS,1,2029,360.8982
RE1,S22,MINGAS,1,2030,364.5944
RE1,S22,MINGAS,1,2031,376.2069
RE1,S22,MINGAS,1,2032,387.8195
RE1,S22,MINGAS,1,2033,403.3028
RE1,S22,MINGAS,1,2034,414.9154
RE1,S22,MINGAS,1,2035,430.3988
RE1,S22,MINHYD,1,2020,15.768
RE1,S22,MINHYD,1,2021,15.768
RE1,S22,MINHYD,1,2022,15.768
RE1,S22,MINHYD,1,2023,15.768
RE1,S22,MINHYD,1,2024,15.768
RE1,S22,MINHYD,1,2025,23.652
RE1,S22,MINHYD,1,2026,23.652
RE1,S22,MINHYD,1,2027,23.652
RE1,S22,MINHYD,1,2028,23.652
