r,t,l,y,RateOfTotalActivity
RE1,LNDBLT,S11,2035,17.4
RE1,LNDBLT,S12,2020,15.0
RE1,LNDBLT,S12,2021,15.2
RE1,LNDBLT,S12,2022,15.3
RE1,LNDBLT,S12,2023,15.5
RE1,LNDBLT,S12,2024,15.6
RE1,LNDBLT,S12,2025,15.8
RE1,LNDBLT,S12,2026,15.9
RE1,LNDBLT,S12,2027,16.1
RE1,LNDBLT,S12,2028,16.2
RE1,LNDBLT,S12,2029,16.4
RE1,LNDBLT,S12,2030,16.6
RE1,LNDBLT,S12,2031,16.7
RE1,LNDBLT,S12,2032,16.9
RE1,LNDBLT,S12,2033,17.1
RE1,LNDBLT,S12,2034,17.2
RE1,LNDBLT,S12,2035,17.4
RE1,LNDBLT,S21,2020,15.0
RE1,LNDBLT,S21,2021,15.2
RE1,LNDBLT,S21,2022,15.3
RE1,LNDBLT,S21,2023,15.5
RE1,LNDBLT,S21,2024,15.6
RE1,LNDBLT,S21,2025,15.8
RE1,LNDBLT,S21,2026,15.9
RE1,LNDBLT,S21,2027,16.1
RE1,LNDBLT,S21,2028,16.2
RE1,LNDBLT,S21,2029,16.4
RE1,LNDBLT,S21,2030,16.6
RE1,LNDBLT,S21,2031,16.7
RE1,LNDBLT,S21,2032,16.9
RE1,LNDBLT,S21,2033,17.1
RE1,LNDBLT,S21,2034,17.2
RE1,LNDBLT,S21,2035,17.4
RE1,LNDBLT,S22,2020,15.0
RE1,LNDBLT,S22,2021,15.2
RE1,LNDBLT,S22,2022,15.3
RE1,LNDBLT,S22,2023,15.5
RE1,LNDBLT,S22,2024,15.6
RE1,LNDBLT,S22,2025,15.8
RE1,LNDBLT,S22,2026,15.9
RE1,LNDBLT,S22,2027,16.1
RE1,LNDBLT,S22,2028,16.2
RE1,LNDBLT,S22,2029,16.4
RE1,LNDBLT,S22,2030,16.6
RE1,LNDBLT,S22,2031,16.7
RE1,LNDBLT,S22,2032,16.9
RE1,LNDBLT,S22,2033,17.1
RE1,LNDBLT,S22,2034,17.2
RE1,LNDBLT,S22,2035,17.4
RE1,LNDWAT,S11,2020,24.9873
RE1,LNDWAT,S11,2021,25.021
RE1,LNDWAT,S11,2022,25.021
RE1,LNDWAT,S11,2023,25.021
RE1,LNDWAT,S11,2024,25.021
RE1,LNDWAT,S11,2025,25.021
RE1,LNDWAT,S11,2026,25.021
RE1,LNDWAT,S11,2027,25.021
RE1,LNDWAT,S11,2028,25.021
RE1,LNDWAT,S11,2029,25.021
RE1,LNDWAT,S11,2030,25.6338
RE1,LNDWAT,S11,2031,25.3778
RE1,LNDWAT,S11,2032,25.021
RE1,LNDWAT,S11,2033,24.6632
RE1,LNDWAT,S11,2034,24.4055
RE1,LNDWAT,S11,2035,24.0446
RE1,LNDWAT,S12,2020,24.9873
RE1,LNDWAT,S12,2021,25.021
RE1,LNDWAT,S12,2022,25.021
RE1,LNDWAT,S12,2023,25.021
RE1,LNDWAT,S12,2024,25.021
RE1,LNDWAT,S12,2025,25.021
RE1,LNDWAT,S12,2026,25.021
RE1,LNDWAT,S12,2027,25.021
RE1,LNDWAT,S12,2028,25.021
RE1,LNDWAT,S12,2029,25.021
RE1,LNDWAT,S12,2030,21.9863
RE1,LNDWAT,S12,2031,23.2537
RE1,LNDWAT,S12,2032,25.021
RE1,LNDWAT,S12,2033,24.6632
RE1,LNDWAT,S12,2034,24.4055
RE1,LNDWAT,S12,2035,24.0446
RE1,LNDWAT,S21,2020,25.0892
RE1,LNDWAT,S21,2021,25.021
RE1,LNDWAT,S21,2022,25.021
RE1,LNDWAT,S21,2023,25.021
RE1,LNDWAT,S21,2024,25.021
RE1,LNDWAT,S21,2025,25.021
RE1,LNDWAT,S21,2026,25.021
RE1,LNDWAT,S21,2027,25.021
RE1,LNDWAT,S21,2028,25.021
RE1,LNDWAT,S21,2029,25.021
RE1,LNDWAT,S21,2030,25.6338
RE1,LNDWAT,S21,2031,25.3778
RE1,LNDWAT,S21,2032,25.021
RE1,LNDWAT,S21,2033,25.7441
RE1,LNDWAT,S21,2034,26.2651
RE1,LNDWAT,S21,2035,26.9945
RE1,LNDWAT,S22,2020,24.9873
RE1,LNDWAT,S22,2021,25.021
RE1,LNDWAT,S22,2022,25.021
RE1,LNDWAT,S22,2023,25.021
RE1,LNDWAT,S22,2024,25.021
RE1,LNDWAT,S22,2025,25.021
RE1,LNDWAT,S22,2026,25.021
RE1,LNDWAT,S22,2027,25.021
RE1,LNDWAT,S22,2028,25.021
RE1,LNDWAT,S22,2029,25.021
RE1,LNDWAT,S22,2030,25.6338
RE1,LNDWAT,S22,2031,25.3778
RE1,LNDWAT,S22,2032,25.021
RE1,LNDWAT,S22,2033,24.6632
RE1,LNDWAT,S22,2034,24.4055
RE1,LNDWAT,S22,2035,24.0446
RE1,RSCPRC,S11,2020,360.0
RE1,RSCPRC,S11,2021,360.0
RE1,RSCPRC,S11,2022,360.0
RE1,RSCPRC,S11,2023,360.0
RE1,RSCPRC,S11,2024,360.0
RE1,RSCPRC,S11,2025,360.0
RE1,RSCPRC,S11,2026,360.0
RE1,RSCPRC,S11,2027,360.0
RE1,RSCPRC,S11,2028,360.0
RE1,RSCPRC,S11,2029,360.0
RE1,RSCPRC,S11,2030,360.0
RE1,RSCPRC,S11,2031,360.0
RE1,RSCPRC,S11,2032,360.0
RE1,RSCPRC,S11,2033,360.0
RE1,RSCPRC,S11,2034,360.0
RE1,RSCPRC,S11,2035,360.0
RE1,RSCPRC,S12,2020,360.0
RE1,RSCPRC,S12,2021,360.0
RE1,RSCPRC,S12,2022,360.0
RE1,RSCPRC,S12,2023,360.0
RE1,RSCPRC,S12,2024,360.0
RE1,RSCPRC,S12,2025,360.0
RE1,RSCPRC,S12,2026,360.0
RE1,RSCPRC,S12,2027,360.0
RE1,RSCPRC,S12,2028,360.0
RE1,RSCPRC,S12,2029,360.0
RE1,RSCPRC,S12,2030,355.623
RE1,RSCPRC,S12,2031,357.4511
RE1,RSCPRC,S12,2032,360.0
RE1,RSCPRC,S12,2033,360.0
RE1,RSCPRC,S12,2034,360.0
RE1,RSCPRC,S12,2035,360.0
RE1,RSCPRC,S21,2020,360.0
RE1,RSCPRC,S21,2021,360.0
RE1,RSCPRC,S21,2022,360.0
RE1,RSCPRC,S21,2023,360.0
RE1,RSCPRC,S21,2024,360.0
RE1,RSCPRC,S21,2025,360.0
RE1,RSCPRC,S21,2026,360.0
RE1,RSCPRC,S21,2027,360.0
RE1,RSCPRC,S21,2028,360.0
RE1,RSCPRC,S21,2029,360.0
RE1,RSCPRC,S21,2030,360.0
RE1,RSCPRC,S21,2031,360.0
RE1,RSCPRC,S21,2032,360.0
RE1,RSCPRC,S21,2033,360.0
RE1,RSCPRC,S21,2034,360.0
RE1,RSCPRC,S21,2035,360.0
RE1,RSCPRC,S22,2020,360.0
RE1,RSCPRC,S22,2021,360.0
RE1,RSCPRC,S22,2022,360.0
RE1,RSCPRC,S22,2023,360.0
RE1,RSCPRC,S22,2024,360.0
RE1,RSCPRC,S22,2025,360.0
RE1,RSCPRC,S22,2026,360.0
RE1,RSCPRC,S22,2027,360.0
RE1,RSCPRC,S22,2028,360.0
RE1,RSCPRC,S22,2029,360.0
RE1,RSCPRC,S22,2030,360.0
RE1,RSCPRC,S22,2031,360.0
RE1,RSCPRC,S22,2032,360.0
RE1,RSCPRC,S22,2033,360.0
RE1,RSCPRC,S22,2034,360.0
RE1,RSCPRC,S22,2035,360.0
RE1,RSCHYD,S11,2020,79.5056
RE1,RSCHYD,S11,2021,81.0926
RE1,RSCHYD,S11,2022,81.0926
RE1,RSCHYD,S11,2023,81.0926
RE1,RSCHYD,S11,2024,81.0926
RE1,RSCHYD,S11,2025,81.0926
RE1,RSCHYD,S11,2026,81.0926
RE1,RSCHYD,S11,2027,81.0926
RE1,RSCHYD,S11,2028,81.0926
RE1,RSCHYD,S11,2029,81.0926
RE1,RSCHYD,S11,2030,81.0926
RE1,RSCHYD,S11,2031,81.0926
RE1,RSCHYD,S11,2032,81.0926
RE1,RSCHYD,S11,2033,81.0926
RE1,RSCHYD,S11,2034,81.0926
RE1,RSCHYD,S11,2035,81.0926
RE1,RSCHYD,S12,2020,81.0926
RE1,RSCHYD,S12,2021,81.0926
RE1,RSCHYD,S12,2022,81.0926
RE1,RSCHYD,S12,2023,81.0926
RE1,RSCHYD,S12,2024,81.0926
RE1,RSCHYD,S12,2025,81.0926
RE1,RSCHYD,S12,2026,81.0926
RE1,RSCHYD,S12,2027,81.0926
RE1,RSCHYD,S12,2028,81.0926
RE1,RSCHYD,S12,2029,81.0926
RE1,RSCHYD,S12,2030,81.0926
RE1,RSCHYD,S12,2031,81.0926
RE1,RSCHYD,S12,2032,81.0926
RE1,RSCHYD,S12,2033,81.0926
RE1,RSCHYD,S12,2034,81.0926
RE1,RSCHYD,S12,2035,81.0926
RE1,RSCHYD,S21,2020,109.7829
RE1,RSCHYD,S21,2021,109.8744
RE1,RSCHYD,S21,2022,109.9724
RE1,RSCHYD,S21,2023,110.0786
RE1,RSCHYD,S21,2024,110.1774
RE1,RSCHYD,S21,2025,110.2992
RE1,RSCHYD,S21,2026,110.3985
RE1,RSCHYD,S21,2027,110.508
RE1,RSCHYD,S21,2028,110.6229
RE1,RSCHYD,S21,2029,110.7472
RE1,RSCHYD,S21,2030,111.1179
RE1,RSCHYD,S21,2031,111.112
RE1,RSCHYD,S21,2032,111.0753
RE1,RSCHYD,S21,2033,111.471
RE1,RSCHYD,S21,2034,111.7768
RE1,RSCHYD,S21,2035,112.1767
RE1,RSCHYD,S22,2020,109.7645
RE1,RSCHYD,S22,2021,109.8744
RE1,RSCHYD,S22,2022,109.9724
RE1,RSCHYD,S22,2023,110.0786
RE1,RSCHYD,S22,2024,110.1774
RE1,RSCHYD,S22,2025,110.2992
RE1,RSCHYD,S22,2026,110.3985
RE1,RSCHYD,S22,2027,110.508
RE1,RSCHYD,S22,2028,110.6229
RE1,RSCHYD,S22,2029,110.7472
RE1,RSCHYD,S22,2030,111.1179
RE1,RSCHYD,S22,2031,111.112
RE1,RSCHYD,S22,2032,111.0753
RE1,RSCHYD,S22,2033,111.0386
RE1,RSCHYD,S22,2034,111.033
RE1,RSCHYD,S22,2035,110.9968
RE1,RSCSOL,S11,2020,12.299
RE1,RSCSOL,S11,2021,12.299
RE1,RSCSOL,S11,2022,12.299
RE1,RSCSOL,S11,2023,12.299
RE1,RSCSOL,S11,2024,12.299
RE1,RSCSOL,S11,2025,12.299
RE1,RSCSOL,S11,2026,12.299
RE1,RSCSOL,S11,2027,12.299
RE1,RSCSOL,S11,2028,12.299
RE1,RSCSOL,S11,2029,12.299
RE1,RSCSOL,S11,2030,12.299
RE1,RSCSOL,S11,2031,12.299
RE1,RSCSOL,S11,2032,12.299
RE1,RSCSOL,S11,2033,12.299
RE1,RSCSOL,S11,2034,12.299
RE1,RSCSOL,S11,2035,12.299
RE1,RSCSOL,S12,2020,0.6307
RE1,RSCSOL,S12,2021,0.6307
RE1,RSCSOL,S12,2022,0.6307
RE1,RSCSOL,S12,2023,0.6307
RE1,RSCSOL,S12,2024,0.6307
RE1,RSCSOL,S12,2025,0.6307
RE1,RSCSOL,S12,2026,0.6307
RE1,RSCSOL,S12,2027,0.6307
RE1,RSCSOL,S12,2028,0.6307
RE1,RSCSOL,S12,2029,0.6307
RE1,RSCSOL,S12,2030,0.6307
RE1,RSCSOL,S12,2031,0.6307
RE1,RSCSOL,S12,2032,0.6307
RE1,RSCSOL,S12,2033,0.6307
RE1,RSCSOL,S12,2034,0.6307
RE1,RSCSOL,S12,2035,0.6307
RE1,RSCSOL,S21,2020,8.1994
RE1,RSCSOL,S21,2021,8.1994
RE1,RSCSOL,S21,2022,8.1994
RE1,RSCSOL,S21,2023,8.1994
RE1,RSCSOL,S21,2024,8.1994
RE1,RSCSOL,S21,2025,8.1994
RE1,RSCSOL,S21,2026,8.1994
RE1,RSCSOL,S21,2027,8.1994
RE1,RSCSOL,S21,2028,8.1994
RE1,RSCSOL,S21,2029,8.1994
RE1,RSCSOL,S21,2030,8.1994
RE1,RSCSOL,S21,2031,8.1994
RE1,RSCSOL,S21,2032,8.1994
RE1,RSCSOL,S21,2033,8.1994
RE1,RSCSOL,S21,2034,8.1994
RE1,RSCSOL,S21,2035,8.1994
RE1,RSCWND,S11,2020,16.5564
RE1,RSCWND,S11,2021,26.3107
RE1,RSCWND,S11,2022,38.2721
RE1,RSCWND,S11,2023,51.6729
RE1,RSCWND,S11,2024,66.1262
RE1,RSCWND,S11,2025,82.1508
RE1,RSCWND,S11,2026,100.3721
RE1,RSCWND,S11,2027,119.8606
RE1,RSCWND,S11,2028,144.5034
RE1,RSCWND,S11,2029,168.696
RE1,RSCWND,S11,2030,198.7625
RE1,RSCWND,S11,2031,228.1595
RE1,RSCWND,S11,2032,263.6895
RE1,RSCWND,S11,2033,298.2847
RE1,RSCWND,S11,2034,341.2641
RE1,RSCWND,S11,2035,382.4021
RE1,RSCWND,S12,2020,14.6642
RE1,RSCWND,S12,2021,23.3037
RE1,RSCWND,S12,2022,33.8981
RE1,RSCWND,S12,2023,45.7675
RE1,RSCWND,S12,2024,58.5689
RE1,RSCWND,S12,2025,72.7622
RE1,RSCWND,S12,2026,88.901
RE1,RSCWND,S12,2027,106.1623
RE1,RSCWND,S12,2028,127.9887
RE1,RSCWND,S12,2029,149.4164
RE1,RSCWND,S12,2030,176.0468
RE1,RSCWND,S12,2031,202.0841
RE1,RSCWND,S12,2032,233.5536
RE1,RSCWND,S12,2033,264.195
RE1,RSCWND,S12,2034,302.2625
RE1,RSCWND,S12,2035,338.699
RE1,RSCWND,S21,2020,17.5025
RE1,RSCWND,S21,2021,27.8141
RE1,RSCWND,S21,2022,40.4591
RE1,RSCWND,S21,2023,54.6257
RE1,RSCWND,S21,2024,69.9048
RE1,RSCWND,S21,2025,86.8452
RE1,RSCWND,S21,2026,106.1076
RE1,RSCWND,S21,2027,126.7098
RE1,RSCWND,S21,2028,152.7608
RE1,RSCWND,S21,2029,178.3357
RE1,RSCWND,S21,2030,210.1204
RE1,RSCWND,S21,2031,241.1972
RE1,RSCWND,S21,2032,278.7575
RE1,RSCWND,S21,2033,315.3295
RE1,RSCWND,S21,2034,360.7649
RE1,RSCWND,S21,2035,404.2537
RE1,RSCWND,S22,2020,19.3946
RE1,RSCWND,S22,2021,30.8211
RE1,RSCWND,S22,2022,44.833
RE1,RSCWND,S22,2023,60.5312
RE1,RSCWND,S22,2024,77.4621
RE1,RSCWND,S22,2025,96.2338
RE1,RSCWND,S22,2026,117.5787
RE1,RSCWND,S22,2027,140.4082
RE1,RSCWND,S22,2028,169.2754
RE1,RSCWND,S22,2029,197.6153
RE1,RSCWND,S22,2030,232.8361
RE1,RSCWND,S22,2031,263.2756
RE1,RSCWND,S22,2032,308.8935
RE1,RSCWND,S22,2033,349.4192
RE1,RSCWND,S22,2034,399.7665
RE1,RSCWND,S22,2035,447.9568
RE1,PWRHYD,S11,2020,27.827
RE1,PWRHYD,S11,2021,28.3824
RE1,PWRHYD,S11,2022,28.3824
RE1,PWRHYD,S11,2023,28.3824
RE1,PWRHYD,S11,2024,28.3824
RE1,PWRHYD,S11,2025,28.3824
RE1,PWRHYD,S11,2026,28.3824
RE1,PWRHYD,S11,2027,28.3824
RE1,PWRHYD,S11,2028,28.3824
RE1,PWRHYD,S11,2029,28.3824
RE1,PWRHYD,S11,2030,28.3824
RE1,PWRHYD,S11,2031,28.3824
RE1,PWRHYD,S11,2032,28.3824
RE1,PWRHYD,S11,2033,28.3824
RE1,PWRHYD,S11,2034,28.3824
RE1,PWRHYD,S11,2035,28.3824
RE1,PWRHYD,S12,2020,28.3824
RE1,PWRHYD,S12,2021,28.3824
RE1,PWRHYD,S12,2022,28.3824
RE1,PWRHYD,S12,2023,28.3824
RE1,PWRHYD,S12,2024,28.3824
RE1,PWRHYD,S12,2025,28.3824
RE1,PWRHYD,S12,2026,28.3824
RE1,PWRHYD,S12,2027,28.3824
RE1,PWRHYD,S12,2028,28.3824
RE1,PWRHYD,S12,2029,28.3824
RE1,PWRHYD,S12,2030,28.3824
RE1,PWRHYD,S12,2031,28.3824
RE1,PWRHYD,S12,2032,28.3824
RE1,PWRHYD,S12,2033,28.3824
RE1,PWRHYD,S12,2034,28.3824
RE1,PWRHYD,S12,2035,28.3824
RE1,PWRHYD,S21,2020,38.424
RE1,PWRHYD,S21,2021,38.4561
RE1,PWRHYD,S21,2022,38.4904
RE1,PWRHYD,S21,2023,38.5275
RE1,PWRHYD,S21,2024,38.5621
RE1,PWRHYD,S21,2025,38.6047
RE1,PWRHYD,S21,2026,38.6395
RE1,PWRHYD,S21,2027,38.6778
RE1,PWRHYD,S21,2028,38.718
RE1,PWRHYD,S21,2029,38.7615
RE1,PWRHYD,S21,2030,38.8913
RE1,PWRHYD,S21,2031,38.8892
RE1,PWRHYD,S21,2032,38.8764
RE1,PWRHYD,S21,2033,39.0148
RE1,PWRHYD,S21,2034,39.1219
RE1,PWRHYD,S21,2035,39.2619
RE1,PWRHYD,S22,2020,38.4176
RE1,PWRHYD,S22,2021,38.4561
RE1,PWRHYD,S22,2022,38.4904
RE1,PWRHYD,S22,2023,38.5275
RE1,PWRHYD,S22,2024,38.5621
RE1,PWRHYD,S22,2025,38.6047
RE1,PWRHYD,S22,2026,38.6395
RE1,PWRHYD,S22,2027,38.6778
RE1,PWRHYD,S22,2028,38.718
RE1,PWRHYD,S22,2029,38.7615
RE1,PWRHYD,S22,2030,38.8913
RE1,PWRHYD,S22,2031,38.8892
RE1,PWRHYD,S22,2032,38.8764
RE1,PWRHYD,S22,2033,38.8635
RE1,PWRHYD,S22,2034,38.8615
RE1,PWRHYD,S22,2035,38.8489
RE1,PWRSOL,S11,2020,12.299
RE1,PWRSOL,S11,2021,12.299
RE1,PWRSOL,S11,2022,12.299
RE1,PWRSOL,S11,2023,12.299
RE1,PWRSOL,S11,2024,12.299
RE1,PWRSOL,S11,2025,12.299
RE1,PWRSOL,S11,2026,12.299
RE1,PWRSOL,S11,2027,12.299
RE1,PWRSOL,S11,2028,12.299
RE1,PWRSOL,S11,2029,12.299
RE1,PWRSOL,S11,2030,12.299
RE1,PWRSOL,S11,2031,12.299
RE1,PWRSOL,S11,2032,12.299
RE1,PWRSOL,S11,2033,12.299
RE1,PWRSOL,S11,2034,12.299
RE1,PWRSOL,S11,2035,12.299
RE1,PWRSOL,S12,2020,0.6307
RE1,PWRSOL,S12,2021,0.6307
RE1,PWRSOL,S12,2022,0.6307
RE1,PWRSOL,S12,2023,0.6307
RE1,PWRSOL,S12,2024,0.6307
RE1,PWRSOL,S12,2025,0.6307
RE1,PWRSOL,S12,2026,0.6307
RE1,PWRSOL,S12,2027,0.6307
RE1,PWRSOL,S12,2028,0.6307
RE1,PWRSOL,S12,2029,0.6307
RE1,PWRSOL,S12,2030,0.6307
RE1,PWRSOL,S12,2031,0.6307
RE1,PWRSOL,S12,2032,0.6307
RE1,PWRSOL,S12,2033,0.6307
RE1,PWRSOL,S12,2034,0.6307
RE1,PWRSOL,S12,2035,0.6307
RE1,PWRSOL,S21,2020,8.1994
RE1,PWRSOL,S21,2021,8.1994
RE1,PWRSOL,S21,2022,8.1994
RE1,PWRSOL,S21,2023,8.1994
RE1,PWRSOL,S21,2024,8.1994
RE1,PWRSOL,S21,2025,8.1994
RE1,PWRSOL,S21,2026,8.1994
RE1,PWRSOL,S21,2027,8.1994
RE1,PWRSOL,S21,2028,8.1994
RE1,PWRSOL,S21,2029,8.1994
RE1,PWRSOL,S21,2030,8.1994
RE1,PWRSOL,S21,2031,8.1994
RE1,PWRSOL,S21,2032,8.1994
RE1,PWRSOL,S21,2033,8.1994
RE1,PWRSOL,S21,2034,8.1994
RE1,PWRSOL,S21,2035,8.1994
RE1,PWRWND,S11,2020,16.5564
RE1,PWRWND,S11,2021,26.3107
RE1,PWRWND,S11,2022,38.2721
RE1,PWRWND,S11,2023,51.6729
RE1,PWRWND,S11,2024,66.1262
RE1,PWRWND,S11,2025,82.1508
RE1,PWRWND,S11,2026,100.3721
RE1,PWRWND,S11,2027,119.8606
RE1,PWRWND,S11,2028,144.5034
RE1,PWRWND,S11,2029,168.696
RE1,PWRWND,S11,2030,198.7625
RE1,PWRWND,S11,2031,228.1595
RE1,PWRWND,S11,2032,263.6895
RE1,PWRWND,S11,2033,298.2847
RE1,PWRWND,S11,2034,341.2641
RE1,PWRWND,S11,2035,382.4021
RE1,PWRWND,S12,2020,14.6642
RE1,PWRWND,S12,2021,23.3037
RE1,PWRWND,S12,2022,33.8981
RE1,PWRWND,S12,2023,45.7675
RE1,PWRWND,S12,2024,58.5689
RE1,PWRWND,S12,2025,72.7622
RE1,PWRWND,S12,2026,88.901
RE1,PWRWND,S12,2027,106.1623
RE1,PWRWND,S12,2028,127.9887
RE1,PWRWND,S12,2029,149.4164
RE1,PWRWND,S12,2030,176.0468
RE1,PWRWND,S12,2031,202.0841
RE1,PWRWND,S12,2032,233.5536
RE1,PWRWND,S12,2033,264.195
RE1,PWRWND,S12,2034,302.2625
RE1,PWRWND,S12,2035,338.699
RE1,PWRWND,S21,2020,17.5025
RE1,PWRWND,S21,2021,27.8141
RE1,PWRWND,S21,2022,40.4591
RE1,PWRWND,S21,2023,54.6257
RE1,PWRWND,S21,2024,69.9048
RE1,PWRWND,S21,2025,86.8452
RE1,PWRWND,S21,2026,106.1076
RE1,PWRWND,S21,2027,126.7098
RE1,PWRWND,S21,2028,152.7608
RE1,PWRWND,S21,2029,178.3357
RE1,PWRWND,S21,2030,210.1204
RE1,PWRWND,S21,2031,241.1972
RE1,PWRWND,S21,2032,278.7575
RE1,PWRWND,S21,2033,315.3295
RE1,PWRWND,S21,2034,360.7649
RE1,PWRWND,S21,2035,404.2537
RE1,PWRWND,S22,2020,19.3946
RE1,PWRWND,S22,2021,30.8211
RE1,PWRWND,S22,2022,44.833
RE1,PWRWND,S22,2023,60.5312
RE1,PWRWND,S22,2024,77.4621
RE1,PWRWND,S22,2025,96.2338
RE1,PWRWND,S22,2026,117.5787
RE1,PWRWND,S22,2027,140.4082
RE1,PWRWND,S22,2028,169.2754
RE1,PWRWND,S22,2029,197.6153
RE1,PWRWND,S22,2030,232.8361
RE1,PWRWND,S22,2031,263.2756
RE1,PWRWND,S22,2032,308.8935
RE1,PWRWND,S22,2033,349.4192
RE1,PWRWND,S22,2034,399.7665
RE1,PWRWND,S22,2035,447.9568
RE1,DEMAGRDSL,S11,2020,2.0597
RE1,DEMAGRDSL,S11,2021,2.1353
RE1,DEMAGRDSL,S11,2022,2.2212
RE1,DEMAGRDSL,S11,2023,2.3064
RE1,DEMAGRDSL,S11,2024,2.3932
RE1,DEMAGRDSL,S11,2025,2.4916
RE1,DEMAGRDSL,S11,2026,2.5788
RE1,DEMAGRDSL,S11,2027,2.6672
RE1,DEMAGRDSL,S11,2028,2.7676
RE1,DEMAGRDSL,S11,2029,2.8684
RE1,DEMAGRDSL,S11,2030,2.9704
RE1,DEMAGRDSL,S11,2031,3.0468
RE1,DEMAGRDSL,S11,2032,3.1236
RE1,DEMAGRDSL,S11,2033,3.2009
RE1,DEMAGRDSL,S11,2034,3.2782
RE1,DEMAGRDSL,S11,2035,3.3571
RE1,DEMAGRDSL,S12,2020,2.0597
RE1,DEMAGRDSL,S12,2021,2.1353
RE1,DEMAGRDSL,S12,2022,2.2212
RE1,DEMAGRDSL,S12,2023,2.3064
RE1,DEMAGRDSL,S12,2024,2.3932
RE1,DEMAGRDSL,S12,2025,2.4916
RE1,DEMAGRDSL,S12,2026,2.5788
RE1,DEMAGRDSL,S12,2027,2.6672
RE1,DEMAGRDSL,S12,2028,2.7676
RE1,DEMAGRDSL,S12,2029,2.8684
RE1,DEMAGRDSL,S12,2030,2.9704
RE1,DEMAGRDSL,S12,2031,3.0468
RE1,DEMAGRDSL,S12,2032,3.1236
RE1,DEMAGRDSL,S12,2033,3.2009
RE1,DEMAGRDSL,S12,2034,3.2782
RE1,DEMAGRDSL,S12,2035,3.3571
RE1,DEMAGRDSL,S21,2020,2.0298
RE1,DEMAGRDSL,S21,2021,2.1353
RE1,DEMAGRDSL,S21,2022,2.2212
RE1,DEMAGRDSL,S21,2023,2.3064
RE1,DEMAGRDSL,S21,2024,2.3932
RE1,DEMAGRDSL,S21,2025,2.4916
RE1,DEMAGRDSL,S21,2026,2.5788
RE1,DEMAGRDSL,S21,2027,2.6672
RE1,DEMAGRDSL,S21,2028,2.7676
RE1,DEMAGRDSL,S21,2029,2.8684
RE1,DEMAGRDSL,S21,2030,2.9704
RE1,DEMAGRDSL,S21,2031,3.0468
RE1,DEMAGRDSL,S21,2032,3.1236
RE1,DEMAGRDSL,S21,2033,3.2009
RE1,DEMAGRDSL,S21,2034,3.2782
RE1,DEMAGRDSL,S21,2035,3.3571
RE1,DEMAGRDSL,S22,2020,2.0597
RE1,DEMAGRDSL,S22,2021,2.1353
RE1,DEMAGRDSL,S22,2022,2.2212
RE1,DEMAGRDSL,S22,2023,2.3064
RE1,DEMAGRDSL,S22,2024,2.3932
RE1,DEMAGRDSL,S22,2025,2.4916
RE1,DEMAGRDSL,S22,2026,2.5788
RE1,DEMAGRDSL,S22,2027,2.6672
RE1,DEMAGRDSL,S22,2028,2.7676
RE1,DEMAGRDSL,S22,2029,2.8684
RE1,DEMAGRDSL,S22,2030,2.9704
RE1,DEMAGRDSL,S22,2031,3.0468
RE1,DEMAGRDSL,S22,2032,3.1236
RE1,DEMAGRDSL,S22,2033,3.2009
RE1,DEMAGRDSL,S22,2034,3.2782
RE1,DEMAGRDSL,S22,2035,3.3571
RE1,DEMAGRSURWAT,S11,2020,0.4992
RE1,DEMAGRSURWAT,S11,2021,0.7259
RE1,DEMAGRSURWAT,S11,2022,0.8
RE1,DEMAGRSURWAT,S11,2023,0.8555
RE1,DEMAGRSURWAT,S11,2024,1.1465
RE1,DEMAGRSURWAT,S11,2025,1.4481
RE1,DEMAGRSURWAT,S11,2026,1.7397
RE1,DEMAGRSURWAT,S11,2027,2.0322
RE1,DEMAGRSURWAT,S11,2028,2.3355
RE1,DEMAGRSURWAT,S11,2029,2.6398
RE1,DEMAGRSURWAT,S11,2030,2.9446
RE1,DEMAGRSURWAT,S11,2031,3.0183
RE1,DEMAGRSURWAT,S11,2032,3.0927
RE1,DEMAGRSURWAT,S11,2033,3.1676
RE1,DEMAGRSURWAT,S11,2034,3.2425
RE1,DEMAGRSURWAT,S11,2035,3.319
RE1,DEMAGRSURWAT,S12,2020,0.4992
RE1,DEMAGRSURWAT,S12,2021,0.7259
RE1,DEMAGRSURWAT,S12,2022,0.8
RE1,DEMAGRSURWAT,S12,2023,0.8555
RE1,DEMAGRSURWAT,S12,2024,1.1465
RE1,DEMAGRSURWAT,S12,2025,1.4481
RE1,DEMAGRSURWAT,S12,2026,1.7397
RE1,DEMAGRSURWAT,S12,2027,2.0322
RE1,DEMAGRSURWAT,S12,2028,2.3355
RE1,DEMAGRSURWAT,S12,2029,2.6398
RE1,DEMAGRSURWAT,S12,2030,2.9446
RE1,DEMAGRSURWAT,S12,2031,3.0183
RE1,DEMAGRSURWAT,S12,2032,3.0927
RE1,DEMAGRSURWAT,S12,2033,3.1676
RE1,DEMAGRSURWAT,S12,2034,3.2425
RE1,DEMAGRSURWAT,S12,2035,3.319
RE1,DEMAGRSURWAT,S21,2020,0.4992
RE1,DEMAGRSURWAT,S21,2021,0.7259
RE1,DEMAGRSURWAT,S21,2022,0.8
RE1,DEMAGRSURWAT,S21,2023,0.8555
RE1,DEMAGRSURWAT,S21,2024,1.1465
RE1,DEMAGRSURWAT,S21,2025,1.4481
RE1,DEMAGRSURWAT,S21,2026,1.7397
RE1,DEMAGRSURWAT,S21,2027,2.0322
