r,t,f,y,ProductionByTechnologyAnnual
RE1,MINWND,WND,2020,30.1043
RE1,MINWND,WND,2021,30.1043
RE1,MINWND,WND,2022,30.1043
RE1,MINWND,WND,2023,30.1043
RE1,MINWND,WND,2024,30.1043
RE1,MINWND,WND,2025,30.1043
RE1,MINWND,WND,2026,30.1043
RE1,MINWND,WND,2027,30.1043
RE1,MINWND,WND,2028,30.1043
RE1,MINWND,WND,2029,30.1043
RE1,MINWND,WND,2030,71.312
RE1,MINWND,WND,2031,73.3634
RE1,MINWND,WND,2032,72.2927
RE1,MINWND,WND,2033,78.15
RE1,MINWND,WND,2034,77.0792
RE1,MINWND,WND,2035,82.9365
RE1,PWRCOA,ELC001,2020,26.1304
RE1,PWRCOA,ELC001,2021,49.5379
RE1,PWRCOA,ELC001,2022,50.8139
RE1,PWRCOA,ELC001,2023,52.7279
RE1,PWRCOA,ELC001,2024,54.0039
RE1,PWRCOA,ELC001,2025,51.4082
RE1,PWRCOA,ELC001,2026,53.3223
RE1,PWRCOA,ELC001,2027,55.2362
RE1,PWRCOA,ELC001,2028,57.1502
RE1,PWRCOA,ELC001,2029,59.0642
RE1,PWRCOA,ELC001,2030,24.1235
RE1,PWRCOA,ELC001,2031,25.3721
RE1,PWRCOA,ELC001,2032,26.6207
RE1,PWRCOA,ELC001,2033,28.2855
RE1,PWRCOA,ELC001,2034,29.5342
RE1,PWRCOA,ELC001,2035,31.199
RE1,PWRGAS,ELC001,2020,37.9343
RE1,PWRGAS,ELC001,2021,17.8268
RE1,PWRGAS,ELC001,2022,18.7508
RE1,PWRGAS,ELC001,2023,20.1368
RE1,PWRGAS,ELC001,2024,21.0608
RE1,PWRGAS,ELC001,2025,21.1065
RE1,PWRGAS,ELC001,2026,22.4925
RE1,PWRGAS,ELC001,2027,23.8785
RE1,PWRGAS,ELC001,2028,25.2645
RE1,PWRGAS,ELC001,2029,26.6505
RE1,PWRGAS,ELC001,2030,26.8056
RE1,PWRGAS,ELC001,2031,26.8056
RE1,PWRGAS,ELC001,2032,26.8056
RE1,PWRGAS,ELC001,2033,26.8056
RE1,PWRGAS,ELC001,2034,26.8056
RE1,PWRGAS,ELC001,2035,26.8056
RE1,PWRHYD,ELC001,2020,11.6999
RE1,PWRHYD,ELC001,2021,11.6999
RE1,PWRHYD,ELC001,2022,11.6999
RE1,PWRHYD,ELC001,2023,11.6999
RE1,PWRHYD,ELC001,2024,11.6999
RE1,PWRHYD,ELC001,2025,17.5498
RE1,PWRHYD,ELC001,2026,17.5498
RE1,PWRHYD,ELC001,2027,17.5498
RE1,PWRHYD,ELC001,2028,17.5498
RE1,PWRHYD,ELC001,2029,17.5498
RE1,PWRHYD,ELC001,2030,14.4277
RE1,PWRHYD,ELC001,2031,14.4277
RE1,PWRHYD,ELC001,2032,17.5498
RE1,PWRHYD,ELC001,2033,14.4277
RE1,PWRHYD,ELC001,2034,17.5498
RE1,PWRHYD,ELC001,2035,14.4277
RE1,PWRSOL,ELC001,2020,4.1312
RE1,PWRSOL,ELC001,2021,4.1312
RE1,PWRSOL,ELC001,2022,4.1312
RE1,PWRSOL,ELC001,2023,4.1312
RE1,PWRSOL,ELC001,2024,4.1312
RE1,PWRSOL,ELC001,2025,4.1312
RE1,PWRSOL,ELC001,2026,4.1312
RE1,PWRSOL,ELC001,2027,4.1312
RE1,PWRSOL,ELC001,2028,4.1312
RE1,PWRSOL,ELC001,2029,4.1312
RE1,PWRSOL,ELC001,2030,4.1312
RE1,PWRSOL,ELC001,2031,4.1312
RE1,PWRSOL,ELC001,2032,4.1312
RE1,PWRSOL,ELC001,2033,4.1312
RE1,PWRSOL,ELC001,2034,4.1312
RE1,PWRSOL,ELC001,2035,4.1312
RE1,PWRTRN,ELC002,2020,100.0
RE1,PWRTRN,ELC002,2021,103.0
RE1,PWRTRN,ELC002,2022,105.0
RE1,PWRTRN,ELC002,2023,108.0
RE1,PWRTRN,ELC002,2024,110.0
RE1,PWRTRN,ELC002,2025,113.0
RE1,PWRTRN,ELC002,2026,116.0
RE1,PWRTRN,ELC002,2027,119.0
RE1,PWRTRN,ELC002,2028,122.0
RE1,PWRTRN,ELC002,2029,125.0
RE1,PWRTRN,ELC002,2030,128.0
RE1,PWRTRN,ELC002,2031,131.0
RE1,PWRTRN,ELC002,2032,134.0
RE1,PWRTRN,ELC002,2033,138.0
RE1,PWRTRN,ELC002,2034,141.0
RE1,PWRTRN,ELC002,2035,145.0
RE1,PWRWND,ELC001,2020,30.1043
RE1,PWRWND,ELC001,2021,30.1043
RE1,PWRWND,ELC001,2022,30.1043
RE1,PWRWND,ELC001,2023,30.1043
RE1,PWRWND,ELC001,2024,30.1043
RE1,PWRWND,ELC001,2025,30.1043
RE1,PWRWND,ELC001,2026,30.1043
RE1,PWRWND,ELC001,2027,30.1043
RE1,PWRWND,ELC001,2028,30.1043
RE1,PWRWND,ELC001,2029,30.1043
RE1,PWRWND,ELC001,2030,71.312
RE1,PWRWND,ELC001,2031,73.3634
RE1,PWRWND,ELC001,2032,72.2927
RE1,PWRWND,ELC001,2033,78.15
RE1,PWRWND,ELC001,2034,77.0792
RE1,PWRWND,ELC001,2035,82.9365
