r,t,y,AnnualVariableOperatingCost
RE1,DEMPWRGEO,2017,0.0023
RE1,DEMPWRGEO,2018,0.0023
RE1,DEMPWRGEO,2019,0.0023
RE1,DEMPWRGEO,2020,0.0043
RE1,DEMPWRGEO,2021,0.0062
RE1,DEMPWRGEO,2022,0.0081
RE1,DEMPWRGEO,2023,0.0101
RE1,DEMPWRGEO,2024,0.0123
RE1,DEMPWRGEO,2025,0.0144
RE1,DEMPWRGEO,2026,0.0166
RE1,DEMPWRGEO,2027,0.0186
RE1,DEMPWRGEO,2028,0.0207
RE1,DEMPWRGEO,2029,0.0227
RE1,DEMPWRGEO,2030,0.0246
RE1,DEMPWRGEO,2031,0.0266
RE1,DEMPWRGEO,2032,0.0285
RE1,DEMPWRGEO,2033,0.0305
RE1,DEMPWRGEO,2034,0.0325
RE1,DEMPWRGEO,2035,0.0343
RE1,DEMPWRGEO,2036,0.036
RE1,DEMPWRGEO,2037,0.0375
RE1,DEMPWRGEO,2038,0.0389
RE1,DEMPWRGEO,2039,0.0404
RE1,DEMPWRGEO,2040,0.0417
RE1,DEMPWRGEO,2041,0.0426
RE1,DEMPWRGEO,2042,0.0426
RE1,DEMPWRGEO,2043,0.0426
RE1,DEMPWRGEO,2044,0.0426
RE1,DEMPWRGEO,2045,0.0426
RE1,DEMPWRGEO,2046,0.0426
RE1,DEMPWRGEO,2047,0.0426
RE1,DEMPWRGEO,2048,0.0426
RE1,DEMPWRGEO,2049,0.0426
RE1,DEMPWRGEO,2050,0.0426
RE1,DEMPWRHFO,2017,0.0116
RE1,DEMPWRHFO,2018,0.0112
RE1,DEMPWRHFO,2019,0.0097
RE1,DEMPWRHFO,2020,0.0085
RE1,DEMPWRHFO,2021,0.0019
RE1,DEMPWRHFO,2022,0.0019
RE1,DEMPWRHFO,2023,0.0019
RE1,DEMPWRHFO,2024,0.0006
RE1,DEMPWRHFO,2025,0.0005
RE1,DEMPWRHFO,2026,0.0005
RE1,DEMPWRHFO,2027,0.0005
RE1,DEMPWRHFO,2028,0.0004
RE1,DEMPWRHFO,2029,0.0005
RE1,DEMPWRHFO,2030,0.0003
RE1,DEMPWRHFO,2031,0.0002
RE1,DEMPWRHFO,2032,0.0002
RE1,DEMPWRHFO,2033,0.0002
RE1,DEMPWRHFO,2034,0.0002
RE1,DEMPWRHFO,2035,0.0003
RE1,DEMPWRHFO,2036,0.0003
RE1,DEMPWRHFO,2037,0.0003
RE1,DEMPWRHFO,2038,0.0003
RE1,DEMPWRHFO,2039,0.0004
RE1,DEMPWRHFO,2040,0.0004
RE1,DEMPWRHFO,2041,0.0004
RE1,DEMPWRHFO,2042,0.0004
RE1,DEMPWRHFO,2043,0.0004
RE1,DEMPWRHFO,2044,0.0004
RE1,DEMPWRHFO,2045,0.0005
RE1,DEMPWRHFO,2046,0.0005
RE1,DEMPWRHFO,2047,0.0003
RE1,DEMPWRHFO,2048,0.0001
RE1,DEMPWRHFO,2049,0.0001
RE1,DEMPWRHFO,2050,0.0001
RE1,DEMPWRHYD,2017,0.0158
RE1,DEMPWRHYD,2018,0.0158
RE1,DEMPWRHYD,2019,0.0158
RE1,DEMPWRHYD,2020,0.0158
RE1,DEMPWRHYD,2021,0.0158
RE1,DEMPWRHYD,2022,0.0158
RE1,DEMPWRHYD,2023,0.0158
RE1,DEMPWRHYD,2024,0.0163
RE1,DEMPWRHYD,2025,0.0151
RE1,DEMPWRHYD,2026,0.0152
RE1,DEMPWRHYD,2027,0.0154
RE1,DEMPWRHYD,2028,0.0155
RE1,DEMPWRHYD,2029,0.0156
RE1,DEMPWRHYD,2030,0.0158
RE1,DEMPWRHYD,2031,0.0159
RE1,DEMPWRHYD,2032,0.0163
RE1,DEMPWRHYD,2033,0.0165
RE1,DEMPWRHYD,2034,0.017
RE1,DEMPWRHYD,2035,0.0173
RE1,DEMPWRHYD,2036,0.0175
RE1,DEMPWRHYD,2037,0.0179
RE1,DEMPWRHYD,2038,0.0182
RE1,DEMPWRHYD,2039,0.0185
RE1,DEMPWRHYD,2040,0.0186
RE1,DEMPWRHYD,2041,0.0187
RE1,DEMPWRHYD,2042,0.0187
RE1,DEMPWRHYD,2043,0.0187
RE1,DEMPWRHYD,2044,0.0187
RE1,DEMPWRHYD,2045,0.0187
RE1,DEMPWRHYD,2046,0.0187
RE1,DEMPWRHYD,2047,0.0187
RE1,DEMPWRHYD,2048,0.0187
RE1,DEMPWRHYD,2049,0.0187
RE1,DEMPWRHYD,2050,0.0187
RE1,DEMPWRLPG,2017,0.0003
RE1,DEMPWRLPG,2018,0.0003
RE1,DEMPWRLPG,2019,0.0003
RE1,DEMPWRLPG,2020,0.0003
RE1,DEMPWRLPG,2021,0.0003
RE1,DEMPWRLPG,2022,0.0003
RE1,DEMPWRLPG,2023,0.0003
RE1,DEMPWRLPG,2024,0.0003
RE1,DEMPWRLPG,2025,0.0003
RE1,DEMPWRLPG,2026,0.0003
RE1,DEMPWRLPG,2027,0.0003
RE1,DEMPWRLPG,2028,0.0003
RE1,DEMPWRLPG,2029,0.0003
RE1,DEMPWRLPG,2030,0.0003
RE1,DEMPWRLPG,2031,0.0003
RE1,DEMPWRLPG,2032,0.0003
RE1,DEMPWRLPG,2033,0.0003
RE1,DEMPWRLPG,2034,0.0003
RE1,DEMPWRLPG,2035,0.0003
RE1,DEMPWRLPG,2036,0.0003
RE1,DEMPWRLPG,2037,0.0003
RE1,DEMPWRLPG,2038,0.0003
RE1,DEMPWRLPG,2039,0.0003
RE1,DEMPWRLPG,2040,0.0003
RE1,DEMPWRLPG,2041,0.0003
RE1,DEMPWRLPG,2042,0.0003
RE1,DEMPWRLPG,2043,0.0003
RE1,DEMPWRLPG,2044,0.0003
RE1,DEMPWRLPG,2045,0.0005
RE1,DEMPWRLPG,2046,0.0008
RE1,DEMPWRLPG,2047,0.001
RE1,DEMPWRLPG,2048,0.0013
RE1,DEMPWRLPG,2049,0.0015
RE1,DEMPWRLPG,2050,0.0018
RE1,DEMPWRNGS,2017,0.151
RE1,DEMPWRNGS,2018,0.1536
RE1,DEMPWRNGS,2019,0.1606
RE1,DEMPWRNGS,2020,0.1619
RE1,DEMPWRNGS,2021,0.1827
RE1,DEMPWRNGS,2022,0.1893
RE1,DEMPWRNGS,2023,0.1922
RE1,DEMPWRNGS,2024,0.1985
RE1,DEMPWRNGS,2025,0.2042
RE1,DEMPWRNGS,2026,0.2036
RE1,DEMPWRNGS,2027,0.1987
RE1,DEMPWRNGS,2028,0.1921
RE1,DEMPWRNGS,2029,0.1842
RE1,DEMPWRNGS,2030,0.1799
RE1,DEMPWRNGS,2031,0.1725
RE1,DEMPWRNGS,2032,0.1647
RE1,DEMPWRNGS,2033,0.1655
RE1,DEMPWRNGS,2034,0.181
RE1,DEMPWRNGS,2035,0.1798
RE1,DEMPWRNGS,2036,0.1802
RE1,DEMPWRNGS,2037,0.1805
RE1,DEMPWRNGS,2038,0.1808
RE1,DEMPWRNGS,2039,0.1813
RE1,DEMPWRNGS,2040,0.1829
RE1,DEMPWRNGS,2041,0.186
RE1,DEMPWRNGS,2042,0.1916
RE1,DEMPWRNGS,2043,0.2004
RE1,DEMPWRNGS,2044,0.2122
RE1,DEMPWRNGS,2045,0.2192
RE1,DEMPWRNGS,2046,0.2265
RE1,DEMPWRNGS,2047,0.2358
RE1,DEMPWRNGS,2048,0.2462
RE1,DEMPWRNGS,2049,0.2539
RE1,DEMPWRNGS,2050,0.2638
RE1,DEMPWRPCK,2017,0.0
RE1,DEMPWRPCK,2018,0.0
RE1,DEMPWRPCK,2019,0.0
RE1,DEMPWRPCK,2020,0.0
RE1,DEMPWRPCK,2021,0.0
RE1,DEMPWRPCK,2022,0.0
RE1,DEMPWRPCK,2023,0.0
RE1,DEMPWRPCK,2024,0.0
RE1,DEMPWRPCK,2025,0.0
RE1,DEMPWRPCK,2026,0.0
RE1,DEMPWRPCK,2027,0.0
RE1,DEMPWRPCK,2028,0.0
RE1,DEMPWRPCK,2029,0.0
RE1,DEMPWRPCK,2030,0.0
RE1,DEMPWRPCK,2031,0.0
RE1,DEMPWRPCK,2032,0.0
RE1,DEMPWRPCK,2033,0.0
RE1,DEMPWRPCK,2034,0.0
RE1,DEMPWRPCK,2035,0.0
RE1,DEMPWRPCK,2036,0.0
RE1,DEMPWRPCK,2037,0.0
RE1,DEMPWRPCK,2038,0.0
RE1,DEMPWRPCK,2039,0.0
RE1,DEMPWRPCK,2040,0.0
RE1,DEMPWRPCK,2041,0.0
RE1,DEMPWRPCK,2042,0.0
RE1,DEMPWRPCK,2043,0.0
RE1,DEMPWRPCK,2044,0.0
RE1,DEMPWRPCK,2045,0.0
RE1,DEMPWRPCK,2046,0.0
RE1,DEMPWRPCK,2047,0.0
RE1,DEMPWRPCK,2048,0.0
RE1,DEMPWRPCK,2049,0.0
RE1,DEMPWRPCK,2050,0.0
RE1,DEMPWRSOL,2017,0.0002
RE1,DEMPWRSOL,2018,0.0013
RE1,DEMPWRSOL,2019,0.0028
RE1,DEMPWRSOL,2020,0.0029
RE1,DEMPWRSOL,2021,0.003
RE1,DEMPWRSOL,2022,0.0034
RE1,DEMPWRSOL,2023,0.0039
RE1,DEMPWRSOL,2024,0.0047
RE1,DEMPWRSOL,2025,0.0057
RE1,DEMPWRSOL,2026,0.0073
RE1,DEMPWRSOL,2027,0.0098
RE1,DEMPWRSOL,2028,0.0136
RE1,DEMPWRSOL,2029,0.0178
RE1,DEMPWRSOL,2030,0.023
RE1,DEMPWRSOL,2031,0.028
RE1,DEMPWRSOL,2032,0.0331
RE1,DEMPWRSOL,2033,0.0348
RE1,DEMPWRSOL,2034,0.0365
RE1,DEMPWRSOL,2035,0.0388
RE1,DEMPWRSOL,2036,0.0411
RE1,DEMPWRSOL,2037,0.0434
RE1,DEMPWRSOL,2038,0.0459
RE1,DEMPWRSOL,2039,0.0484
RE1,DEMPWRSOL,2040,0.0509
RE1,DEMPWRSOL,2041,0.0534
RE1,DEMPWRSOL,2042,0.0559
RE1,DEMPWRSOL,2043,0.0575
RE1,DEMPWRSOL,2044,0.0589
RE1,DEMPWRSOL,2045,0.0611
RE1,DEMPWRSOL,2046,0.0633
RE1,DEMPWRSOL,2047,0.0652
RE1,DEMPWRSOL,2048,0.0669
RE1,DEMPWRSOL,2049,0.0684
RE1,DEMPWRSOL,2050,0.0701
RE1,DEMPWRURN,2017,0.0289
RE1,DEMPWRURN,2018,0.0289
RE1,DEMPWRURN,2019,0.0289
RE1,DEMPWRURN,2020,0.0289
RE1,DEMPWRURN,2021,0.0289
RE1,DEMPWRURN,2022,0.0289
RE1,DEMPWRURN,2023,0.0289
RE1,DEMPWRURN,2024,0.0289
RE1,DEMPWRURN,2025,0.0289
RE1,DEMPWRURN,2026,0.0289
RE1,DEMPWRURN,2027,0.0289
RE1,DEMPWRURN,2028,0.0289
RE1,DEMPWRURN,2029,0.0289
RE1,DEMPWRURN,2030,0.0289
RE1,DEMPWRURN,2031,0.0289
RE1,DEMPWRURN,2032,0.0289
RE1,DEMPWRURN,2033,0.0289
RE1,DEMPWRURN,2034,0.0289
RE1,DEMPWRURN,2035,0.0289
RE1,DEMPWRURN,2036,0.0289
RE1,DEMPWRURN,2037,0.0289
RE1,DEMPWRURN,2038,0.0289
RE1,DEMPWRURN,2039,0.0289
RE1,DEMPWRURN,2040,0.0289
RE1,DEMPWRURN,2041,0.0289
RE1,DEMPWRURN,2042,0.0289
RE1,DEMPWRURN,2043,0.0289
RE1,DEMPWRURN,2044,0.0289
RE1,DEMPWRURN,2045,0.0289
RE1,DEMPWRURN,2046,0.0289
RE1,DEMPWRURN,2047,0.0289
RE1,DEMPWRURN,2048,0.0289
RE1,DEMPWRURN,2049,0.0289
RE1,DEMPWRURN,2050,0.0289
RE1,DEMPWRWAS,2017,0.0
RE1,DEMPWRWAS,2018,0.0
RE1,DEMPWRWAS,2019,0.0
RE1,DEMPWRWAS,2020,0.0
RE1,DEMPWRWAS,2021,0.0
RE1,DEMPWRWAS,2022,0.0
RE1,DEMPWRWAS,2023,0.0
RE1,DEMPWRWAS,2024,0.0
RE1,DEMPWRWAS,2025,0.0
RE1,DEMPWRWAS,2026,0.0
RE1,DEMPWRWAS,2027,0.0
RE1,DEMPWRWAS,2028,0.0
RE1,DEMPWRWAS,2029,0.0
RE1,DEMPWRWAS,2030,0.0
RE1,DEMPWRWAS,2031,0.0
RE1,DEMPWRWAS,2032,0.0
RE1,DEMPWRWAS,2033,0.0
RE1,DEMPWRWAS,2034,0.0
RE1,DEMPWRWAS,2035,0.0
RE1,DEMPWRWAS,2036,0.0
RE1,DEMPWRWAS,2037,0.0
RE1,DEMPWRWAS,2038,0.0
RE1,DEMPWRWAS,2039,0.0
RE1,DEMPWRWAS,2040,0.0
RE1,DEMPWRWAS,2041,0.0
RE1,DEMPWRWAS,2042,0.0
RE1,DEMPWRWAS,2043,0.0
RE1,DEMPWRWAS,2044,0.0
RE1,DEMPWRWAS,2045,0.0
RE1,DEMPWRWAS,2046,0.0
RE1,DEMPWRWAS,2047,0.0
RE1,DEMPWRWAS,2048,0.0
RE1,DEMPWRWAS,2049,0.0
RE1,DEMPWRWAS,2050,0.0
RE1,DEMPWRWND,2017,0.0025
RE1,DEMPWRWND,2018,0.0031
RE1,DEMPWRWND,2019,0.0044
RE1,DEMPWRWND,2020,0.0045
RE1,DEMPWRWND,2021,0.0046
RE1,DEMPWRWND,2022,0.0047
RE1,DEMPWRWND,2023,0.0048
RE1,DEMPWRWND,2024,0.0049
RE1,DEMPWRWND,2025,0.005
RE1,DEMPWRWND,2026,0.0051
RE1,DEMPWRWND,2027,0.0066
RE1,DEMPWRWND,2028,0.0082
RE1,DEMPWRWND,2029,0.0097
RE1,DEMPWRWND,2030,0.0112
RE1,DEMPWRWND,2031,0.0128
RE1,DEMPWRWND,2032,0.0143
RE1,DEMPWRWND,2033,0.0159
RE1,DEMPWRWND,2034,0.0174
RE1,DEMPWRWND,2035,0.0189
RE1,DEMPWRWND,2036,0.0206
RE1,DEMPWRWND,2037,0.0223
RE1,DEMPWRWND,2038,0.024
RE1,DEMPWRWND,2039,0.0257
RE1,DEMPWRWND,2040,0.0274
RE1,DEMPWRWND,2041,0.0291
RE1,DEMPWRWND,2042,0.0308
RE1,DEMPWRWND,2043,0.0319
RE1,DEMPWRWND,2044,0.0323
RE1,DEMPWRWND,2045,0.0339
RE1,DEMPWRWND,2046,0.0355
RE1,DEMPWRWND,2047,0.0371
RE1,DEMPWRWND,2048,0.0387
RE1,DEMPWRWND,2049,0.0403
RE1,DEMPWRWND,2050,0.0419
RE1,DEMRESELCB02,2017,0.0175
RE1,DEMRESELCB02,2018,0.018
RE1,DEMRESELCB02,2019,0.0185
RE1,DEMRESELCB02,2020,0.0189
RE1,DEMRESELCB02,2021,0.0195
RE1,DEMRESELCB02,2022,0.02
RE1,DEMRESELCB02,2023,0.0206
RE1,DEMRESELCB02,2024,0.0212
RE1,DEMRESELCB02,2025,0.0218
RE1,DEMRESELCB02,2026,0.0224
RE1,DEMRESELCB02,2027,0.023
RE1,DEMRESELCB02,2028,0.0237
RE1,DEMRESELCB02,2029,0.0243
RE1,DEMRESELCB02,2030,0.025
RE1,DEMRESELCB02,2031,0.0258
RE1,DEMRESELCB02,2032,0.0265
RE1,DEMRESELCB02,2033,0.0272
RE1,DEMRESELCB02,2034,0.028
RE1,DEMRESELCB02,2035,0.0288
RE1,DEMRESELCB02,2036,0.0296
RE1,DEMRESELCB02,2037,0.0304
RE1,DEMRESELCB02,2038,0.0313
RE1,DEMRESELCB02,2039,0.0322
RE1,DEMRESELCB02,2040,0.0331
RE1,DEMRESELCB02,2041,0.034
RE1,DEMRESELCB02,2042,0.035
RE1,DEMRESELCB02,2043,0.036
RE1,DEMRESELCB02,2044,0.037
RE1,DEMRESELCB02,2045,0.038
RE1,DEMRESELCB02,2046,0.0391
RE1,DEMRESELCB02,2047,0.0402
RE1,DEMRESELCB02,2048,0.0413
RE1,DEMRESELCB02,2049,0.0425
RE1,DEMRESELCB02,2050,0.0436
RE1,DEMRESELCC02,2017,0.0241
RE1,DEMRESELCC02,2018,0.0249
RE1,DEMRESELCC02,2019,0.0258
RE1,DEMRESELCC02,2020,0.0267
RE1,DEMRESELCC02,2021,0.0276
RE1,DEMRESELCC02,2022,0.0286
RE1,DEMRESELCC02,2023,0.0295
RE1,DEMRESELCC02,2024,0.0306
RE1,DEMRESELCC02,2025,0.0315
RE1,DEMRESELCC02,2026,0.0325
RE1,DEMRESELCC02,2027,0.0335
RE1,DEMRESELCC02,2028,0.0345
RE1,DEMRESELCC02,2029,0.0356
RE1,DEMRESELCC02,2030,0.0367
RE1,DEMRESELCC02,2031,0.0379
RE1,DEMRESELCC02,2032,0.0391
RE1,DEMRESELCC02,2033,0.0404
RE1,DEMRESELCC02,2034,0.0417
RE1,DEMRESELCC02,2035,0.043
RE1,DEMRESELCC02,2036,0.0445
RE1,DEMRESELCC02,2037,0.0459
RE1,DEMRESELCC02,2038,0.0474
RE1,DEMRESELCC02,2039,0.049
RE1,DEMRESELCC02,2040,0.0505
RE1,DEMRESELCC02,2041,0.0522
RE1,DEMRESELCC02,2042,0.0539
RE1,DEMRESELCC02,2043,0.0557
RE1,DEMRESELCC02,2044,0.0575
RE1,DEMRESELCC02,2045,0.0594
RE1,DEMRESELCC02,2046,0.0613
RE1,DEMRESELCC02,2047,0.0633
RE1,DEMRESELCC02,2048,0.0654
RE1,DEMRESELCC02,2049,0.0675
RE1,DEMRESELCC02,2050,0.0697
RE1,DEMRESELCD02,2017,0.0088
RE1,DEMRESELCD02,2018,0.0091
RE1,DEMRESELCD02,2019,0.0095
RE1,DEMRESELCD02,2020,0.0099
RE1,DEMRESELCD02,2021,0.0103
RE1,DEMRESELCD02,2022,0.0106
RE1,DEMRESELCD02,2023,0.011
RE1,DEMRESELCD02,2024,0.0113
RE1,DEMRESELCD02,2025,0.0117
RE1,DEMRESELCD02,2026,0.0121
RE1,DEMRESELCD02,2027,0.0124
RE1,DEMRESELCD02,2028,0.0128
RE1,DEMRESELCD02,2029,0.0132
RE1,DEMRESELCD02,2030,0.0136
RE1,DEMRESELCD02,2031,0.014
RE1,DEMRESELCD02,2032,0.0145
RE1,DEMRESELCD02,2033,0.015
RE1,DEMRESELCD02,2034,0.0155
RE1,DEMRESELCD02,2035,0.016
RE1,DEMRESELCD02,2036,0.0165
RE1,DEMRESELCD02,2037,0.0171
RE1,DEMRESELCD02,2038,0.0176
RE1,DEMRESELCD02,2039,0.0182
RE1,DEMRESELCD02,2040,0.0188
RE1,DEMRESELCD02,2041,0.0194
RE1,DEMRESELCD02,2042,0.0201
RE1,DEMRESELCD02,2043,0.0208
RE1,DEMRESELCD02,2044,0.0215
RE1,DEMRESELCD02,2045,0.0222
RE1,DEMRESELCD02,2046,0.0229
RE1,DEMRESELCD02,2047,0.0237
RE1,DEMRESELCD02,2048,0.0245
RE1,DEMRESELCD02,2049,0.0253
RE1,DEMRESELCD02,2050,0.0261
RE1,DEMRESELCE02,2017,0.0094
RE1,DEMRESELCE02,2018,0.0097
RE1,DEMRESELCE02,2019,0.01
RE1,DEMRESELCE02,2020,0.0104
RE1,DEMRESELCE02,2021,0.0107
RE1,DEMRESELCE02,2022,0.0111
RE1,DEMRESELCE02,2023,0.0115
RE1,DEMRESELCE02,2024,0.0119
RE1,DEMRESELCE02,2025,0.0122
RE1,DEMRESELCE02,2026,0.0126
RE1,DEMRESELCE02,2027,0.0129
RE1,DEMRESELCE02,2028,0.0133
RE1,DEMRESELCE02,2029,0.0137
RE1,DEMRESELCE02,2030,0.0141
RE1,DEMRESELCE02,2031,0.0145
RE1,DEMRESELCE02,2032,0.0149
RE1,DEMRESELCE02,2033,0.0154
RE1,DEMRESELCE02,2034,0.0159
RE1,DEMRESELCE02,2035,0.0164
RE1,DEMRESELCE02,2036,0.0169
RE1,DEMRESELCE02,2037,0.0174
RE1,DEMRESELCE02,2038,0.018
RE1,DEMRESELCE02,2039,0.0185
RE1,DEMRESELCE02,2040,0.0191
RE1,DEMRESELCE02,2041,0.0197
RE1,DEMRESELCE02,2042,0.0203
RE1,DEMRESELCE02,2043,0.0209
RE1,DEMRESELCE02,2044,0.0216
RE1,DEMRESELCE02,2045,0.0223
RE1,DEMRESELCE02,2046,0.023
RE1,DEMRESELCE02,2047,0.0237
RE1,DEMRESELCE02,2048,0.0244
RE1,DEMRESELCE02,2049,0.0252
RE1,DEMRESELCE02,2050,0.026
RE1,DEMRESELCF02,2017,0.0196
RE1,DEMRESELCF02,2018,0.0203
RE1,DEMRESELCF02,2019,0.0211
RE1,DEMRESELCF02,2020,0.0219
RE1,DEMRESELCF02,2021,0.0227
RE1,DEMRESELCF02,2022,0.0235
RE1,DEMRESELCF02,2023,0.0242
RE1,DEMRESELCF02,2024,0.025
RE1,DEMRESELCF02,2025,0.0258
RE1,DEMRESELCF02,2026,0.0266
RE1,DEMRESELCF02,2027,0.0275
RE1,DEMRESELCF02,2028,0.0284
RE1,DEMRESELCF02,2029,0.0293
RE1,DEMRESELCF02,2030,0.0303
RE1,DEMRESELCF02,2031,0.0313
RE1,DEMRESELCF02,2032,0.0324
RE1,DEMRESELCF02,2033,0.0335
RE1,DEMRESELCF02,2034,0.0346
RE1,DEMRESELCF02,2035,0.0358
RE1,DEMRESELCF02,2036,0.037
RE1,DEMRESELCF02,2037,0.0382
RE1,DEMRESELCF02,2038,0.0395
RE1,DEMRESELCF02,2039,0.0409
RE1,DEMRESELCF02,2040,0.0422
RE1,DEMRESELCF02,2041,0.0437
RE1,DEMRESELCF02,2042,0.0452
RE1,DEMRESELCF02,2043,0.0467
RE1,DEMRESELCF02,2044,0.0483
RE1,DEMRESELCF02,2045,0.0499
RE1,DEMRESELCF02,2046,0.0516
RE1,DEMRESELCF02,2047,0.0533
RE1,DEMRESELCF02,2048,0.0551
RE1,DEMRESELCF02,2049,0.057
RE1,DEMRESELCF02,2050,0.0589
RE1,DEMRESELCG02,2017,0.0046
RE1,DEMRESELCG02,2018,0.0048
RE1,DEMRESELCG02,2019,0.005
RE1,DEMRESELCG02,2020,0.0052
RE1,DEMRESELCG02,2021,0.0054
RE1,DEMRESELCG02,2022,0.0056
RE1,DEMRESELCG02,2023,0.0058
RE1,DEMRESELCG02,2024,0.006
RE1,DEMRESELCG02,2025,0.0062
RE1,DEMRESELCG02,2026,0.0065
RE1,DEMRESELCG02,2027,0.0067
RE1,DEMRESELCG02,2028,0.007
RE1,DEMRESELCG02,2029,0.0072
RE1,DEMRESELCG02,2030,0.0075
RE1,DEMRESELCG02,2031,0.0078
RE1,DEMRESELCG02,2032,0.0081
RE1,DEMRESELCG02,2033,0.0084
RE1,DEMRESELCG02,2034,0.0087
RE1,DEMRESELCG02,2035,0.0091
RE1,DEMRESELCG02,2036,0.0094
RE1,DEMRESELCG02,2037,0.0098
RE1,DEMRESELCG02,2038,0.0102
RE1,DEMRESELCG02,2039,0.0106
RE1,DEMRESELCG02,2040,0.011
RE1,DEMRESELCG02,2041,0.0114
RE1,DEMRESELCG02,2042,0.0118
RE1,DEMRESELCG02,2043,0.0123
RE1,DEMRESELCG02,2044,0.0127
RE1,DEMRESELCG02,2045,0.0132
RE1,DEMRESELCG02,2046,0.0138
RE1,DEMRESELCG02,2047,0.0143
