r,t,m,y,TotalAnnualTechnologyActivityByMode
RE1,DEMPWRHFO,1,2030,3.1217
RE1,DEMPWRHFO,1,2031,2.4696
RE1,DEMPWRHFO,1,2032,2.1127
RE1,DEMPWRHFO,1,2033,2.0193
RE1,DEMPWRHFO,1,2034,2.1791
RE1,DEMPWRHFO,1,2035,2.5372
RE1,DEMPWRHFO,1,2036,2.8368
RE1,DEMPWRHFO,1,2037,3.1412
RE1,DEMPWRHFO,1,2038,3.4928
RE1,DEMPWRHFO,1,2039,3.7422
RE1,DEMPWRHFO,1,2040,3.9422
RE1,DEMPWRHFO,1,2041,4.1253
RE1,DEMPWRHFO,1,2042,4.2297
RE1,DEMPWRHFO,1,2043,4.4068
RE1,DEMPWRHFO,1,2044,4.4688
RE1,DEMPWRHFO,1,2045,4.6237
RE1,DEMPWRHFO,1,2046,4.7702
RE1,DEMPWRHFO,1,2047,3.3088
RE1,DEMPWRHFO,1,2048,1.471
RE1,DEMPWRHFO,1,2049,1.1645
RE1,DEMPWRHFO,1,2050,1.3038
RE1,DEMPWRHYD,1,2017,158.1908
RE1,DEMPWRHYD,1,2018,157.6611
RE1,DEMPWRHYD,1,2019,158.0268
RE1,DEMPWRHYD,1,2020,158.0268
RE1,DEMPWRHYD,1,2021,158.0268
RE1,DEMPWRHYD,1,2022,158.0268
RE1,DEMPWRHYD,1,2023,158.0268
RE1,DEMPWRHYD,1,2024,162.5908
RE1,DEMPWRHYD,1,2025,150.6489
RE1,DEMPWRHYD,1,2026,151.9101
RE1,DEMPWRHYD,1,2027,153.537
RE1,DEMPWRHYD,1,2028,154.7982
RE1,DEMPWRHYD,1,2029,156.0594
RE1,DEMPWRHYD,1,2030,158.3871
RE1,DEMPWRHYD,1,2031,159.3601
RE1,DEMPWRHYD,1,2032,163.4337
RE1,DEMPWRHYD,1,2033,164.6949
RE1,DEMPWRHYD,1,2034,170.1512
RE1,DEMPWRHYD,1,2035,172.6348
RE1,DEMPWRHYD,1,2036,174.8184
RE1,DEMPWRHYD,1,2037,178.7947
RE1,DEMPWRHYD,1,2038,182.1582
RE1,DEMPWRHYD,1,2039,185.2202
RE1,DEMPWRHYD,1,2040,186.2673
RE1,DEMPWRHYD,1,2041,187.0846
RE1,DEMPWRHYD,1,2042,187.0846
RE1,DEMPWRHYD,1,2043,187.0846
RE1,DEMPWRHYD,1,2044,187.0846
RE1,DEMPWRHYD,1,2045,187.0846
RE1,DEMPWRHYD,1,2046,187.0846
RE1,DEMPWRHYD,1,2047,187.0846
RE1,DEMPWRHYD,1,2048,187.0846
RE1,DEMPWRHYD,1,2049,187.0846
RE1,DEMPWRHYD,1,2050,187.0846
RE1,DEMPWRLPG,1,2017,2.8645
RE1,DEMPWRLPG,1,2018,2.8645
RE1,DEMPWRLPG,1,2019,2.8645
RE1,DEMPWRLPG,1,2020,2.8645
RE1,DEMPWRLPG,1,2021,2.8645
RE1,DEMPWRLPG,1,2022,2.8645
RE1,DEMPWRLPG,1,2023,2.8645
RE1,DEMPWRLPG,1,2024,2.8645
RE1,DEMPWRLPG,1,2025,2.8645
RE1,DEMPWRLPG,1,2026,2.8645
RE1,DEMPWRLPG,1,2027,2.8645
RE1,DEMPWRLPG,1,2028,2.8645
RE1,DEMPWRLPG,1,2029,2.8645
RE1,DEMPWRLPG,1,2030,2.8645
RE1,DEMPWRLPG,1,2031,2.8645
RE1,DEMPWRLPG,1,2032,2.8645
RE1,DEMPWRLPG,1,2033,2.8645
RE1,DEMPWRLPG,1,2034,2.8645
RE1,DEMPWRLPG,1,2035,2.8645
RE1,DEMPWRLPG,1,2036,2.8645
RE1,DEMPWRLPG,1,2037,2.8645
RE1,DEMPWRLPG,1,2038,2.8645
RE1,DEMPWRLPG,1,2039,2.8645
RE1,DEMPWRLPG,1,2040,2.8645
RE1,DEMPWRLPG,1,2041,2.8645
RE1,DEMPWRLPG,1,2042,2.8645
RE1,DEMPWRLPG,1,2043,2.8645
RE1,DEMPWRLPG,1,2044,2.8645
RE1,DEMPWRLPG,1,2045,5.3553
RE1,DEMPWRLPG,1,2046,7.8462
RE1,DEMPWRLPG,1,2047,10.337
RE1,DEMPWRLPG,1,2048,12.8279
RE1,DEMPWRLPG,1,2049,15.3187
RE1,DEMPWRLPG,1,2050,17.8095
RE1,DEMPWRNGS,1,2017,1509.926
RE1,DEMPWRNGS,1,2018,1535.8079
RE1,DEMPWRNGS,1,2019,1605.6517
RE1,DEMPWRNGS,1,2020,1618.7453
RE1,DEMPWRNGS,1,2021,1826.7961
RE1,DEMPWRNGS,1,2022,1892.9878
RE1,DEMPWRNGS,1,2023,1922.4107
RE1,DEMPWRNGS,1,2024,1985.4303
RE1,DEMPWRNGS,1,2025,2042.4121
RE1,DEMPWRNGS,1,2026,2036.1608
RE1,DEMPWRNGS,1,2027,1987.1726
RE1,DEMPWRNGS,1,2028,1921.106
RE1,DEMPWRNGS,1,2029,1841.9538
RE1,DEMPWRNGS,1,2030,1798.9203
RE1,DEMPWRNGS,1,2031,1724.9323
RE1,DEMPWRNGS,1,2032,1647.1364
RE1,DEMPWRNGS,1,2033,1655.2614
RE1,DEMPWRNGS,1,2034,1809.7118
RE1,DEMPWRNGS,1,2035,1797.8085
RE1,DEMPWRNGS,1,2036,1802.3553
RE1,DEMPWRNGS,1,2037,1804.6369
RE1,DEMPWRNGS,1,2038,1808.0723
RE1,DEMPWRNGS,1,2039,1813.3764
RE1,DEMPWRNGS,1,2040,1828.9169
RE1,DEMPWRNGS,1,2041,1859.547
RE1,DEMPWRNGS,1,2042,1915.7985
RE1,DEMPWRNGS,1,2043,2004.425
RE1,DEMPWRNGS,1,2044,2122.0676
RE1,DEMPWRNGS,1,2045,2191.6549
RE1,DEMPWRNGS,1,2046,2265.4097
RE1,DEMPWRNGS,1,2047,2357.7551
RE1,DEMPWRNGS,1,2048,2461.6766
RE1,DEMPWRNGS,1,2049,2539.1206
RE1,DEMPWRNGS,1,2050,2638.1972
RE1,DEMPWRPCK,1,2017,0.0
RE1,DEMPWRPCK,1,2018,0.0
RE1,DEMPWRPCK,1,2019,0.0
RE1,DEMPWRPCK,1,2020,0.0
RE1,DEMPWRPCK,1,2021,0.0
RE1,DEMPWRPCK,1,2022,0.0
RE1,DEMPWRPCK,1,2023,0.0
RE1,DEMPWRPCK,1,2024,0.0
RE1,DEMPWRPCK,1,2025,0.0
RE1,DEMPWRPCK,1,2026,0.0
RE1,DEMPWRPCK,1,2027,0.0
RE1,DEMPWRPCK,1,2028,0.0
RE1,DEMPWRPCK,1,2029,0.0
RE1,DEMPWRPCK,1,2030,0.0
RE1,DEMPWRPCK,1,2031,0.0
RE1,DEMPWRPCK,1,2032,0.0
RE1,DEMPWRPCK,1,2033,0.0
RE1,DEMPWRPCK,1,2034,0.0
RE1,DEMPWRPCK,1,2035,0.0
RE1,DEMPWRPCK,1,2036,0.0
RE1,DEMPWRPCK,1,2037,0.0
RE1,DEMPWRPCK,1,2038,0.0
RE1,DEMPWRPCK,1,2039,0.0
RE1,DEMPWRPCK,1,2040,0.0
RE1,DEMPWRPCK,1,2041,0.0
RE1,DEMPWRPCK,1,2042,0.0
RE1,DEMPWRPCK,1,2043,0.0
RE1,DEMPWRPCK,1,2044,0.0
RE1,DEMPWRPCK,1,2045,0.0
RE1,DEMPWRPCK,1,2046,0.0
RE1,DEMPWRPCK,1,2047,0.0
RE1,DEMPWRPCK,1,2048,0.0
RE1,DEMPWRPCK,1,2049,0.0
RE1,DEMPWRPCK,1,2050,0.0
RE1,DEMPWRSOL,1,2017,1.5933
RE1,DEMPWRSOL,1,2018,12.8147
RE1,DEMPWRSOL,1,2019,28.1003
RE1,DEMPWRSOL,1,2020,29.0333
RE1,DEMPWRSOL,1,2021,30.0465
RE1,DEMPWRSOL,1,2022,33.5754
RE1,DEMPWRSOL,1,2023,39.4549
RE1,DEMPWRSOL,1,2024,47.1232
RE1,DEMPWRSOL,1,2025,56.8436
RE1,DEMPWRSOL,1,2026,73.225
RE1,DEMPWRSOL,1,2027,98.4489
RE1,DEMPWRSOL,1,2028,136.2437
RE1,DEMPWRSOL,1,2029,178.2947
RE1,DEMPWRSOL,1,2030,229.7852
RE1,DEMPWRSOL,1,2031,280.3279
RE1,DEMPWRSOL,1,2032,331.4316
RE1,DEMPWRSOL,1,2033,348.224
RE1,DEMPWRSOL,1,2034,364.8895
RE1,DEMPWRSOL,1,2035,387.8625
RE1,DEMPWRSOL,1,2036,410.8078
RE1,DEMPWRSOL,1,2037,434.4409
RE1,DEMPWRSOL,1,2038,459.2906
RE1,DEMPWRSOL,1,2039,484.1657
RE1,DEMPWRSOL,1,2040,509.0668
RE1,DEMPWRSOL,1,2041,533.9465
RE1,DEMPWRSOL,1,2042,558.627
RE1,DEMPWRSOL,1,2043,575.2893
RE1,DEMPWRSOL,1,2044,589.0062
RE1,DEMPWRSOL,1,2045,611.3297
RE1,DEMPWRSOL,1,2046,633.1178
RE1,DEMPWRSOL,1,2047,651.9927
RE1,DEMPWRSOL,1,2048,668.8057
RE1,DEMPWRSOL,1,2049,684.0162
RE1,DEMPWRSOL,1,2050,701.1229
RE1,DEMPWRURN,1,2017,288.5986
RE1,DEMPWRURN,1,2018,288.5986
RE1,DEMPWRURN,1,2019,288.5986
RE1,DEMPWRURN,1,2020,288.5986
RE1,DEMPWRURN,1,2021,288.5986
RE1,DEMPWRURN,1,2022,288.5986
RE1,DEMPWRURN,1,2023,288.5986
RE1,DEMPWRURN,1,2024,288.5986
RE1,DEMPWRURN,1,2025,288.5986
RE1,DEMPWRURN,1,2026,288.5986
RE1,DEMPWRURN,1,2027,288.5986
RE1,DEMPWRURN,1,2028,288.5986
RE1,DEMPWRURN,1,2029,288.5986
RE1,DEMPWRURN,1,2030,288.5986
RE1,DEMPWRURN,1,2031,288.5986
RE1,DEMPWRURN,1,2032,288.5986
RE1,DEMPWRURN,1,2033,288.5986
RE1,DEMPWRURN,1,2034,288.5986
RE1,DEMPWRURN,1,2035,288.5986
RE1,DEMPWRURN,1,2036,288.5986
RE1,DEMPWRURN,1,2037,288.5986
RE1,DEMPWRURN,1,2038,288.5986
RE1,DEMPWRURN,1,2039,288.5986
RE1,DEMPWRURN,1,2040,288.5986
RE1,DEMPWRURN,1,2041,288.5986
RE1,DEMPWRURN,1,2042,288.5986
RE1,DEMPWRURN,1,2043,288.5986
RE1,DEMPWRURN,1,2044,288.5986
RE1,DEMPWRURN,1,2045,288.5986
RE1,DEMPWRURN,1,2046,288.5986
RE1,DEMPWRURN,1,2047,288.5986
RE1,DEMPWRURN,1,2048,288.5986
RE1,DEMPWRURN,1,2049,288.5986
RE1,DEMPWRURN,1,2050,288.5986
RE1,DEMPWRWAS,1,2017,0.0
RE1,DEMPWRWAS,1,2018,0.0
RE1,DEMPWRWAS,1,2019,0.0
RE1,DEMPWRWAS,1,2020,0.0
RE1,DEMPWRWAS,1,2021,0.0
RE1,DEMPWRWAS,1,2022,0.0
RE1,DEMPWRWAS,1,2023,0.0
RE1,DEMPWRWAS,1,2024,0.0
RE1,DEMPWRWAS,1,2025,0.0
RE1,DEMPWRWAS,1,2026,0.0
RE1,DEMPWRWAS,1,2027,0.0
RE1,DEMPWRWAS,1,2028,0.0
RE1,DEMPWRWAS,1,2029,0.0
RE1,DEMPWRWAS,1,2030,0.0
RE1,DEMPWRWAS,1,2031,0.0
RE1,DEMPWRWAS,1,2032,0.0
RE1,DEMPWRWAS,1,2033,0.0
RE1,DEMPWRWAS,1,2034,0.0
RE1,DEMPWRWAS,1,2035,0.0
RE1,DEMPWRWAS,1,2036,0.0
RE1,DEMPWRWAS,1,2037,0.0
RE1,DEMPWRWAS,1,2038,0.0
RE1,DEMPWRWAS,1,2039,0.0
RE1,DEMPWRWAS,1,2040,0.0
RE1,DEMPWRWAS,1,2041,0.0
RE1,DEMPWRWAS,1,2042,0.0
RE1,DEMPWRWAS,1,2043,0.0
RE1,DEMPWRWAS,1,2044,0.0
RE1,DEMPWRWAS,1,2045,0.0
RE1,DEMPWRWAS,1,2046,0.0
RE1,DEMPWRWAS,1,2047,0.0
RE1,DEMPWRWAS,1,2048,0.0
RE1,DEMPWRWAS,1,2049,0.0
RE1,DEMPWRWAS,1,2050,0.0
RE1,DEMPWRWND,1,2017,25.4329
RE1,DEMPWRWND,1,2018,30.8428
RE1,DEMPWRWND,1,2019,44.0029
RE1,DEMPWRWND,1,2020,44.9715
RE1,DEMPWRWND,1,2021,45.9401
RE1,DEMPWRWND,1,2022,46.9087
RE1,DEMPWRWND,1,2023,47.8773
RE1,DEMPWRWND,1,2024,48.8459
RE1,DEMPWRWND,1,2025,49.8144
RE1,DEMPWRWND,1,2026,50.783
RE1,DEMPWRWND,1,2027,66.1718
RE1,DEMPWRWND,1,2028,81.5606
RE1,DEMPWRWND,1,2029,96.9493
RE1,DEMPWRWND,1,2030,112.3381
RE1,DEMPWRWND,1,2031,127.7268
RE1,DEMPWRWND,1,2032,143.1156
RE1,DEMPWRWND,1,2033,158.5043
RE1,DEMPWRWND,1,2034,173.8931
RE1,DEMPWRWND,1,2035,189.2818
RE1,DEMPWRWND,1,2036,206.226
RE1,DEMPWRWND,1,2037,223.1702
RE1,DEMPWRWND,1,2038,240.1144
RE1,DEMPWRWND,1,2039,257.0586
RE1,DEMPWRWND,1,2040,274.0028
RE1,DEMPWRWND,1,2041,290.947
RE1,DEMPWRWND,1,2042,307.8912
RE1,DEMPWRWND,1,2043,319.4254
RE1,DEMPWRWND,1,2044,323.2071
RE1,DEMPWRWND,1,2045,339.1827
RE1,DEMPWRWND,1,2046,355.1583
RE1,DEMPWRWND,1,2047,371.1339
RE1,DEMPWRWND,1,2048,387.1095
RE1,DEMPWRWND,1,2049,403.0851
RE1,DEMPWRWND,1,2050,419.0607
RE1,DEMRESELCB02,1,2017,174.77
RE1,DEMRESELCB02,1,2018,179.83
RE1,DEMRESELCB02,1,2019,184.58
RE1,DEMRESELCB02,1,2020,189.42
RE1,DEMRESELCB02,1,2021,194.81
RE1,DEMRESELCB02,1,2022,200.42
RE1,DEMRESELCB02,1,2023,206.17
RE1,DEMRESELCB02,1,2024,211.85
RE1,DEMRESELCB02,1,2025,217.78
RE1,DEMRESELCB02,1,2026,223.81
RE1,DEMRESELCB02,1,2027,230.14
RE1,DEMRESELCB02,1,2028,236.66
RE1,DEMRESELCB02,1,2029,243.38
RE1,DEMRESELCB02,1,2030,250.39
RE1,DEMRESELCB02,1,2031,257.63
RE1,DEMRESELCB02,1,2032,265.05
RE1,DEMRESELCB02,1,2033,272.5
RE1,DEMRESELCB02,1,2034,280.16
RE1,DEMRESELCB02,1,2035,288.03
RE1,DEMRESELCB02,1,2036,296.12
RE1,DEMRESELCB02,1,2037,304.44
RE1,DEMRESELCB02,1,2038,312.99
RE1,DEMRESELCB02,1,2039,321.79
RE1,DEMRESELCB02,1,2040,330.83
RE1,DEMRESELCB02,1,2041,340.13
RE1,DEMRESELCB02,1,2042,349.68
RE1,DEMRESELCB02,1,2043,359.51
RE1,DEMRESELCB02,1,2044,369.61
RE1,DEMRESELCB02,1,2045,379.99
RE1,DEMRESELCB02,1,2046,390.67
RE1,DEMRESELCB02,1,2047,401.65
RE1,DEMRESELCB02,1,2048,412.93
RE1,DEMRESELCB02,1,2049,424.53
RE1,DEMRESELCB02,1,2050,436.46
RE1,DEMRESELCC02,1,2017,241.11
RE1,DEMRESELCC02,1,2018,249.25
RE1,DEMRESELCC02,1,2019,258.21
RE1,DEMRESELCC02,1,2020,266.75
RE1,DEMRESELCC02,1,2021,276.27
RE1,DEMRESELCC02,1,2022,285.68
RE1,DEMRESELCC02,1,2023,295.26
RE1,DEMRESELCC02,1,2024,305.65
RE1,DEMRESELCC02,1,2025,315.22
RE1,DEMRESELCC02,1,2026,324.88
RE1,DEMRESELCC02,1,2027,334.8
RE1,DEMRESELCC02,1,2028,345.16
RE1,DEMRESELCC02,1,2029,355.93
RE1,DEMRESELCC02,1,2030,367.05
RE1,DEMRESELCC02,1,2031,378.72
RE1,DEMRESELCC02,1,2032,390.88
RE1,DEMRESELCC02,1,2033,403.65
RE1,DEMRESELCC02,1,2034,416.83
RE1,DEMRESELCC02,1,2035,430.45
RE1,DEMRESELCC02,1,2036,444.5
RE1,DEMRESELCC02,1,2037,459.02
RE1,DEMRESELCC02,1,2038,474.02
RE1,DEMRESELCC02,1,2039,489.5
RE1,DEMRESELCC02,1,2040,505.49
RE1,DEMRESELCC02,1,2041,522.0
RE1,DEMRESELCC02,1,2042,539.04
RE1,DEMRESELCC02,1,2043,556.65
RE1,DEMRESELCC02,1,2044,574.83
RE1,DEMRESELCC02,1,2045,593.61
RE1,DEMRESELCC02,1,2046,612.99
RE1,DEMRESELCC02,1,2047,633.02
RE1,DEMRESELCC02,1,2048,653.69
RE1,DEMRESELCC02,1,2049,675.04
RE1,DEMRESELCC02,1,2050,697.09
RE1,DEMRESELCD02,1,2017,88.27
RE1,DEMRESELCD02,1,2018,91.32
RE1,DEMRESELCD02,1,2019,95.09
RE1,DEMRESELCD02,1,2020,99.01
RE1,DEMRESELCD02,1,2021,102.51
RE1,DEMRESELCD02,1,2022,106.16
RE1,DEMRESELCD02,1,2023,109.67
RE1,DEMRESELCD02,1,2024,113.18
RE1,DEMRESELCD02,1,2025,116.8
RE1,DEMRESELCD02,1,2026,120.57
RE1,DEMRESELCD02,1,2027,124.31
RE1,DEMRESELCD02,1,2028,128.04
RE1,DEMRESELCD02,1,2029,131.98
RE1,DEMRESELCD02,1,2030,136.29
RE1,DEMRESELCD02,1,2031,140.5
RE1,DEMRESELCD02,1,2032,144.69
RE1,DEMRESELCD02,1,2033,149.52
RE1,DEMRESELCD02,1,2034,154.52
RE1,DEMRESELCD02,1,2035,159.68
RE1,DEMRESELCD02,1,2036,165.02
RE1,DEMRESELCD02,1,2037,170.53
RE1,DEMRESELCD02,1,2038,176.23
RE1,DEMRESELCD02,1,2039,182.12
RE1,DEMRESELCD02,1,2040,188.21
RE1,DEMRESELCD02,1,2041,194.5
RE1,DEMRESELCD02,1,2042,201.0
RE1,DEMRESELCD02,1,2043,207.72
RE1,DEMRESELCD02,1,2044,214.66
RE1,DEMRESELCD02,1,2045,221.84
RE1,DEMRESELCD02,1,2046,229.25
RE1,DEMRESELCD02,1,2047,236.91
RE1,DEMRESELCD02,1,2048,244.83
RE1,DEMRESELCD02,1,2049,253.01
RE1,DEMRESELCD02,1,2050,261.47
RE1,DEMRESELCE02,1,2017,93.98
RE1,DEMRESELCE02,1,2018,97.01
RE1,DEMRESELCE02,1,2019,100.49
RE1,DEMRESELCE02,1,2020,103.81
RE1,DEMRESELCE02,1,2021,107.27
RE1,DEMRESELCE02,1,2022,111.07
RE1,DEMRESELCE02,1,2023,114.87
RE1,DEMRESELCE02,1,2024,118.77
RE1,DEMRESELCE02,1,2025,122.18
RE1,DEMRESELCE02,1,2026,125.66
RE1,DEMRESELCE02,1,2027,129.38
RE1,DEMRESELCE02,1,2028,133.28
RE1,DEMRESELCE02,1,2029,137.07
RE1,DEMRESELCE02,1,2030,140.94
RE1,DEMRESELCE02,1,2031,144.93
RE1,DEMRESELCE02,1,2032,149.27
RE1,DEMRESELCE02,1,2033,153.93
RE1,DEMRESELCE02,1,2034,158.75
RE1,DEMRESELCE02,1,2035,163.71
RE1,DEMRESELCE02,1,2036,168.83
RE1,DEMRESELCE02,1,2037,174.11
RE1,DEMRESELCE02,1,2038,179.55
RE1,DEMRESELCE02,1,2039,185.16
RE1,DEMRESELCE02,1,2040,190.95
RE1,DEMRESELCE02,1,2041,196.92
RE1,DEMRESELCE02,1,2042,203.08
RE1,DEMRESELCE02,1,2043,209.43
RE1,DEMRESELCE02,1,2044,215.97
RE1,DEMRESELCE02,1,2045,222.73
RE1,DEMRESELCE02,1,2046,229.69
RE1,DEMRESELCE02,1,2047,236.87
RE1,DEMRESELCE02,1,2048,244.28
RE1,DEMRESELCE02,1,2049,251.91
RE1,DEMRESELCE02,1,2050,259.79
RE1,DEMRESELCF02,1,2017,196.26
RE1,DEMRESELCF02,1,2018,203.13
RE1,DEMRESELCF02,1,2019,210.74
RE1,DEMRESELCF02,1,2020,219.05
RE1,DEMRESELCF02,1,2021,226.88
RE1,DEMRESELCF02,1,2022,234.74
RE1,DEMRESELCF02,1,2023,241.97
RE1,DEMRESELCF02,1,2024,249.96
RE1,DEMRESELCF02,1,2025,258.21
RE1,DEMRESELCF02,1,2026,266.48
RE1,DEMRESELCF02,1,2027,275.1
RE1,DEMRESELCF02,1,2028,284.06
RE1,DEMRESELCF02,1,2029,293.2
RE1,DEMRESELCF02,1,2030,302.94
RE1,DEMRESELCF02,1,2031,313.1
