r,l,f,y,Demand
RE1,S16,ELCE02,2047,0.0
RE1,S16,ELCE02,2048,0.0
RE1,S16,ELCE02,2049,0.0
RE1,S16,ELCE02,2050,0.0
RE1,S16,ELCF01,2017,0.0
RE1,S16,ELCF01,2018,0.0
RE1,S16,ELCF01,2019,0.0
RE1,S16,ELCF01,2020,0.0
RE1,S16,ELCF01,2021,0.0
RE1,S16,ELCF01,2022,0.0
RE1,S16,ELCF01,2023,0.0
RE1,S16,ELCF01,2024,0.0
RE1,S16,ELCF01,2025,0.0
RE1,S16,ELCF01,2026,0.0
RE1,S16,ELCF01,2027,0.0
RE1,S16,ELCF01,2028,0.0
RE1,S16,ELCF01,2029,0.0
RE1,S16,ELCF01,2030,0.0
RE1,S16,ELCF01,2031,0.0
RE1,S16,ELCF01,2032,0.0
RE1,S16,ELCF01,2033,0.0
RE1,S16,ELCF01,2034,0.0
RE1,S16,ELCF01,2035,0.0
RE1,S16,ELCF01,2036,0.0
RE1,S16,ELCF01,2037,0.0
RE1,S16,ELCF01,2038,0.0
RE1,S16,ELCF01,2039,0.0
RE1,S16,ELCF01,2040,0.0
RE1,S16,ELCF01,2041,0.0
RE1,S16,ELCF01,2042,0.0
RE1,S16,ELCF01,2043,0.0
RE1,S16,ELCF01,2044,0.0
RE1,S16,ELCF01,2045,0.0
RE1,S16,ELCF01,2046,0.0
RE1,S16,ELCF01,2047,0.0
RE1,S16,ELCF01,2048,0.0
RE1,S16,ELCF01,2049,0.0
RE1,S16,ELCF01,2050,0.0
RE1,S16,ELCF02,2017,0.0
RE1,S16,ELCF02,2018,0.0
RE1,S16,ELCF02,2019,0.0
RE1,S16,ELCF02,2020,0.0
RE1,S16,ELCF02,2021,0.0
RE1,S16,ELCF02,2022,0.0
RE1,S16,ELCF02,2023,0.0
RE1,S16,ELCF02,2024,0.0
RE1,S16,ELCF02,2025,0.0
RE1,S16,ELCF02,2026,0.0
RE1,S16,ELCF02,2027,0.0
RE1,S16,ELCF02,2028,0.0
RE1,S16,ELCF02,2029,0.0
RE1,S16,ELCF02,2030,0.0
RE1,S16,ELCF02,2031,0.0
RE1,S16,ELCF02,2032,0.0
RE1,S16,ELCF02,2033,0.0
RE1,S16,ELCF02,2034,0.0
RE1,S16,ELCF02,2035,0.0
RE1,S16,ELCF02,2036,0.0
RE1,S16,ELCF02,2037,0.0
RE1,S16,ELCF02,2038,0.0
RE1,S16,ELCF02,2039,0.0
RE1,S16,ELCF02,2040,0.0
RE1,S16,ELCF02,2041,0.0
RE1,S16,ELCF02,2042,0.0
RE1,S16,ELCF02,2043,0.0
RE1,S16,ELCF02,2044,0.0
RE1,S16,ELCF02,2045,0.0
RE1,S16,ELCF02,2046,0.0
RE1,S16,ELCF02,2047,0.0
RE1,S16,ELCF02,2048,0.0
RE1,S16,ELCF02,2049,0.0
RE1,S16,ELCF02,2050,0.0
RE1,S16,ELCG01,2017,0.0
RE1,S16,ELCG01,2018,0.0
RE1,S16,ELCG01,2019,0.0
RE1,S16,ELCG01,2020,0.0
RE1,S16,ELCG01,2021,0.0
RE1,S16,ELCG01,2022,0.0
RE1,S16,ELCG01,2023,0.0
RE1,S16,ELCG01,2024,0.0
RE1,S16,ELCG01,2025,0.0
RE1,S16,ELCG01,2026,0.0
RE1,S16,ELCG01,2027,0.0
RE1,S16,ELCG01,2028,0.0
RE1,S16,ELCG01,2029,0.0
RE1,S16,ELCG01,2030,0.0
RE1,S16,ELCG01,2031,0.0
RE1,S16,ELCG01,2032,0.0
RE1,S16,ELCG01,2033,0.0
RE1,S16,ELCG01,2034,0.0
RE1,S16,ELCG01,2035,0.0
RE1,S16,ELCG01,2036,0.0
RE1,S16,ELCG01,2037,0.0
RE1,S16,ELCG01,2038,0.0
RE1,S16,ELCG01,2039,0.0
RE1,S16,ELCG01,2040,0.0
RE1,S16,ELCG01,2041,0.0
RE1,S16,ELCG01,2042,0.0
RE1,S16,ELCG01,2043,0.0
RE1,S16,ELCG01,2044,0.0
RE1,S16,ELCG01,2045,0.0
RE1,S16,ELCG01,2046,0.0
RE1,S16,ELCG01,2047,0.0
RE1,S16,ELCG01,2048,0.0
RE1,S16,ELCG01,2049,0.0
RE1,S16,ELCG01,2050,0.0
RE1,S16,ELCG02,2017,0.0
RE1,S16,ELCG02,2018,0.0
RE1,S16,ELCG02,2019,0.0
RE1,S16,ELCG02,2020,0.0
RE1,S16,ELCG02,2021,0.0
RE1,S16,ELCG02,2022,0.0
RE1,S16,ELCG02,2023,0.0
RE1,S16,ELCG02,2024,0.0
RE1,S16,ELCG02,2025,0.0
RE1,S16,ELCG02,2026,0.0
RE1,S16,ELCG02,2027,0.0
RE1,S16,ELCG02,2028,0.0
RE1,S16,ELCG02,2029,0.0
RE1,S16,ELCG02,2030,0.0
RE1,S16,ELCG02,2031,0.0
RE1,S16,ELCG02,2032,0.0
RE1,S16,ELCG02,2033,0.0
RE1,S16,ELCG02,2034,0.0
RE1,S16,ELCG02,2035,0.0
RE1,S16,ELCG02,2036,0.0
RE1,S16,ELCG02,2037,0.0
RE1,S16,ELCG02,2038,0.0
RE1,S16,ELCG02,2039,0.0
RE1,S16,ELCG02,2040,0.0
RE1,S16,ELCG02,2041,0.0
RE1,S16,ELCG02,2042,0.0
RE1,S16,ELCG02,2043,0.0
RE1,S16,ELCG02,2044,0.0
RE1,S16,ELCG02,2045,0.0
RE1,S16,ELCG02,2046,0.0
RE1,S16,ELCG02,2047,0.0
RE1,S16,ELCG02,2048,0.0
RE1,S16,ELCG02,2049,0.0
RE1,S16,ELCG02,2050,0.0
RE1,S16,ELCH01,2017,0.0
RE1,S16,ELCH01,2018,0.0
RE1,S16,ELCH01,2019,0.0
RE1,S16,ELCH01,2020,0.0
RE1,S16,ELCH01,2021,0.0
RE1,S16,ELCH01,2022,0.0
RE1,S16,ELCH01,2023,0.0
RE1,S16,ELCH01,2024,0.0
RE1,S16,ELCH01,2025,0.0
RE1,S16,ELCH01,2026,0.0
RE1,S16,ELCH01,2027,0.0
RE1,S16,ELCH01,2028,0.0
RE1,S16,ELCH01,2029,0.0
RE1,S16,ELCH01,2030,0.0
RE1,S16,ELCH01,2031,0.0
RE1,S16,ELCH01,2032,0.0
RE1,S16,ELCH01,2033,0.0
RE1,S16,ELCH01,2034,0.0
RE1,S16,ELCH01,2035,0.0
RE1,S16,ELCH01,2036,0.0
RE1,S16,ELCH01,2037,0.0
RE1,S16,ELCH01,2038,0.0
RE1,S16,ELCH01,2039,0.0
RE1,S16,ELCH01,2040,0.0
RE1,S16,ELCH01,2041,0.0
RE1,S16,ELCH01,2042,0.0
RE1,S16,ELCH01,2043,0.0
RE1,S16,ELCH01,2044,0.0
RE1,S16,ELCH01,2045,0.0
RE1,S16,ELCH01,2046,0.0
RE1,S16,ELCH01,2047,0.0
RE1,S16,ELCH01,2048,0.0
RE1,S16,ELCH01,2049,0.0
RE1,S16,ELCH01,2050,0.0
RE1,S16,ELCH02,2017,0.0
RE1,S16,ELCH02,2018,0.0
RE1,S16,ELCH02,2019,0.0
RE1,S16,ELCH02,2020,0.0
RE1,S16,ELCH02,2021,0.0
RE1,S16,ELCH02,2022,0.0
RE1,S16,ELCH02,2023,0.0
RE1,S16,ELCH02,2024,0.0
RE1,S16,ELCH02,2025,0.0
RE1,S16,ELCH02,2026,0.0
RE1,S16,ELCH02,2027,0.0
RE1,S16,ELCH02,2028,0.0
RE1,S16,ELCH02,2029,0.0
RE1,S16,ELCH02,2030,0.0
RE1,S16,ELCH02,2031,0.0
RE1,S16,ELCH02,2032,0.0
RE1,S16,ELCH02,2033,0.0
RE1,S16,ELCH02,2034,0.0
RE1,S16,ELCH02,2035,0.0
RE1,S16,ELCH02,2036,0.0
RE1,S16,ELCH02,2037,0.0
RE1,S16,ELCH02,2038,0.0
RE1,S16,ELCH02,2039,0.0
RE1,S16,ELCH02,2040,0.0
RE1,S16,ELCH02,2041,0.0
RE1,S16,ELCH02,2042,0.0
RE1,S16,ELCH02,2043,0.0
RE1,S16,ELCH02,2044,0.0
RE1,S16,ELCH02,2045,0.0
RE1,S16,ELCH02,2046,0.0
RE1,S16,ELCH02,2047,0.0
RE1,S16,ELCH02,2048,0.0
RE1,S16,ELCH02,2049,0.0
RE1,S16,ELCH02,2050,0.0
RE1,S16,ELCI01,2017,0.0
RE1,S16,ELCI01,2018,0.0
RE1,S16,ELCI01,2019,0.0
RE1,S16,ELCI01,2020,0.0
RE1,S16,ELCI01,2021,0.0
RE1,S16,ELCI01,2022,0.0
RE1,S16,ELCI01,2023,0.0
RE1,S16,ELCI01,2024,0.0
RE1,S16,ELCI01,2025,0.0
RE1,S16,ELCI01,2026,0.0
RE1,S16,ELCI01,2027,0.0
RE1,S16,ELCI01,2028,0.0
RE1,S16,ELCI01,2029,0.0
RE1,S16,ELCI01,2030,0.0
RE1,S16,ELCI01,2031,0.0
RE1,S16,ELCI01,2032,0.0
RE1,S16,ELCI01,2033,0.0
RE1,S16,ELCI01,2034,0.0
RE1,S16,ELCI01,2035,0.0
RE1,S16,ELCI01,2036,0.0
RE1,S16,ELCI01,2037,0.0
RE1,S16,ELCI01,2038,0.0
RE1,S16,ELCI01,2039,0.0
RE1,S16,ELCI01,2040,0.0
RE1,S16,ELCI01,2041,0.0
RE1,S16,ELCI01,2042,0.0
RE1,S16,ELCI01,2043,0.0
RE1,S16,ELCI01,2044,0.0
RE1,S16,ELCI01,2045,0.0
RE1,S16,ELCI01,2046,0.0
RE1,S16,ELCI01,2047,0.0
RE1,S16,ELCI01,2048,0.0
RE1,S16,ELCI01,2049,0.0
RE1,S16,ELCI01,2050,0.0
RE1,S16,ELCI02,2017,0.0
RE1,S16,ELCI02,2018,0.0
RE1,S16,ELCI02,2019,0.0
RE1,S16,ELCI02,2020,0.0
RE1,S16,ELCI02,2021,0.0
RE1,S16,ELCI02,2022,0.0
RE1,S16,ELCI02,2023,0.0
RE1,S16,ELCI02,2024,0.0
RE1,S16,ELCI02,2025,0.0
RE1,S16,ELCI02,2026,0.0
RE1,S16,ELCI02,2027,0.0
RE1,S16,ELCI02,2028,0.0
RE1,S16,ELCI02,2029,0.0
RE1,S16,ELCI02,2030,0.0
RE1,S16,ELCI02,2031,0.0
RE1,S16,ELCI02,2032,0.0
RE1,S16,ELCI02,2033,0.0
RE1,S16,ELCI02,2034,0.0
RE1,S16,ELCI02,2035,0.0
RE1,S16,ELCI02,2036,0.0
RE1,S16,ELCI02,2037,0.0
RE1,S16,ELCI02,2038,0.0
RE1,S16,ELCI02,2039,0.0
RE1,S16,ELCI02,2040,0.0
RE1,S16,ELCI02,2041,0.0
RE1,S16,ELCI02,2042,0.0
RE1,S16,ELCI02,2043,0.0
RE1,S16,ELCI02,2044,0.0
RE1,S16,ELCI02,2045,0.0
RE1,S16,ELCI02,2046,0.0
RE1,S16,ELCI02,2047,0.0
RE1,S16,ELCI02,2048,0.0
RE1,S16,ELCI02,2049,0.0
RE1,S16,ELCI02,2050,0.0
RE1,S16,ELCJ01,2017,0.0
RE1,S16,ELCJ01,2018,0.0
RE1,S16,ELCJ01,2019,0.0
RE1,S16,ELCJ01,2020,0.0
RE1,S16,ELCJ01,2021,0.0
RE1,S16,ELCJ01,2022,0.0
RE1,S16,ELCJ01,2023,0.0
RE1,S16,ELCJ01,2024,0.0
RE1,S16,ELCJ01,2025,0.0
RE1,S16,ELCJ01,2026,0.0
RE1,S16,ELCJ01,2027,0.0
RE1,S16,ELCJ01,2028,0.0
RE1,S16,ELCJ01,2029,0.0
RE1,S16,ELCJ01,2030,0.0
RE1,S16,ELCJ01,2031,0.0
RE1,S16,ELCJ01,2032,0.0
RE1,S16,ELCJ01,2033,0.0
RE1,S16,ELCJ01,2034,0.0
RE1,S16,ELCJ01,2035,0.0
RE1,S16,ELCJ01,2036,0.0
RE1,S16,ELCJ01,2037,0.0
RE1,S16,ELCJ01,2038,0.0
RE1,S16,ELCJ01,2039,0.0
RE1,S16,ELCJ01,2040,0.0
RE1,S16,ELCJ01,2041,0.0
RE1,S16,ELCJ01,2042,0.0
RE1,S16,ELCJ01,2043,0.0
RE1,S16,ELCJ01,2044,0.0
RE1,S16,ELCJ01,2045,0.0
RE1,S16,ELCJ01,2046,0.0
RE1,S16,ELCJ01,2047,0.0
RE1,S16,ELCJ01,2048,0.0
RE1,S16,ELCJ01,2049,0.0
RE1,S16,ELCJ01,2050,0.0
RE1,S16,ELCJ02,2017,0.0
RE1,S16,ELCJ02,2018,0.0
RE1,S16,ELCJ02,2019,0.0
RE1,S16,ELCJ02,2020,0.0
RE1,S16,ELCJ02,2021,0.0
RE1,S16,ELCJ02,2022,0.0
RE1,S16,ELCJ02,2023,0.0
RE1,S16,ELCJ02,2024,0.0
RE1,S16,ELCJ02,2025,0.0
RE1,S16,ELCJ02,2026,0.0
RE1,S16,ELCJ02,2027,0.0
RE1,S16,ELCJ02,2028,0.0
RE1,S16,ELCJ02,2029,0.0
RE1,S16,ELCJ02,2030,0.0
RE1,S16,ELCJ02,2031,0.0
RE1,S16,ELCJ02,2032,0.0
RE1,S16,ELCJ02,2033,0.0
RE1,S16,ELCJ02,2034,0.0
RE1,S16,ELCJ02,2035,0.0
RE1,S16,ELCJ02,2036,0.0
RE1,S16,ELCJ02,2037,0.0
RE1,S16,ELCJ02,2038,0.0
RE1,S16,ELCJ02,2039,0.0
RE1,S16,ELCJ02,2040,0.0
RE1,S16,ELCJ02,2041,0.0
RE1,S16,ELCJ02,2042,0.0
RE1,S16,ELCJ02,2043,0.0
RE1,S16,ELCJ02,2044,0.0
RE1,S16,ELCJ02,2045,0.0
RE1,S16,ELCJ02,2046,0.0
RE1,S16,ELCJ02,2047,0.0
RE1,S16,ELCJ02,2048,0.0
RE1,S16,ELCJ02,2049,0.0
RE1,S16,ELCJ02,2050,0.0
RE1,S16,ELCK02,2017,0.0
RE1,S16,ELCK02,2018,0.0
RE1,S16,ELCK02,2019,0.0
RE1,S16,ELCK02,2020,0.0
RE1,S16,ELCK02,2021,0.0
RE1,S16,ELCK02,2022,0.0
RE1,S16,ELCK02,2023,0.0
RE1,S16,ELCK02,2024,0.0
RE1,S16,ELCK02,2025,0.0
RE1,S16,ELCK02,2026,0.0
RE1,S16,ELCK02,2027,0.0
RE1,S16,ELCK02,2028,0.0
RE1,S16,ELCK02,2029,0.0
RE1,S16,ELCK02,2030,0.0
RE1,S16,ELCK02,2031,0.0
RE1,S16,ELCK02,2032,0.0
RE1,S16,ELCK02,2033,0.0
RE1,S16,ELCK02,2034,0.0
RE1,S16,ELCK02,2035,0.0
RE1,S16,ELCK02,2036,0.0
RE1,S16,ELCK02,2037,0.0
RE1,S16,ELCK02,2038,0.0
RE1,S16,ELCK02,2039,0.0
RE1,S16,ELCK02,2040,0.0
RE1,S16,ELCK02,2041,0.0
RE1,S16,ELCK02,2042,0.0
RE1,S16,ELCK02,2043,0.0
RE1,S16,ELCK02,2044,0.0
RE1,S16,ELCK02,2045,0.0
RE1,S16,ELCK02,2046,0.0
RE1,S16,ELCK02,2047,0.0
RE1,S16,ELCK02,2048,0.0
RE1,S16,ELCK02,2049,0.0
RE1,S16,ELCK02,2050,0.0
RE1,S16,ELCL02,2017,0.0
RE1,S16,ELCL02,2018,0.0
RE1,S16,ELCL02,2019,0.0
RE1,S16,ELCL02,2020,0.0
RE1,S16,ELCL02,2021,0.0
RE1,S16,ELCL02,2022,0.0
RE1,S16,ELCL02,2023,0.0
RE1,S16,ELCL02,2024,0.0
RE1,S16,ELCL02,2025,0.0
RE1,S16,ELCL02,2026,0.0
RE1,S16,ELCL02,2027,0.0
RE1,S16,ELCL02,2028,0.0
RE1,S16,ELCL02,2029,0.0
RE1,S16,ELCL02,2030,0.0
RE1,S16,ELCL02,2031,0.0
RE1,S16,ELCL02,2032,0.0
RE1,S16,ELCL02,2033,0.0
RE1,S16,ELCL02,2034,0.0
RE1,S16,ELCL02,2035,0.0
RE1,S16,ELCL02,2036,0.0
RE1,S16,ELCL02,2037,0.0
RE1,S16,ELCL02,2038,0.0
RE1,S16,ELCL02,2039,0.0
RE1,S16,ELCL02,2040,0.0
RE1,S16,ELCL02,2041,0.0
RE1,S16,ELCL02,2042,0.0
RE1,S16,ELCL02,2043,0.0
RE1,S16,ELCL02,2044,0.0
RE1,S16,ELCL02,2045,0.0
RE1,S16,ELCL02,2046,0.0
RE1,S16,ELCL02,2047,0.0
RE1,S16,ELCL02,2048,0.0
RE1,S16,ELCL02,2049,0.0
RE1,S16,ELCL02,2050,0.0
RE1,S16,ELCM02,2017,0.0
RE1,S16,ELCM02,2018,0.0
RE1,S16,ELCM02,2019,0.0
RE1,S16,ELCM02,2020,0.0
RE1,S16,ELCM02,2021,0.0
RE1,S16,ELCM02,2022,0.0
RE1,S16,ELCM02,2023,0.0
RE1,S16,ELCM02,2024,0.0
RE1,S16,ELCM02,2025,0.0
RE1,S16,ELCM02,2026,0.0
RE1,S16,ELCM02,2027,0.0
RE1,S16,ELCM02,2028,0.0
RE1,S16,ELCM02,2029,0.0
RE1,S16,ELCM02,2030,0.0
RE1,S16,ELCM02,2031,0.0
RE1,S16,ELCM02,2032,0.0
RE1,S16,ELCM02,2033,0.0
RE1,S16,ELCM02,2034,0.0
RE1,S16,ELCM02,2035,0.0
RE1,S16,ELCM02,2036,0.0
RE1,S16,ELCM02,2037,0.0
RE1,S16,ELCM02,2038,0.0
RE1,S16,ELCM02,2039,0.0
RE1,S16,ELCM02,2040,0.0
RE1,S16,ELCM02,2041,0.0
RE1,S16,ELCM02,2042,0.0
RE1,S16,ELCM02,2043,0.0
RE1,S16,ELCM02,2044,0.0
RE1,S16,ELCM02,2045,0.0
RE1,S16,ELCM02,2046,0.0
RE1,S16,ELCM02,2047,0.0
RE1,S16,ELCM02,2048,0.0
RE1,S16,ELCM02,2049,0.0
RE1,S16,ELCM02,2050,0.0
RE1,S16,ELCN02,2017,0.0
RE1,S16,ELCN02,2018,0.0
RE1,S16,ELCN02,2019,0.0
RE1,S16,ELCN02,2020,0.0
RE1,S16,ELCN02,2021,0.0
RE1,S16,ELCN02,2022,0.0
RE1,S16,ELCN02,2023,0.0
RE1,S16,ELCN02,2024,0.0
RE1,S16,ELCN02,2025,0.0
RE1,S16,ELCN02,2026,0.0
RE1,S16,ELCN02,2027,0.0
RE1,S16,ELCN02,2028,0.0
RE1,S16,ELCN02,2029,0.0
RE1,S16,ELCN02,2030,0.0
RE1,S16,ELCN02,2031,0.0
RE1,S16,ELCN02,2032,0.0
RE1,S16,ELCN02,2033,0.0
RE1,S16,ELCN02,2034,0.0
RE1,S16,ELCN02,2035,0.0
RE1,S16,ELCN02,2036,0.0
RE1,S16,ELCN02,2037,0.0
RE1,S16,ELCN02,2038,0.0
RE1,S16,ELCN02,2039,0.0
RE1,S16,ELCN02,2040,0.0
RE1,S16,ELCN02,2041,0.0
RE1,S16,ELCN02,2042,0.0
RE1,S16,ELCN02,2043,0.0
RE1,S16,ELCN02,2044,0.0
RE1,S16,ELCN02,2045,0.0
RE1,S16,ELCN02,2046,0.0
RE1,S16,ELCN02,2047,0.0
RE1,S16,ELCN02,2048,0.0
RE1,S16,ELCN02,2049,0.0
RE1,S16,ELCN02,2050,0.0
RE1,S16,ELCO02,2017,0.0
RE1,S16,ELCO02,2018,0.0
RE1,S16,ELCO02,2019,0.0
RE1,S16,ELCO02,2020,0.0
RE1,S16,ELCO02,2021,0.0
RE1,S16,ELCO02,2022,0.0
RE1,S16,ELCO02,2023,0.0
RE1,S16,ELCO02,2024,0.0
RE1,S16,ELCO02,2025,0.0
RE1,S16,ELCO02,2026,0.0
RE1,S16,ELCO02,2027,0.0
RE1,S16,ELCO02,2028,0.0
RE1,S16,ELCO02,2029,0.0
RE1,S16,ELCO02,2030,0.0
RE1,S16,ELCO02,2031,0.0
RE1,S16,ELCO02,2032,0.0
RE1,S16,ELCO02,2033,0.0
RE1,S16,ELCO02,2034,0.0
RE1,S16,ELCO02,2035,0.0
RE1,S16,ELCO02,2036,0.0
RE1,S16,ELCO02,2037,0.0
RE1,S16,ELCO02,2038,0.0
RE1,S16,ELCO02,2039,0.0
RE1,S16,ELCO02,2040,0.0
RE1,S16,ELCO02,2041,0.0
RE1,S16,ELCO02,2042,0.0
RE1,S16,ELCO02,2043,0.0
RE1,S16,ELCO02,2044,0.0
RE1,S16,ELCO02,2045,0.0
RE1,S16,ELCO02,2046,0.0
RE1,S16,ELCO02,2047,0.0
RE1,S16,ELCO02,2048,0.0
RE1,S16,ELCO02,2049,0.0
RE1,S16,ELCO02,2050,0.0
RE1,S16,ELCP01,2017,0.0
RE1,S16,ELCP01,2018,0.0
RE1,S16,ELCP01,2019,0.0
RE1,S16,ELCP01,2020,0.0
RE1,S16,ELCP01,2021,0.0
RE1,S16,ELCP01,2022,0.0
RE1,S16,ELCP01,2023,0.0
RE1,S16,ELCP01,2024,0.0
RE1,S16,ELCP01,2025,0.0
RE1,S16,ELCP01,2026,0.0
RE1,S16,ELCP01,2027,0.0
RE1,S16,ELCP01,2028,0.0
RE1,S16,ELCP01,2029,0.0
RE1,S16,ELCP01,2030,0.0
RE1,S16,ELCP01,2031,0.0
RE1,S16,ELCP01,2032,0.0
RE1,S16,ELCP01,2033,0.0
RE1,S16,ELCP01,2034,0.0
RE1,S16,ELCP01,2035,0.0
RE1,S16,ELCP01,2036,0.0
RE1,S16,ELCP01,2037,0.0
RE1,S16,ELCP01,2038,0.0
RE1,S16,ELCP01,2039,0.0
RE1,S16,ELCP01,2040,0.0
RE1,S16,ELCP01,2041,0.0
RE1,S16,ELCP01,2042,0.0
RE1,S16,ELCP01,2043,0.0
RE1,S16,ELCP01,2044,0.0
RE1,S16,ELCP01,2045,0.0
RE1,S16,ELCP01,2046,0.0
RE1,S16,ELCP01,2047,0.0
RE1,S16,ELCP01,2048,0.0
RE1,S16,ELCP01,2049,0.0
RE1,S16,ELCP01,2050,0.0
RE1,S16,ELCP02,2017,0.0
RE1,S16,ELCP02,2018,0.0
RE1,S16,ELCP02,2019,0.0
RE1,S16,ELCP02,2020,0.0
RE1,S16,ELCP02,2021,0.0
RE1,S16,ELCP02,2022,0.0
RE1,S16,ELCP02,2023,0.0
RE1,S16,ELCP02,2024,0.0
RE1,S16,ELCP02,2025,0.0
RE1,S16,ELCP02,2026,0.0
RE1,S16,ELCP02,2027,0.0
RE1,S16,ELCP02,2028,0.0
RE1,S16,ELCP02,2029,0.0
RE1,S16,ELCP02,2030,0.0
RE1,S16,ELCP02,2031,0.0
RE1,S16,ELCP02,2032,0.0
RE1,S16,ELCP02,2033,0.0
RE1,S16,ELCP02,2034,0.0
RE1,S16,ELCP02,2035,0.0
RE1,S16,ELCP02,2036,0.0
RE1,S16,ELCP02,2037,0.0
RE1,S16,ELCP02,2038,0.0
RE1,S16,ELCP02,2039,0.0
RE1,S16,ELCP02,2040,0.0
RE1,S16,ELCP02,2041,0.0
RE1,S16,ELCP02,2042,0.0
RE1,S16,ELCP02,2043,0.0
RE1,S16,ELCP02,2044,0.0
RE1,S16,ELCP02,2045,0.0
RE1,S16,ELCP02,2046,0.0
RE1,S16,ELCP02,2047,0.0
RE1,S16,ELCP02,2048,0.0
RE1,S16,ELCP02,2049,0.0
RE1,S16,ELCP02,2050,0.0
RE1,S16,ELCSOLM02,2017,0.0
RE1,S16,ELCSOLM02,2018,0.0
RE1,S16,ELCSOLM02,2019,0.0
RE1,S16,ELCSOLM02,2020,0.0
RE1,S16,ELCSOLM02,2021,0.0
RE1,S16,ELCSOLM02,2022,0.0
RE1,S16,ELCSOLM02,2023,0.0
RE1,S16,ELCSOLM02,2024,0.0
RE1,S16,ELCSOLM02,2025,0.0
RE1,S16,ELCSOLM02,2026,0.0
RE1,S16,ELCSOLM02,2027,0.0
RE1,S16,ELCSOLM02,2028,0.0
RE1,S16,ELCSOLM02,2029,0.0
RE1,S16,ELCSOLM02,2030,0.0
RE1,S16,ELCSOLM02,2031,0.0
RE1,S16,ELCSOLM02,2032,0.0
RE1,S16,ELCSOLM02,2033,0.0
RE1,S16,ELCSOLM02,2034,0.0
RE1,S16,ELCSOLM02,2035,0.0
RE1,S16,ELCSOLM02,2036,0.0
RE1,S16,ELCSOLM02,2037,0.0
RE1,S16,ELCSOLM02,2038,0.0
RE1,S16,ELCSOLM02,2039,0.0
RE1,S16,ELCSOLM02,2040,0.0
RE1,S16,ELCSOLM02,2041,0.0
RE1,S16,ELCSOLM02,2042,0.0
RE1,S16,ELCSOLM02,2043,0.0
RE1,S16,ELCSOLM02,2044,0.0
RE1,S16,ELCSOLM02,2045,0.0
RE1,S16,ELCSOLM02,2046,0.0
RE1,S16,ELCSOLM02,2047,0.0
RE1,S16,ELCSOLM02,2048,0.0
RE1,S16,ELCSOLM02,2049,0.0
RE1,S16,ELCSOLM02,2050,0.0
RE1,S16,ELCSOLN02,2017,0.0
RE1,S16,ELCSOLN02,2018,0.0
RE1,S16,ELCSOLN02,2019,0.0
RE1,S16,ELCSOLN02,2020,0.0
RE1,S16,ELCSOLN02,2021,0.0
RE1,S16,ELCSOLN02,2022,0.0
RE1,S16,ELCSOLN02,2023,0.0
RE1,S16,ELCSOLN02,2024,0.0
RE1,S16,ELCSOLN02,2025,0.0
RE1,S16,ELCSOLN02,2026,0.0
RE1,S16,ELCSOLN02,2027,0.0
RE1,S16,ELCSOLN02,2028,0.0
RE1,S16,ELCSOLN02,2029,0.0
RE1,S16,ELCSOLN02,2030,0.0
RE1,S16,ELCSOLN02,2031,0.0
RE1,S16,ELCSOLN02,2032,0.0
RE1,S16,ELCSOLN02,2033,0.0
RE1,S16,ELCSOLN02,2034,0.0
RE1,S16,ELCSOLN02,2035,0.0
RE1,S16,ELCSOLN02,2036,0.0
RE1,S16,ELCSOLN02,2037,0.0
RE1,S16,ELCSOLN02,2038,0.0
RE1,S16,ELCSOLN02,2039,0.0
RE1,S16,ELCSOLN02,2040,0.0
RE1,S16,ELCSOLN02,2041,0.0
RE1,S16,ELCSOLN02,2042,0.0
RE1,S16,ELCSOLN02,2043,0.0
RE1,S16,ELCSOLN02,2044,0.0
RE1,S16,ELCSOLN02,2045,0.0
RE1,S16,ELCSOLN02,2046,0.0
RE1,S16,ELCSOLN02,2047,0.0
RE1,S16,ELCSOLN02,2048,0.0
RE1,S16,ELCSOLN02,2049,0.0
RE1,S16,ELCSOLN02,2050,0.0
RE1,S16,ELCSOLO02,2017,0.0
RE1,S16,ELCSOLO02,2018,0.0
RE1,S16,ELCSOLO02,2019,0.0
RE1,S16,ELCSOLO02,2020,0.0
RE1,S16,ELCSOLO02,2021,0.0
RE1,S16,ELCSOLO02,2022,0.0
RE1,S16,ELCSOLO02,2023,0.0
RE1,S16,ELCSOLO02,2024,0.0
RE1,S16,ELCSOLO02,2025,0.0
RE1,S16,ELCSOLO02,2026,0.0
RE1,S16,ELCSOLO02,2027,0.0
RE1,S16,ELCSOLO02,2028,0.0
RE1,S16,ELCSOLO02,2029,0.0
RE1,S16,ELCSOLO02,2030,0.0
RE1,S16,ELCSOLO02,2031,0.0
RE1,S16,ELCSOLO02,2032,0.0
RE1,S16,ELCSOLO02,2033,0.0
RE1,S16,ELCSOLO02,2034,0.0
RE1,S16,ELCSOLO02,2035,0.0
RE1,S16,ELCSOLO02,2036,0.0
RE1,S16,ELCSOLO02,2037,0.0
RE1,S16,ELCSOLO02,2038,0.0
RE1,S16,ELCSOLO02,2039,0.0
RE1,S16,ELCSOLO02,2040,0.0
RE1,S16,ELCSOLO02,2041,0.0
RE1,S16,ELCSOLO02,2042,0.0
RE1,S16,ELCSOLO02,2043,0.0
RE1,S16,ELCSOLO02,2044,0.0
RE1,S16,ELCSOLO02,2045,0.0
RE1,S16,ELCSOLO02,2046,0.0
RE1,S16,ELCSOLO02,2047,0.0
