r,t,y,TotalCapacityAnnual
RE1,PWRNGSF01,2046,0.238
RE1,PWRNGSF01,2047,0.238
RE1,PWRNGSF01,2048,0.238
RE1,PWRNGSF01,2049,0.338
RE1,PWRNGSF01,2050,0.438
RE1,PWRNGSF02,2017,0.786
RE1,PWRNGSF02,2018,0.786
RE1,PWRNGSF02,2019,0.786
RE1,PWRNGSF02,2020,0.786
RE1,PWRNGSF02,2021,0.762
RE1,PWRNGSF02,2022,0.762
RE1,PWRNGSF02,2023,0.714
RE1,PWRNGSF02,2024,0.702
RE1,PWRNGSF02,2025,0.702
RE1,PWRNGSF02,2026,0.702
RE1,PWRNGSF02,2027,0.702
RE1,PWRNGSF02,2028,0.678
RE1,PWRNGSF02,2029,0.678
RE1,PWRNGSF02,2030,0.678
RE1,PWRNGSF02,2031,0.678
RE1,PWRNGSF02,2032,0.678
RE1,PWRNGSF02,2033,0.678
RE1,PWRNGSF02,2034,0.678
RE1,PWRNGSF02,2035,0.678
RE1,PWRNGSF02,2036,0.678
RE1,PWRNGSF02,2037,0.678
RE1,PWRNGSF02,2038,0.678
RE1,PWRNGSF02,2039,0.678
RE1,PWRNGSF02,2040,0.678
RE1,PWRNGSF02,2041,0.678
RE1,PWRNGSF02,2042,0.678
RE1,PWRNGSF02,2043,0.678
RE1,PWRNGSF02,2044,0.678
RE1,PWRNGSF02,2045,0.678
RE1,PWRNGSF02,2046,0.678
RE1,PWRNGSF02,2047,0.678
RE1,PWRNGSF02,2048,0.678
RE1,PWRNGSF02,2049,0.678
RE1,PWRNGSF02,2050,0.678
RE1,PWRNGSF03,2017,9.7
RE1,PWRNGSF03,2018,9.7
RE1,PWRNGSF03,2019,11.507
RE1,PWRNGSF03,2020,11.507
RE1,PWRNGSF03,2021,11.296
RE1,PWRNGSF03,2022,11.296
RE1,PWRNGSF03,2023,11.296
RE1,PWRNGSF03,2024,11.296
RE1,PWRNGSF03,2025,11.296
RE1,PWRNGSF03,2026,11.296
RE1,PWRNGSF03,2027,11.296
RE1,PWRNGSF03,2028,11.296
RE1,PWRNGSF03,2029,11.296
RE1,PWRNGSF03,2030,11.296
RE1,PWRNGSF03,2031,11.296
RE1,PWRNGSF03,2032,11.296
RE1,PWRNGSF03,2033,11.296
RE1,PWRNGSF03,2034,11.296
RE1,PWRNGSF03,2035,11.296
RE1,PWRNGSF03,2036,11.296
RE1,PWRNGSF03,2037,11.296
RE1,PWRNGSF03,2038,11.296
RE1,PWRNGSF03,2039,11.296
RE1,PWRNGSF03,2040,11.296
RE1,PWRNGSF03,2041,11.296
RE1,PWRNGSF03,2042,11.296
RE1,PWRNGSF03,2043,11.296
RE1,PWRNGSF03,2044,11.296
RE1,PWRNGSF03,2045,11.296
RE1,PWRNGSF03,2046,11.296
RE1,PWRNGSF03,2047,11.296
RE1,PWRNGSF03,2048,11.296
RE1,PWRNGSF03,2049,9.489
RE1,PWRNGSF03,2050,9.489
RE1,PWRNGSF04,2017,0.26
RE1,PWRNGSF04,2018,0.26
RE1,PWRNGSF04,2019,0.26
RE1,PWRNGSF04,2020,0.26
RE1,PWRNGSF04,2021,0.26
RE1,PWRNGSF04,2022,0.26
RE1,PWRNGSF04,2023,0.26
RE1,PWRNGSF04,2024,0.26
RE1,PWRNGSF04,2025,0.26
RE1,PWRNGSF04,2026,0.26
RE1,PWRNGSF04,2027,0.26
RE1,PWRNGSF04,2028,0.26
RE1,PWRNGSF04,2029,0.26
RE1,PWRNGSF04,2030,0.26
RE1,PWRNGSF04,2031,0.26
RE1,PWRNGSF04,2032,0.26
RE1,PWRNGSF04,2033,0.26
RE1,PWRNGSF04,2034,0.26
RE1,PWRNGSF04,2035,0.26
RE1,PWRNGSF04,2036,0.26
RE1,PWRNGSF04,2037,0.26
RE1,PWRNGSF04,2038,0.26
RE1,PWRNGSF04,2039,0.26
RE1,PWRNGSF04,2040,0.26
RE1,PWRNGSF04,2041,0.26
RE1,PWRNGSF04,2042,0.26
RE1,PWRNGSF04,2043,0.26
RE1,PWRNGSF04,2044,0.26
RE1,PWRNGSF04,2045,0.26
RE1,PWRNGSF04,2046,0.26
RE1,PWRNGSF04,2047,0.26
RE1,PWRNGSF04,2048,0.26
RE1,PWRNGSF04,2049,0.36
RE1,PWRNGSF04,2050,0.36
RE1,PWRNGSF05,2017,0.086
RE1,PWRNGSF05,2018,0.086
RE1,PWRNGSF05,2019,0.101
RE1,PWRNGSF05,2020,0.101
RE1,PWRNGSF05,2021,0.101
RE1,PWRNGSF05,2022,0.101
RE1,PWRNGSF05,2023,0.101
RE1,PWRNGSF05,2024,0.101
RE1,PWRNGSF05,2025,0.101
RE1,PWRNGSF05,2026,0.101
RE1,PWRNGSF05,2027,0.101
RE1,PWRNGSF05,2028,0.101
RE1,PWRNGSF05,2029,0.101
RE1,PWRNGSF05,2030,0.101
RE1,PWRNGSF05,2031,0.101
RE1,PWRNGSF05,2032,0.101
RE1,PWRNGSF05,2033,0.101
RE1,PWRNGSF05,2034,0.101
RE1,PWRNGSF05,2035,0.101
RE1,PWRNGSF05,2036,0.101
RE1,PWRNGSF05,2037,0.101
RE1,PWRNGSF05,2038,0.101
RE1,PWRNGSF05,2039,0.101
RE1,PWRNGSF05,2040,0.101
RE1,PWRNGSF05,2041,0.101
RE1,PWRNGSF05,2042,0.101
RE1,PWRNGSF05,2043,0.101
RE1,PWRNGSF05,2044,0.101
RE1,PWRNGSF05,2045,0.101
RE1,PWRNGSF05,2046,0.101
RE1,PWRNGSF05,2047,0.101
RE1,PWRNGSF05,2048,0.101
RE1,PWRNGSF05,2049,0.086
RE1,PWRNGSF05,2050,0.086
RE1,PWRNGSF06,2017,0.199
RE1,PWRNGSF06,2018,0.549
RE1,PWRNGSF06,2019,0.55
RE1,PWRNGSF06,2020,0.55
RE1,PWRNGSF06,2021,0.55
RE1,PWRNGSF06,2022,0.55
RE1,PWRNGSF06,2023,0.55
RE1,PWRNGSF06,2024,0.55
RE1,PWRNGSF06,2025,0.55
RE1,PWRNGSF06,2026,0.55
RE1,PWRNGSF06,2027,0.55
RE1,PWRNGSF06,2028,0.55
RE1,PWRNGSF06,2029,0.55
RE1,PWRNGSF06,2030,0.55
RE1,PWRNGSF06,2031,0.55
RE1,PWRNGSF06,2032,0.55
RE1,PWRNGSF06,2033,0.55
RE1,PWRNGSF06,2034,0.55
RE1,PWRNGSF06,2035,0.55
RE1,PWRNGSF06,2036,0.55
RE1,PWRNGSF06,2037,0.55
RE1,PWRNGSF06,2038,0.55
RE1,PWRNGSF06,2039,0.55
RE1,PWRNGSF06,2040,0.55
RE1,PWRNGSF06,2041,0.55
RE1,PWRNGSF06,2042,0.55
RE1,PWRNGSF06,2043,0.55
RE1,PWRNGSF06,2044,0.55
RE1,PWRNGSF06,2045,0.55
RE1,PWRNGSF06,2046,0.55
RE1,PWRNGSF06,2047,0.55
RE1,PWRNGSF06,2048,0.2
RE1,PWRNGSF06,2049,0.199
RE1,PWRNGSF06,2050,0.199
RE1,PWRNGSF07,2017,0.02
RE1,PWRNGSF07,2018,0.02
RE1,PWRNGSF07,2019,0.02
RE1,PWRNGSF07,2020,0.02
RE1,PWRNGSF07,2021,0.02
RE1,PWRNGSF07,2022,0.02
RE1,PWRNGSF07,2023,0.02
RE1,PWRNGSF07,2024,0.02
RE1,PWRNGSF07,2025,0.02
RE1,PWRNGSF07,2026,0.02
RE1,PWRNGSF07,2027,0.02
RE1,PWRNGSF07,2028,0.02
RE1,PWRNGSF07,2029,0.02
RE1,PWRNGSF07,2030,0.02
RE1,PWRNGSF07,2031,0.02
RE1,PWRNGSF07,2032,0.02
RE1,PWRNGSF07,2033,0.02
RE1,PWRNGSF07,2034,0.02
RE1,PWRNGSF07,2035,0.02
RE1,PWRNGSF07,2036,0.02
RE1,PWRNGSF07,2037,0.02
RE1,PWRNGSF07,2038,0.02
RE1,PWRNGSF07,2039,0.02
RE1,PWRNGSF07,2040,0.02
RE1,PWRNGSF07,2041,0.02
RE1,PWRNGSF07,2042,0.02
RE1,PWRNGSF07,2043,0.02
RE1,PWRNGSF07,2044,0.02
RE1,PWRNGSF07,2045,0.02
RE1,PWRNGSF07,2046,0.02
RE1,PWRNGSF07,2047,0.02
RE1,PWRNGSF07,2048,0.02
RE1,PWRNGSF07,2049,0.02
RE1,PWRNGSF07,2050,0.02
RE1,PWRNGSG01,2017,1.481
RE1,PWRNGSG01,2018,1.481
RE1,PWRNGSG01,2019,1.481
RE1,PWRNGSG01,2020,1.5718
RE1,PWRNGSG01,2021,1.8615
RE1,PWRNGSG01,2022,1.97
RE1,PWRNGSG01,2023,2.0079
RE1,PWRNGSG01,2024,2.293
RE1,PWRNGSG01,2025,2.3319
RE1,PWRNGSG01,2026,2.3751
RE1,PWRNGSG01,2027,2.3987
RE1,PWRNGSG01,2028,2.4298
RE1,PWRNGSG01,2029,2.4663
RE1,PWRNGSG01,2030,2.4663
RE1,PWRNGSG01,2031,2.4663
RE1,PWRNGSG01,2032,2.4663
RE1,PWRNGSG01,2033,2.4894
RE1,PWRNGSG01,2034,2.6146
RE1,PWRNGSG01,2035,2.6318
RE1,PWRNGSG01,2036,2.7176
RE1,PWRNGSG01,2037,2.8578
RE1,PWRNGSG01,2038,2.9878
RE1,PWRNGSG01,2039,3.104
RE1,PWRNGSG01,2040,3.2576
RE1,PWRNGSG01,2041,3.4178
RE1,PWRNGSG01,2042,3.587
RE1,PWRNGSG01,2043,3.7796
RE1,PWRNGSG01,2044,3.9239
RE1,PWRNGSG01,2045,4.0785
RE1,PWRNGSG01,2046,4.2755
RE1,PWRNGSG01,2047,4.4799
RE1,PWRNGSG01,2048,4.6915
RE1,PWRNGSG01,2049,4.8171
RE1,PWRNGSG01,2050,5.1992
RE1,PWRNGSG02,2017,0.0
RE1,PWRNGSG02,2018,0.0
RE1,PWRNGSG02,2019,0.0
RE1,PWRNGSG02,2020,0.0
RE1,PWRNGSG02,2021,0.0
RE1,PWRNGSG02,2022,0.0
RE1,PWRNGSG02,2023,0.0
RE1,PWRNGSG02,2024,0.0
RE1,PWRNGSG02,2025,0.0
RE1,PWRNGSG02,2026,0.0
RE1,PWRNGSG02,2027,0.0
RE1,PWRNGSG02,2028,0.0
RE1,PWRNGSG02,2029,0.0
RE1,PWRNGSG02,2030,0.0
RE1,PWRNGSG02,2031,0.0
RE1,PWRNGSG02,2032,0.0
RE1,PWRNGSG02,2033,0.0
RE1,PWRNGSG02,2034,0.0
RE1,PWRNGSG02,2035,0.0
RE1,PWRNGSG02,2036,0.0
RE1,PWRNGSG02,2037,0.0
RE1,PWRNGSG02,2038,0.0157
RE1,PWRNGSG02,2039,0.051
RE1,PWRNGSG02,2040,0.0543
RE1,PWRNGSG02,2041,0.0575
RE1,PWRNGSG02,2042,0.0575
RE1,PWRNGSG02,2043,0.0907
RE1,PWRNGSG02,2044,0.1288
RE1,PWRNGSG02,2045,0.1643
RE1,PWRNGSG02,2046,0.1643
RE1,PWRNGSG02,2047,0.1643
RE1,PWRNGSG02,2048,0.2643
RE1,PWRNGSG02,2049,0.3643
RE1,PWRNGSG02,2050,0.4643
RE1,PWRNGSG03,2017,0.013
RE1,PWRNGSG03,2018,0.013
RE1,PWRNGSG03,2019,0.013
RE1,PWRNGSG03,2020,0.013
RE1,PWRNGSG03,2021,0.013
RE1,PWRNGSG03,2022,0.013
RE1,PWRNGSG03,2023,0.013
RE1,PWRNGSG03,2024,0.013
RE1,PWRNGSG03,2025,0.013
RE1,PWRNGSG03,2026,0.013
RE1,PWRNGSG03,2027,0.013
RE1,PWRNGSG03,2028,0.013
RE1,PWRNGSG03,2029,0.013
RE1,PWRNGSG03,2030,0.013
RE1,PWRNGSG03,2031,0.013
RE1,PWRNGSG03,2032,0.013
RE1,PWRNGSG03,2033,0.013
RE1,PWRNGSG03,2034,0.013
RE1,PWRNGSG03,2035,0.013
RE1,PWRNGSG03,2036,0.013
RE1,PWRNGSG03,2037,0.013
RE1,PWRNGSG03,2038,0.013
RE1,PWRNGSG03,2039,0.013
RE1,PWRNGSG03,2040,0.013
RE1,PWRNGSG03,2041,0.013
RE1,PWRNGSG03,2042,0.013
RE1,PWRNGSG03,2043,0.013
RE1,PWRNGSG03,2044,0.013
RE1,PWRNGSG03,2045,0.013
RE1,PWRNGSG03,2046,0.013
RE1,PWRNGSG03,2047,0.013
RE1,PWRNGSG03,2048,0.013
RE1,PWRNGSG03,2049,0.013
RE1,PWRNGSG03,2050,0.013
RE1,PWRNGSG04,2017,0.001
RE1,PWRNGSG04,2018,0.001
RE1,PWRNGSG04,2019,0.001
RE1,PWRNGSG04,2020,0.001
RE1,PWRNGSG04,2021,0.001
RE1,PWRNGSG04,2022,0.001
RE1,PWRNGSG04,2023,0.001
RE1,PWRNGSG04,2024,0.001
RE1,PWRNGSG04,2025,0.001
RE1,PWRNGSG04,2026,0.001
RE1,PWRNGSG04,2027,0.001
RE1,PWRNGSG04,2028,0.001
RE1,PWRNGSG04,2029,0.001
RE1,PWRNGSG04,2030,0.001
RE1,PWRNGSG04,2031,0.001
RE1,PWRNGSG04,2032,0.001
RE1,PWRNGSG04,2033,0.001
RE1,PWRNGSG04,2034,0.001
RE1,PWRNGSG04,2035,0.001
RE1,PWRNGSG04,2036,0.001
RE1,PWRNGSG04,2037,0.001
RE1,PWRNGSG04,2038,0.001
RE1,PWRNGSG04,2039,0.001
RE1,PWRNGSG04,2040,0.001
RE1,PWRNGSG04,2041,0.001
RE1,PWRNGSG04,2042,0.001
RE1,PWRNGSG04,2043,0.001
RE1,PWRNGSG04,2044,0.001
RE1,PWRNGSG04,2045,0.001
RE1,PWRNGSG04,2046,0.001
RE1,PWRNGSG04,2047,0.001
RE1,PWRNGSG04,2048,0.001
RE1,PWRNGSG04,2049,0.001
RE1,PWRNGSG04,2050,0.001
RE1,PWRNGSH01,2017,0.32
RE1,PWRNGSH01,2018,0.32
RE1,PWRNGSH01,2019,0.32
RE1,PWRNGSH01,2020,0.32
RE1,PWRNGSH01,2021,0.32
RE1,PWRNGSH01,2022,0.32
RE1,PWRNGSH01,2023,0.0
RE1,PWRNGSH01,2024,0.0
RE1,PWRNGSH01,2025,0.0
RE1,PWRNGSH01,2026,0.0
RE1,PWRNGSH01,2027,0.0
RE1,PWRNGSH01,2028,0.0
RE1,PWRNGSH01,2029,0.0
RE1,PWRNGSH01,2030,0.0
RE1,PWRNGSH01,2031,0.0
RE1,PWRNGSH01,2032,0.0
RE1,PWRNGSH01,2033,0.0
RE1,PWRNGSH01,2034,0.0
RE1,PWRNGSH01,2035,0.0
RE1,PWRNGSH01,2036,0.0
RE1,PWRNGSH01,2037,0.0
RE1,PWRNGSH01,2038,0.0
RE1,PWRNGSH01,2039,0.0
RE1,PWRNGSH01,2040,0.0
RE1,PWRNGSH01,2041,0.0
RE1,PWRNGSH01,2042,0.0
RE1,PWRNGSH01,2043,0.0
RE1,PWRNGSH01,2044,0.0
RE1,PWRNGSH01,2045,0.0309
RE1,PWRNGSH01,2046,0.1309
RE1,PWRNGSH01,2047,0.2309
RE1,PWRNGSH01,2048,0.3309
RE1,PWRNGSH01,2049,0.4309
RE1,PWRNGSH01,2050,0.5309
RE1,PWRNGSH02,2017,0.345
RE1,PWRNGSH02,2018,0.345
RE1,PWRNGSH02,2019,0.345
RE1,PWRNGSH02,2020,0.345
RE1,PWRNGSH02,2021,0.345
RE1,PWRNGSH02,2022,0.345
RE1,PWRNGSH02,2023,0.285
RE1,PWRNGSH02,2024,0.135
RE1,PWRNGSH02,2025,0.135
RE1,PWRNGSH02,2026,0.135
RE1,PWRNGSH02,2027,0.135
RE1,PWRNGSH02,2028,0.135
RE1,PWRNGSH02,2029,0.135
RE1,PWRNGSH02,2030,0.135
RE1,PWRNGSH02,2031,0.135
RE1,PWRNGSH02,2032,0.135
RE1,PWRNGSH02,2033,0.135
RE1,PWRNGSH02,2034,0.135
RE1,PWRNGSH02,2035,0.135
RE1,PWRNGSH02,2036,0.135
RE1,PWRNGSH02,2037,0.135
RE1,PWRNGSH02,2038,0.135
RE1,PWRNGSH02,2039,0.135
RE1,PWRNGSH02,2040,0.135
RE1,PWRNGSH02,2041,0.135
RE1,PWRNGSH02,2042,0.135
RE1,PWRNGSH02,2043,0.135
RE1,PWRNGSH02,2044,0.135
RE1,PWRNGSH02,2045,0.135
RE1,PWRNGSH02,2046,0.135
RE1,PWRNGSH02,2047,0.135
RE1,PWRNGSH02,2048,0.2108
RE1,PWRNGSH02,2049,0.2936
RE1,PWRNGSH02,2050,0.3827
RE1,PWRNGSH03,2017,1.855
RE1,PWRNGSH03,2018,1.855
RE1,PWRNGSH03,2019,1.855
RE1,PWRNGSH03,2020,1.855
RE1,PWRNGSH03,2021,1.855
RE1,PWRNGSH03,2022,1.855
RE1,PWRNGSH03,2023,1.855
RE1,PWRNGSH03,2024,1.855
RE1,PWRNGSH03,2025,1.855
RE1,PWRNGSH03,2026,1.855
RE1,PWRNGSH03,2027,1.855
RE1,PWRNGSH03,2028,1.855
RE1,PWRNGSH03,2029,1.855
RE1,PWRNGSH03,2030,1.855
RE1,PWRNGSH03,2031,1.855
RE1,PWRNGSH03,2032,1.855
RE1,PWRNGSH03,2033,1.855
RE1,PWRNGSH03,2034,1.855
RE1,PWRNGSH03,2035,1.855
RE1,PWRNGSH03,2036,1.855
RE1,PWRNGSH03,2037,1.855
RE1,PWRNGSH03,2038,1.855
RE1,PWRNGSH03,2039,1.855
RE1,PWRNGSH03,2040,1.855
RE1,PWRNGSH03,2041,1.855
RE1,PWRNGSH03,2042,1.855
RE1,PWRNGSH03,2043,1.855
RE1,PWRNGSH03,2044,1.855
RE1,PWRNGSH03,2045,1.855
RE1,PWRNGSH03,2046,1.855
RE1,PWRNGSH03,2047,1.855
RE1,PWRNGSH03,2048,1.855
RE1,PWRNGSH03,2049,1.855
RE1,PWRNGSH03,2050,1.855
RE1,PWRNGSH04,2017,0.023
RE1,PWRNGSH04,2018,0.023
RE1,PWRNGSH04,2019,0.023
RE1,PWRNGSH04,2020,0.023
RE1,PWRNGSH04,2021,0.023
RE1,PWRNGSH04,2022,0.023
RE1,PWRNGSH04,2023,0.023
RE1,PWRNGSH04,2024,0.023
RE1,PWRNGSH04,2025,0.023
RE1,PWRNGSH04,2026,0.023
RE1,PWRNGSH04,2027,0.023
RE1,PWRNGSH04,2028,0.023
RE1,PWRNGSH04,2029,0.023
RE1,PWRNGSH04,2030,0.023
RE1,PWRNGSH04,2031,0.023
RE1,PWRNGSH04,2032,0.023
RE1,PWRNGSH04,2033,0.023
RE1,PWRNGSH04,2034,0.023
RE1,PWRNGSH04,2035,0.023
RE1,PWRNGSH04,2036,0.023
RE1,PWRNGSH04,2037,0.023
RE1,PWRNGSH04,2038,0.023
RE1,PWRNGSH04,2039,0.023
RE1,PWRNGSH04,2040,0.023
RE1,PWRNGSH04,2041,0.023
RE1,PWRNGSH04,2042,0.023
RE1,PWRNGSH04,2043,0.023
RE1,PWRNGSH04,2044,0.023
RE1,PWRNGSH04,2045,0.023
RE1,PWRNGSH04,2046,0.023
RE1,PWRNGSH04,2047,0.023
RE1,PWRNGSH04,2048,0.023
RE1,PWRNGSH04,2049,0.023
RE1,PWRNGSH04,2050,0.023
RE1,PWRNGSI01,2017,0.0
RE1,PWRNGSI01,2018,0.0
RE1,PWRNGSI01,2019,0.0
RE1,PWRNGSI01,2020,0.1
RE1,PWRNGSI01,2021,0.1
RE1,PWRNGSI01,2022,0.1
RE1,PWRNGSI01,2023,0.1
RE1,PWRNGSI01,2024,0.1
RE1,PWRNGSI01,2025,0.1
RE1,PWRNGSI01,2026,0.1
RE1,PWRNGSI01,2027,0.1
RE1,PWRNGSI01,2028,0.1
RE1,PWRNGSI01,2029,0.1
RE1,PWRNGSI01,2030,0.1
RE1,PWRNGSI01,2031,0.1
RE1,PWRNGSI01,2032,0.1
RE1,PWRNGSI01,2033,0.1
RE1,PWRNGSI01,2034,0.1
RE1,PWRNGSI01,2035,0.1
RE1,PWRNGSI01,2036,0.1
RE1,PWRNGSI01,2037,0.1
RE1,PWRNGSI01,2038,0.1
RE1,PWRNGSI01,2039,0.1
RE1,PWRNGSI01,2040,0.1149
RE1,PWRNGSI01,2041,0.1492
RE1,PWRNGSI01,2042,0.1816
RE1,PWRNGSI01,2043,0.21
RE1,PWRNGSI01,2044,0.2394
RE1,PWRNGSI01,2045,0.2882
RE1,PWRNGSI01,2046,0.3494
RE1,PWRNGSI01,2047,0.4494
RE1,PWRNGSI01,2048,0.5494
RE1,PWRNGSI01,2049,0.6483
RE1,PWRNGSI01,2050,0.6483
RE1,PWRNGSP01,2017,0.04
RE1,PWRNGSP01,2018,0.04
RE1,PWRNGSP01,2019,0.04
RE1,PWRNGSP01,2020,0.04
RE1,PWRNGSP01,2021,0.1085
RE1,PWRNGSP01,2022,0.1394
RE1,PWRNGSP01,2023,0.1994
RE1,PWRNGSP01,2024,0.2994
RE1,PWRNGSP01,2025,0.3994
RE1,PWRNGSP01,2026,0.4994
RE1,PWRNGSP01,2027,0.4994
RE1,PWRNGSP01,2028,0.4994
RE1,PWRNGSP01,2029,0.4994
RE1,PWRNGSP01,2030,0.4994
RE1,PWRNGSP01,2031,0.4994
RE1,PWRNGSP01,2032,0.4994
RE1,PWRNGSP01,2033,0.4994
RE1,PWRNGSP01,2034,0.5139
RE1,PWRNGSP01,2035,0.5139
RE1,PWRNGSP01,2036,0.5139
RE1,PWRNGSP01,2037,0.5139
RE1,PWRNGSP01,2038,0.5139
RE1,PWRNGSP01,2039,0.5139
RE1,PWRNGSP01,2040,0.5139
RE1,PWRNGSP01,2041,0.5139
RE1,PWRNGSP01,2042,0.5472
RE1,PWRNGSP01,2043,0.5939
RE1,PWRNGSP01,2044,0.6456
RE1,PWRNGSP01,2045,0.6993
RE1,PWRNGSP01,2046,0.7509
RE1,PWRNGSP01,2047,0.8036
RE1,PWRNGSP01,2048,0.8036
RE1,PWRNGSP01,2049,0.8708
RE1,PWRNGSP01,2050,0.9708
RE1,PWRPCKF01,2017,0.58
RE1,PWRPCKF01,2018,0.58
RE1,PWRPCKF01,2019,0.58
RE1,PWRPCKF01,2020,0.58
RE1,PWRPCKF01,2021,0.58
RE1,PWRPCKF01,2022,0.58
RE1,PWRPCKF01,2023,0.58
RE1,PWRPCKF01,2024,0.58
RE1,PWRPCKF01,2025,0.58
RE1,PWRPCKF01,2026,0.58
RE1,PWRPCKF01,2027,0.58
RE1,PWRPCKF01,2028,0.58
RE1,PWRPCKF01,2029,0.58
RE1,PWRPCKF01,2030,0.58
RE1,PWRPCKF01,2031,0.58
RE1,PWRPCKF01,2032,0.58
RE1,PWRPCKF01,2033,0.58
RE1,PWRPCKF01,2034,0.58
RE1,PWRPCKF01,2035,0.58
RE1,PWRPCKF01,2036,0.58
RE1,PWRPCKF01,2037,0.58
RE1,PWRPCKF01,2038,0.58
RE1,PWRPCKF01,2039,0.58
RE1,PWRPCKF01,2040,0.58
RE1,PWRPCKF01,2041,0.58
RE1,PWRPCKF01,2042,0.58
RE1,PWRPCKF01,2043,0.58
RE1,PWRPCKF01,2044,0.58
RE1,PWRPCKF01,2045,0.58
RE1,PWRPCKF01,2046,0.58
RE1,PWRPCKF01,2047,0.58
RE1,PWRPCKF01,2048,0.58
RE1,PWRPCKF01,2049,0.58
RE1,PWRPCKF01,2050,0.58
RE1,PWRSOLA01,2017,0.078
RE1,PWRSOLA01,2018,0.078
RE1,PWRSOLA01,2019,0.078
RE1,PWRSOLA01,2020,0.078
RE1,PWRSOLA01,2021,0.178
RE1,PWRSOLA01,2022,0.278
RE1,PWRSOLA01,2023,0.378
RE1,PWRSOLA01,2024,0.478
RE1,PWRSOLA01,2025,0.578
RE1,PWRSOLA01,2026,0.678
RE1,PWRSOLA01,2027,0.778
RE1,PWRSOLA01,2028,0.878
RE1,PWRSOLA01,2029,0.978
RE1,PWRSOLA01,2030,1.078
RE1,PWRSOLA01,2031,1.178
RE1,PWRSOLA01,2032,1.278
RE1,PWRSOLA01,2033,1.308
RE1,PWRSOLA01,2034,1.338
RE1,PWRSOLA01,2035,1.368
RE1,PWRSOLA01,2036,1.398
RE1,PWRSOLA01,2037,1.428
RE1,PWRSOLA01,2038,1.458
RE1,PWRSOLA01,2039,1.488
RE1,PWRSOLA01,2040,1.518
RE1,PWRSOLA01,2041,1.548
RE1,PWRSOLA01,2042,1.548
RE1,PWRSOLA01,2043,1.578
RE1,PWRSOLA01,2044,1.608
RE1,PWRSOLA01,2045,1.638
RE1,PWRSOLA01,2046,1.568
RE1,PWRSOLA01,2047,1.48
RE1,PWRSOLA01,2048,1.38
RE1,PWRSOLA01,2049,1.31
RE1,PWRSOLA01,2050,1.24
RE1,PWRSOLA02,2017,0.0
RE1,PWRSOLA02,2018,0.0
RE1,PWRSOLA02,2019,0.0
RE1,PWRSOLA02,2020,0.0
RE1,PWRSOLA02,2021,0.0
RE1,PWRSOLA02,2022,0.0
RE1,PWRSOLA02,2023,0.0
RE1,PWRSOLA02,2024,0.0
RE1,PWRSOLA02,2025,0.0
RE1,PWRSOLA02,2026,0.0
RE1,PWRSOLA02,2027,0.1207
RE1,PWRSOLA02,2028,0.7207
RE1,PWRSOLA02,2029,1.3207
RE1,PWRSOLA02,2030,1.9207
RE1,PWRSOLA02,2031,2.5207
RE1,PWRSOLA02,2032,3.1207
RE1,PWRSOLA02,2033,3.3007
RE1,PWRSOLA02,2034,3.4807
RE1,PWRSOLA02,2035,3.6607
RE1,PWRSOLA02,2036,3.8407
RE1,PWRSOLA02,2037,4.0207
RE1,PWRSOLA02,2038,4.2007
RE1,PWRSOLA02,2039,4.3807
RE1,PWRSOLA02,2040,4.5607
RE1,PWRSOLA02,2041,4.7407
RE1,PWRSOLA02,2042,4.9207
RE1,PWRSOLA02,2043,5.1007
RE1,PWRSOLA02,2044,5.2807
RE1,PWRSOLA02,2045,5.4607
RE1,PWRSOLA02,2046,5.6407
RE1,PWRSOLA02,2047,5.8207
RE1,PWRSOLA02,2048,6.0007
RE1,PWRSOLA02,2049,6.1807
RE1,PWRSOLA02,2050,6.3607
RE1,PWRSOLA03,2017,0.001
RE1,PWRSOLA03,2018,0.001
RE1,PWRSOLA03,2019,0.001
RE1,PWRSOLA03,2020,0.001
RE1,PWRSOLA03,2021,0.001
RE1,PWRSOLA03,2022,0.001
RE1,PWRSOLA03,2023,0.101
RE1,PWRSOLA03,2024,0.201
RE1,PWRSOLA03,2025,0.301
RE1,PWRSOLA03,2026,0.401
RE1,PWRSOLA03,2027,0.501
RE1,PWRSOLA03,2028,0.601
RE1,PWRSOLA03,2029,0.701
RE1,PWRSOLA03,2030,0.801
RE1,PWRSOLA03,2031,0.901
RE1,PWRSOLA03,2032,1.001
RE1,PWRSOLA03,2033,1.031
RE1,PWRSOLA03,2034,1.061
RE1,PWRSOLA03,2035,1.091
RE1,PWRSOLA03,2036,1.121
RE1,PWRSOLA03,2037,1.151
RE1,PWRSOLA03,2038,1.181
RE1,PWRSOLA03,2039,1.211
RE1,PWRSOLA03,2040,1.241
RE1,PWRSOLA03,2041,1.271
RE1,PWRSOLA03,2042,1.301
RE1,PWRSOLA03,2043,1.331
RE1,PWRSOLA03,2044,1.361
RE1,PWRSOLA03,2045,1.391
RE1,PWRSOLA03,2046,1.42
RE1,PWRSOLA03,2047,1.45
RE1,PWRSOLA03,2048,1.38
RE1,PWRSOLA03,2049,1.31
RE1,PWRSOLA03,2050,1.24
RE1,PWRSOLB01,2017,0.0
RE1,PWRSOLB01,2018,0.0
RE1,PWRSOLB01,2019,0.07
RE1,PWRSOLB01,2020,0.07
RE1,PWRSOLB01,2021,0.07
RE1,PWRSOLB01,2022,0.07
RE1,PWRSOLB01,2023,0.07
RE1,PWRSOLB01,2024,0.07
